,User,Question,Value,Accuracy,Expected Accuracy,User Accuracy,RMSE,Expected RMSE,User RMSE,Timestamp
51,252,1,31.0,0.6837794346070208,0.6911304127106571,0.8266666666666667,0.445441951249189,0.4029471681277388,0.3992684918426535,2024-02-07 16:24:22.828054
52,256,1,31.0,0.6835849642746195,0.6913631215074095,0.6933333333333334,0.4454269920175911,0.4027137257496833,0.4342090880918846,2024-02-07 16:24:22.843465
53,271,1,31.0,0.683291084187636,0.6915958303041623,0.56,0.4455035300293612,0.4024802833716279,0.49105377981850745,2024-02-07 16:24:22.859030
54,275,1,31.0,0.682990990990991,0.6918285391009149,0.76,0.4456981494264755,0.4022468409935724,0.4021076567353578,2024-02-07 16:24:22.874279
55,278,1,31.0,0.6829798073936005,0.6920612478976677,0.45333333333333337,0.4456632046943441,0.402013398615517,0.5616760746235253,2024-02-07 16:24:22.890068
56,279,1,31.0,0.6835601118359739,0.6919798599413409,0.7866666666666666,0.44531514277414,0.40205527329423335,0.3922668464361114,2024-02-07 16:24:22.905499
57,282,1,31.0,0.683829760795278,0.6922125687380934,0.6266666666666667,0.4451073118136784,0.40182183091617785,0.47140023490218036,2024-02-07 16:24:22.921083
58,284,1,31.0,0.6837191674433054,0.6924452775348462,0.84,0.44518777015732147,0.40158838853812245,0.37390977796114067,2024-02-07 16:24:22.936482
59,297,1,31.0,0.6839913016464741,0.6926779863315986,0.6533333333333333,0.4449575752193331,0.401354946160067,0.45504435858776515,2024-02-07 16:24:22.952296
60,300,1,31.0,0.6838819509164337,0.6929106951283514,0.8,0.44506062768041327,0.40112150378201156,0.40918041135756017,2024-02-07 16:24:22.968333
61,308,1,31.0,0.6835930413171794,0.693143403925104,0.8133333333333334,0.4450840850541332,0.4008880614039561,0.3827573073933905,2024-02-07 16:24:22.984447
62,319,1,31.0,0.6838639328984157,0.6933761127218566,0.7866666666666666,0.44494881320498214,0.4006546190259007,0.38638581513394676,2024-02-07 16:24:22.999976
63,322,1,31.0,0.6842267785026407,0.6936088215186093,0.8,0.4447493601054447,0.4004211766478452,0.3921693686999684,2024-02-07 16:24:23.016657
64,330,1,31.0,0.6842174588381486,0.693841530315362,0.8666666666666667,0.4446537040327801,0.4001877342697898,0.3751018183868244,2024-02-07 16:24:23.033275
65,335,1,31.0,0.6840248524386456,0.6940742391121144,0.36,0.444541853588517,0.3999542918917344,0.595239120117201,2024-02-07 16:24:23.049851
66,349,1,31.0,0.6857191674433054,0.6939928511557878,0.8133333333333334,0.44382253941727606,0.3999961665704507,0.3802147241365976,2024-02-07 16:24:23.066105
67,350,1,31.0,0.6860832556694626,0.6942255599525404,0.7866666666666666,0.4435987742730283,0.3997627241923953,0.39670396639229577,2024-02-07 16:24:23.082814
68,357,1,31.0,0.6864461012736875,0.694458268749293,0.64,0.44337406054606043,0.3995292818143398,0.47687026583475395,2024-02-07 16:24:23.098302
69,368,1,31.0,0.686103137620379,0.6943768807929664,0.8,0.44341880302914444,0.3995711564930561,0.40342550441508257,2024-02-07 16:24:23.113925
70,382,1,31.0,0.6864666045355701,0.694609589589719,0.7333333333333334,0.4432065515089248,0.3993377141150007,0.42878418896564274,2024-02-07 16:24:23.129435
71,384,1,31.0,0.6868269648959305,0.6948422983864715,0.7733333333333333,0.4430061277235901,0.39910427173694524,0.4190399512869644,2024-02-07 16:24:23.144987
72,393,1,31.0,0.6865368126747438,0.6950750071832242,0.76,0.4430964764535158,0.39887082935888984,0.40740558201025273,2024-02-07 16:24:23.160434
73,401,1,31.0,0.6863392357875117,0.6953077159799768,0.64,0.44314250203502176,0.39863738698083434,0.4783005517681386,2024-02-07 16:24:23.175981
74,405,1,31.0,0.686322460391426,0.6955404247767294,0.76,0.4432254562161486,0.39840394460277895,0.40063992986077346,2024-02-07 16:24:23.191772
75,410,1,31.0,0.6862180801491147,0.6957731335734821,0.6933333333333334,0.44319818830436025,0.39817050222472355,0.45627376102393724,2024-02-07 16:24:23.207365
76,412,1,31.0,0.6847592420006213,0.6956917456171554,0.76,0.4437496035906707,0.3982123769034398,0.39840307828665045,2024-02-07 16:24:23.223272
77,414,1,31.0,0.685120844982914,0.6959244544139079,0.84,0.4435322866212913,0.3979789345253843,0.363152670884413,2024-02-07 16:24:23.238757
78,417,1,31.0,0.6852065858962412,0.6961571632106607,0.6666666666666667,0.4434096513269416,0.3977454921473289,0.44979653318783674,2024-02-07 16:24:23.255508
79,442,1,31.0,0.6851444547996272,0.6960757752543341,0.8533333333333333,0.44342774482166897,0.39778736682604526,0.366229432388199,2024-02-07 16:24:23.273062
80,456,1,31.0,0.6850444237340789,0.6963084840510864,0.7066666666666667,0.44333888621928597,0.39755392444798987,0.45837958076724356,2024-02-07 16:24:23.293517
81,459,1,31.0,0.6847511649580614,0.6965411928478392,0.3466666666666667,0.44340293144031623,0.3973204820699344,0.6041225790316543,2024-02-07 16:24:23.313254
82,460,1,31.0,0.6862584653619137,0.6964598048915125,0.7733333333333333,0.4427083320877395,0.3973623567486508,0.39622463554130843,2024-02-07 16:24:23.333490
83,497,1,31.0,0.6866206896551724,0.6966925136882651,0.7066666666666667,0.4424923385568142,0.3971289143705953,0.4475412630264793,2024-02-07 16:24:23.351645
84,501,1,31.0,0.6864206275240757,0.6969252224850179,0.5066666666666666,0.442567369675794,0.39689547199253983,0.5583396888786106,2024-02-07 16:24:23.368979
85,502,1,31.0,0.6864442373407891,0.696843834528691,0.5333333333333333,0.44235999299932566,0.3969373466712562,0.5252591131579847,2024-02-07 16:24:23.385543
86,507,1,31.0,0.6861429015222118,0.6970765433254437,0.48,0.44255929091124696,0.39670390429320074,0.5429045943946976,2024-02-07 16:24:23.401508
87,508,1,31.0,0.6857458838148494,0.6973092521221962,0.43999999999999995,0.44280395756148694,0.39647046191514534,0.5608432234264821,2024-02-07 16:24:23.416939
88,509,1,31.0,0.6867915501708605,0.6972278641658696,0.5066666666666666,0.4423391368914622,0.39651233659386165,0.5347550598660622,2024-02-07 16:24:23.432241
89,515,1,31.0,0.6864889717303511,0.6974605729626221,0.76,0.44254094455627324,0.3962788942158062,0.4187842024421049,2024-02-07 16:24:23.447718
90,530,1,31.0,0.686291394843119,0.6976932817593748,0.6,0.44258345536713856,0.39604545183775075,0.4763724055116628,2024-02-07 16:24:23.463152
91,540,1,31.0,0.6858999689344517,0.6979259905561274,0.8133333333333334,0.4427655786552403,0.3958120094596953,0.3760302018213127,2024-02-07 16:24:23.478649
92,549,1,31.0,0.6862640571606089,0.69815869935288,0.5466666666666666,0.4425310442829789,0.39557856708163985,0.5017928805672283,2024-02-07 16:24:23.494372
93,556,1,31.0,0.6859633426529979,0.6983914081496326,0.8266666666666667,0.4427136062774868,0.3953451247035844,0.3804751402239522,2024-02-07 16:24:23.510014
94,561,1,31.0,0.6861416589002796,0.6986241169463853,0.6,0.4425836961304437,0.395111682325529,0.484678884759897,2024-02-07 16:24:23.525592
95,576,1,31.0,0.686542404473439,0.6985427289900585,0.3733333333333333,0.44239874959662673,0.39515355700424526,0.5903158184556323,2024-02-07 16:24:23.541366
96,590,1,31.0,0.6874917676296987,0.6984613410337319,0.5733333333333333,0.44195169351184127,0.3951954316829617,0.4826622648875744,2024-02-07 16:24:23.556802
97,592,1,31.0,0.6874718856787823,0.6986940498304844,0.5866666666666667,0.44209417129360956,0.39496198930490617,0.4894668819821867,2024-02-07 16:24:23.572123
98,598,1,31.0,0.6876856166511339,0.6986126618741578,0.5733333333333333,0.442039151256928,0.3950038639836225,0.4980656296299894,2024-02-07 16:24:23.587598
99,628,1,31.0,0.6879919229574402,0.6985312739178309,0.76,0.4419212465562148,0.3950457386623389,0.42297770254352296,2024-02-07 16:24:23.603251
100,631,1,31.0,0.6877943460702082,0.6987639827145836,0.8133333333333334,0.44196068477183525,0.39481229628428344,0.38137550327115577,2024-02-07 16:24:23.618861
101,644,1,31.0,0.6880652376514446,0.6989966915113363,0.28,0.4417712986533643,0.394578853906228,0.6215827583269442,2024-02-07 16:24:23.634235
102,654,1,31.0,0.6896626281453868,0.6989153035550095,0.7333333333333334,0.4410985928736794,0.39462072858494435,0.42654450953301737,2024-02-07 16:24:23.649915
103,655,1,31.0,0.6893706119913016,0.6991480123517622,0.76,0.4412061505505418,0.39438728620688884,0.42879209353667624,2024-02-07 16:24:23.665260
104,660,1,31.0,0.689452625038832,0.6993807211485148,0.72,0.44113188821338334,0.3941538438288334,0.43451006015359417,2024-02-07 16:24:23.681096
105,670,1,31.0,0.6891599875737807,0.6996134299452673,0.41333333333333333,0.44122651475888736,0.39392040145077795,0.564569776908451,2024-02-07 16:24:23.696932
106,672,1,31.0,0.6906703945324635,0.6995320419889407,0.6799999999999999,0.4406325576072048,0.39396227612949436,0.45521345916152833,2024-02-07 16:24:23.712954
107,687,1,31.0,0.6902826964895931,0.6997647507856932,0.48,0.4407899245106011,0.3937288337514388,0.5311846546239097,2024-02-07 16:24:23.728662
108,688,1,31.0,0.6909574401988196,0.6996833628293667,0.29333333333333333,0.4404695520886957,0.3937707084301552,0.6198031211257388,2024-02-07 16:24:23.744315
109,693,1,31.0,0.6925554520037279,0.6996019748730398,0.7333333333333334,0.43980936507479906,0.3938125831088715,0.41130964668459286,2024-02-07 16:24:23.759856
110,698,1,31.0,0.6926362224293259,0.6998346836697924,0.42666666666666664,0.4398238843629186,0.39357914073081607,0.5633369614346515,2024-02-07 16:24:23.775083
111,706,1,31.0,0.6935880708294502,0.6997532957134657,0.6266666666666667,0.4393576803491669,0.3936210154095324,0.4614781727310089,2024-02-07 16:24:23.790457
112,710,1,31.0,0.6931512892202547,0.6996719077571392,0.5066666666666666,0.43953188850922037,0.39366289008824873,0.5341785675067249,2024-02-07 16:24:23.805909
113,714,1,31.0,0.6928487107797452,0.6999046165538918,0.5066666666666666,0.4397440791929092,0.3934294477101934,0.5214307021818169,2024-02-07 16:24:23.821162
114,716,1,31.0,0.6924529356943151,0.7001373253506442,0.5466666666666666,0.4399585221984438,0.39319600533213794,0.5075962620518436,2024-02-07 16:24:23.836551
115,717,1,31.0,0.6928511960236098,0.7000559373943175,0.8533333333333333,0.4397314032925108,0.3932378800108542,0.3668622889487385,2024-02-07 16:24:23.852280
116,726,1,31.0,0.6931239515377446,0.7002886461910702,0.7466666666666666,0.439506687632691,0.39300443763279874,0.4119317816586087,2024-02-07 16:24:23.867688
117,734,1,31.0,0.6934849332090711,0.7005213549878228,0.7466666666666666,0.4393136495584957,0.39277099525474335,0.421602045306555,2024-02-07 16:24:23.883292
118,736,1,31.0,0.693286735010873,0.7007540637845755,0.7733333333333333,0.43935487223782743,0.3925375528766879,0.3930406425549784,2024-02-07 16:24:23.898790
119,745,1,31.0,0.6931829760795278,0.7009867725813281,0.7866666666666666,0.43933334640679894,0.3923041104986325,0.40732469773441293,2024-02-07 16:24:23.914396
120,762,1,31.0,0.6928934451693073,0.7012194813780807,0.6,0.43936832396317715,0.39207066812057706,0.48900257013454684,2024-02-07 16:24:23.930127
121,763,1,31.0,0.69250201926064,0.7014521901748334,0.6533333333333333,0.43955325294435194,0.3918372257425215,0.4594977535694119,2024-02-07 16:24:23.945775
122,767,1,31.0,0.6921130785958373,0.701684898971586,0.6133333333333333,0.43969104798599706,0.3916037833644661,0.473249748209977,2024-02-07 16:24:23.961308
123,782,1,31.0,0.6919086672879777,0.7019176077683387,0.42666666666666664,0.43983712110467615,0.3913703409864107,0.5654363464556026,2024-02-07 16:24:23.976811
124,786,1,31.0,0.6916023609816714,0.7021503165650912,0.7866666666666666,0.44009216384423455,0.39113689860835515,0.39772505715072415,2024-02-07 16:24:23.992439
125,790,1,31.0,0.6914060267163715,0.7023830253618439,0.7066666666666667,0.4401117892194142,0.3909034562302998,0.45582364853542223,2024-02-07 16:24:24.008238
126,799,1,31.0,0.6908797763280522,0.7023016374055172,0.8,0.44026385793259887,0.3909453309090161,0.39176973464003706,2024-02-07 16:24:24.023530
127,800,1,31.0,0.6896123019571295,0.7022202494491904,0.5066666666666666,0.44077227510369665,0.3909872055877325,0.526322498055593,2024-02-07 16:24:24.038862
128,812,1,31.0,0.6904746815781299,0.7021388614928636,0.8133333333333334,0.44036694538143123,0.3910290802664487,0.3832031349532436,2024-02-07 16:24:24.054240
129,817,1,31.0,0.690838769804287,0.7023715702896163,0.7866666666666666,0.4401243821786834,0.3907956378883934,0.3893863627512163,2024-02-07 16:24:24.069537
130,819,1,31.0,0.691201615408512,0.702604279086369,0.7866666666666666,0.4399188435049244,0.39056219551033794,0.3902052559747094,2024-02-07 16:24:24.085038
131,828,1,31.0,0.6914712643678161,0.7028369878831215,0.6666666666666667,0.43971168499432783,0.3903287531322825,0.49543388901325364,2024-02-07 16:24:24.100570
132,831,1,31.0,0.6913625349487419,0.7030696966798742,0.56,0.43978258289451355,0.39009531075422704,0.501511163286783,2024-02-07 16:24:24.116080
133,846,1,31.0,0.6919478098788443,0.7029883087235476,0.76,0.4395164957332405,0.39013718543294335,0.42143086205492747,2024-02-07 16:24:24.131488
134,854,1,31.0,0.6916570363466915,0.7032210175203001,0.84,0.4395912612303248,0.38990374305488784,0.3781867373800525,2024-02-07 16:24:24.146867
135,864,1,31.0,0.6906710158434296,0.7031396295639734,0.7733333333333333,0.44004836181343054,0.3899456177336042,0.40434698726669394,2024-02-07 16:24:24.162396
136,865,1,31.0,0.6909400434917676,0.703372338360726,0.8,0.439959571471291,0.3897121753555488,0.3757824482489382,2024-02-07 16:24:24.177765
137,876,1,31.0,0.6913035104069587,0.7036050471574788,0.8,0.43974467771987774,0.38947873297749336,0.3926013179856454,2024-02-07 16:24:24.193156
138,877,1,31.0,0.6912009940975459,0.7038377559542313,0.84,0.43970259189638544,0.3892452905994379,0.37231861362640195,2024-02-07 16:24:24.208445
139,887,1,31.0,0.6913799316557937,0.7040704647509839,0.76,0.4395476932009062,0.38901184822138246,0.42599136891213546,2024-02-07 16:24:24.223920
140,895,1,31.0,0.6913687480584033,0.7043031735477366,0.41333333333333333,0.4395416559018899,0.38877840584332707,0.5660667405365819,2024-02-07 16:24:24.239241
141,900,1,31.0,0.6922267785026406,0.7042217855914097,0.76,0.43921637839439315,0.38882028052204337,0.40378852463205145,2024-02-07 16:24:24.254675
142,902,1,31.0,0.6905846536191363,0.704140397635083,0.5066666666666666,0.4399364825651702,0.3888621552007598,0.5153210950459065,2024-02-07 16:24:24.270080
143,910,1,31.0,0.6902820751786269,0.7043731064318358,0.64,0.4401616385079012,0.3886287128227042,0.4786316062406078,2024-02-07 16:24:24.285702
144,912,1,31.0,0.689892513202858,0.7046058152285883,0.6933333333333334,0.4402956281333596,0.38839527044464883,0.46064466567808493,2024-02-07 16:24:24.301204
145,944,1,31.0,0.6895986331158744,0.7048385240253409,0.76,0.44035973326058003,0.38816182806659344,0.41712592797375053,2024-02-07 16:24:24.316836
146,958,1,31.0,0.6897738428083255,0.7050712328220935,0.6533333333333333,0.4402267739305543,0.38792838568853794,0.45747602251391184,2024-02-07 16:24:24.332221
147,969,1,31.0,0.6900838769804287,0.7049898448657668,0.84,0.44009709823462695,0.3879702603672543,0.3744710673813594,2024-02-07 16:24:24.347737
148,977,1,31.0,0.6903560111835974,0.7052225536625195,0.64,0.4398693725403499,0.3877368179891988,0.49484516794393557,2024-02-07 16:24:24.363210
149,980,1,31.0,0.6903392357875117,0.7054552624592723,0.72,0.4399428422796445,0.3875033756111434,0.4217607324702769,2024-02-07 16:24:24.378749
150,982,1,31.0,0.690232991612302,0.7056879712560249,0.4666666666666667,0.43998537437707064,0.38726993323308795,0.5606448664104127,2024-02-07 16:24:24.394248
151,995,1,31.0,0.6911867039453246,0.7056065832996979,0.8533333333333333,0.4395425611567684,0.3873118079118043,0.3958577476273995,2024-02-07 16:24:24.409501
152,1005,1,31.0,0.6901081081081081,0.7055251953433713,0.76,0.43985921112090975,0.38735368259052055,0.4019930110212232,2024-02-07 16:24:24.425039
153,1015,1,31.0,0.6904697110904007,0.7057579041401241,0.7866666666666666,0.4396317087086973,0.38712024021246516,0.41932767872462623,2024-02-07 16:24:24.440669
154,1018,1,31.0,0.690273376825101,0.7059906129368766,0.5333333333333333,0.4396602986231371,0.3868867978344097,0.5202017866240324,2024-02-07 16:24:24.456217
155,1032,1,31.0,0.6906710158434296,0.7059092249805499,0.31999999999999995,0.4394965174204499,0.3869286725131261,0.6147200066378009,2024-02-07 16:24:24.471576
156,1057,1,31.0,0.6917110904007456,0.7058278370242231,0.6933333333333334,0.438962876003218,0.3869705471918424,0.45273731014732516,2024-02-07 16:24:24.486971
157,1062,1,31.0,0.6913706119913017,0.7057464490678964,0.7866666666666666,0.439072902279581,0.3870124218705586,0.3921895774476955,2024-02-07 16:24:24.502366
158,1064,1,31.0,0.6917334575955265,0.7059791578646492,0.76,0.4388731537824966,0.3867789794925033,0.4083842949000239,2024-02-07 16:24:24.518014
159,1065,1,31.0,0.6919086672879777,0.7062118666614017,0.7866666666666666,0.4387525845910391,0.38654553711444783,0.39333848436164626,2024-02-07 16:24:24.533386
160,1068,1,31.0,0.6922715128922026,0.7064445754581542,0.76,0.43853383486559094,0.3863120947363924,0.40508983412066263,2024-02-07 16:24:24.549368
161,1071,1,31.0,0.6926331158744952,0.7066772842549068,0.6,0.43832957306991743,0.386078652358337,0.4887002393305346,2024-02-07 16:24:24.565060
162,1074,1,31.0,0.6922882882882883,0.7065958962985802,0.4666666666666667,0.4383655375360235,0.38612052703705324,0.5436538663185915,2024-02-07 16:24:24.580741
163,1083,1,31.0,0.6933351972662318,0.7065145083422534,0.8133333333333334,0.4379049767608327,0.38616240171576965,0.38376598830749054,2024-02-07 16:24:24.596491
164,1089,1,31.0,0.6936992854923889,0.706747217139006,0.5466666666666666,0.4376668271106224,0.38592895933771415,0.5051910974636393,2024-02-07 16:24:24.612383
165,1097,1,31.0,0.6941907424666046,0.7066658291826793,0.64,0.4374126986635191,0.3859708340164305,0.45708103426666175,2024-02-07 16:24:24.628340
166,1112,1,31.0,0.6938943771357564,0.7068985379794319,0.7466666666666666,0.43758062477403836,0.38573739163837506,0.4047535980489567,2024-02-07 16:24:24.644068
167,1132,1,31.0,0.6938825722273998,0.7071312467761847,0.88,0.43758208177920865,0.38550394926031956,0.3617980890559832,2024-02-07 16:24:24.659851
168,1134,1,31.0,0.693690587138863,0.7073639555729373,0.7466666666666666,0.4375398369119495,0.3852705068822642,0.4230627455848263,2024-02-07 16:24:24.675509
169,1138,1,31.0,0.6934923889406648,0.7075966643696898,0.6799999999999999,0.4375808343742993,0.3850370645042087,0.45177769079255325,2024-02-07 16:24:24.690941
170,1139,1,31.0,0.6931978875427152,0.7078293731664425,0.6799999999999999,0.4376987227416388,0.3848036221261533,0.4385823318491372,2024-02-07 16:24:24.706335
171,1144,1,31.0,0.6928101894998447,0.7080620819631952,0.6266666666666667,0.437843357424656,0.3845701797480979,0.47182805808250095,2024-02-07 16:24:24.721914
172,1164,1,31.0,0.6925132028580304,0.7082947907599478,0.45333333333333337,0.43799435423994515,0.38433673737004254,0.5697444771828355,2024-02-07 16:24:24.737470
173,1167,1,31.0,0.6936526871699286,0.7082134028036211,0.29333333333333333,0.43741929562930426,0.3843786120487587,0.6134692147270938,2024-02-07 16:24:24.753281
174,1172,1,31.0,0.6934333643988817,0.7084461116003736,0.72,0.4376859981430879,0.38414516967070333,0.428562507640951,2024-02-07 16:24:24.768701
175,1173,1,31.0,0.6936067101584343,0.7086788203971264,0.8133333333333334,0.43765671771244496,0.3839117272926479,0.37929492832415374,2024-02-07 16:24:24.784211
176,1176,1,31.0,0.6938776017396707,0.708911529193879,0.5066666666666666,0.437460278390814,0.3836782849145925,0.523289845215326,2024-02-07 16:24:24.799748
