,Dataset,Datatype,Train Set,Train Sparsity,Evaluation Set,Evaluation Sparsity,Embedding Method,Prediction Method,Task,Accuracy,RMSE
40,Synthetic_60_50,Binary,Train,50,Train,50,IDEAL,IRT,Impute,0.9641666666666666,0.1636595954147451
41,Synthetic_60_50,Binary,Train,50,Train,50,IDEAL,IRT,Overall,0.98025,0.1134954974435256
42,Synthetic_60_50,Original,Train,50,Test,50,IDEAL,IRT,Fit,0.9973333333333333,0.19637852071217995
43,Synthetic_60_50,Original,Train,50,Test,50,IDEAL,IRT,Impute,0.9586666666666667,0.21130544463164566
44,Synthetic_60_50,Original,Train,50,Test,50,IDEAL,IRT,Overall,0.978,0.2038419826719128
45,Synthetic_60_50,Binary,Train,50,Test,50,IDEAL,IRT,Fit,0.9973333333333333,0.08049528547966879
46,Synthetic_60_50,Binary,Train,50,Test,50,IDEAL,IRT,Impute,0.9586666666666667,0.18672809900506043
47,Synthetic_60_50,Binary,Train,50,Test,50,IDEAL,IRT,Overall,0.978,0.1336116922423646
48,Synthetic_60_50,Original,Train,90,Train,90,IDEAL,IRT,Fit,0.9983333333333333,0.21673320732660126
49,Synthetic_60_50,Original,Train,90,Train,90,IDEAL,IRT,Impute,0.8480555555555556,0.3159888151706002
50,Synthetic_60_50,Original,Train,90,Train,90,IDEAL,IRT,Overall,0.8630833333333333,0.30606325438620025
51,Synthetic_60_50,Binary,Train,90,Train,90,IDEAL,IRT,Fit,0.9983333333333333,0.035550189442036785
52,Synthetic_60_50,Binary,Train,90,Train,90,IDEAL,IRT,Impute,0.8480555555555556,0.36139034466533176
53,Synthetic_60_50,Binary,Train,90,Train,90,IDEAL,IRT,Overall,0.8630833333333333,0.3288063291430023
54,Synthetic_60_50,Original,Train,90,Test,90,IDEAL,IRT,Fit,0.95,0.248503179234301
55,Synthetic_60_50,Original,Train,90,Test,90,IDEAL,IRT,Impute,0.8033333333333333,0.3523262308222655
56,Synthetic_60_50,Original,Train,90,Test,90,IDEAL,IRT,Overall,0.818,0.3419439256634691
57,Synthetic_60_50,Binary,Train,90,Test,90,IDEAL,IRT,Fit,0.95,0.23102451203429378
58,Synthetic_60_50,Binary,Train,90,Test,90,IDEAL,IRT,Impute,0.8033333333333333,0.40701470998200806
59,Synthetic_60_50,Binary,Train,90,Test,90,IDEAL,IRT,Overall,0.818,0.3894156901872366
60,Synthetic_60_50,Original,Train,80,Train,80,IDEAL,IRT,Fit,0.9983333333333333,0.2133349894432271
61,Synthetic_60_50,Original,Train,80,Train,80,IDEAL,IRT,Impute,0.92875,0.2419047616799654
62,Synthetic_60_50,Original,Train,80,Train,80,IDEAL,IRT,Overall,0.9426666666666665,0.23619080723261776
63,Synthetic_60_50,Binary,Train,80,Train,80,IDEAL,IRT,Fit,0.9983333333333333,0.05154448584942948
64,Synthetic_60_50,Binary,Train,80,Train,80,IDEAL,IRT,Impute,0.92875,0.24044034497523614
65,Synthetic_60_50,Binary,Train,80,Train,80,IDEAL,IRT,Overall,0.9426666666666665,0.2026611731500748
66,Synthetic_60_50,Original,Train,80,Test,80,IDEAL,IRT,Fit,0.955,0.24012057925780772
67,Synthetic_60_50,Original,Train,80,Test,80,IDEAL,IRT,Impute,0.8470833333333333,0.3104099019620987
68,Synthetic_60_50,Original,Train,80,Test,80,IDEAL,IRT,Overall,0.8686666666666666,0.2963520374212405
69,Synthetic_60_50,Binary,Train,80,Test,80,IDEAL,IRT,Fit,0.955,0.20966906559588522
70,Synthetic_60_50,Binary,Train,80,Test,80,IDEAL,IRT,Impute,0.8470833333333333,0.3506539644969695
71,Synthetic_60_50,Binary,Train,80,Test,80,IDEAL,IRT,Overall,0.8686666666666666,0.32245698471675266
72,Synthetic_60_50,Original,Train,40,Train,40,IDEAL,IRT,Fit,0.9961111111111111,0.20670747493714098
73,Synthetic_60_50,Original,Train,40,Train,40,IDEAL,IRT,Impute,0.9641666666666666,0.21357656973408481
74,Synthetic_60_50,Original,Train,40,Train,40,IDEAL,IRT,Overall,0.9833333333333332,0.2094551128559185
75,Synthetic_60_50,Binary,Train,40,Train,40,IDEAL,IRT,Fit,0.9961111111111111,0.06709689914601835
76,Synthetic_60_50,Binary,Train,40,Train,40,IDEAL,IRT,Impute,0.9641666666666666,0.16132795834590874
77,Synthetic_60_50,Binary,Train,40,Train,40,IDEAL,IRT,Overall,0.9833333333333332,0.1047893228259745
78,Synthetic_60_50,Original,Train,40,Test,40,IDEAL,IRT,Fit,0.9927777777777778,0.19511205084830388
79,Synthetic_60_50,Original,Train,40,Test,40,IDEAL,IRT,Impute,0.9533333333333334,0.223854787176803
80,Synthetic_60_50,Original,Train,40,Test,40,IDEAL,IRT,Overall,0.9770000000000001,0.20660914537970354
81,Synthetic_60_50,Binary,Train,40,Test,40,IDEAL,IRT,Fit,0.9927777777777778,0.09099063467069118
82,Synthetic_60_50,Binary,Train,40,Test,40,IDEAL,IRT,Impute,0.9533333333333334,0.1985671721126832
83,Synthetic_60_50,Binary,Train,40,Test,40,IDEAL,IRT,Overall,0.9770000000000001,0.134021249647488
84,Synthetic_60_50,Original,Train,30,Train,30,IDEAL,IRT,Fit,0.9961904761904762,0.20582271250146852
85,Synthetic_60_50,Original,Train,30,Train,30,IDEAL,IRT,Impute,0.97,0.21070008448885347
86,Synthetic_60_50,Original,Train,30,Train,30,IDEAL,IRT,Overall,0.9883333333333333,0.207285924097684
87,Synthetic_60_50,Binary,Train,30,Train,30,IDEAL,IRT,Fit,0.9961904761904762,0.06735594134552712
88,Synthetic_60_50,Binary,Train,30,Train,30,IDEAL,IRT,Impute,0.97,0.14760907766082826
89,Synthetic_60_50,Binary,Train,30,Train,30,IDEAL,IRT,Overall,0.9883333333333333,0.09143188224011746
90,Synthetic_60_50,Original,Train,30,Test,30,IDEAL,IRT,Fit,0.9952380952380953,0.19662770513622363
91,Synthetic_60_50,Original,Train,30,Test,30,IDEAL,IRT,Impute,0.9655555555555555,0.207256429553649
92,Synthetic_60_50,Original,Train,30,Test,30,IDEAL,IRT,Overall,0.9863333333333333,0.19981632246145126
93,Synthetic_60_50,Binary,Train,30,Test,30,IDEAL,IRT,Fit,0.9952380952380953,0.08281819337313001
94,Synthetic_60_50,Binary,Train,30,Test,30,IDEAL,IRT,Impute,0.9655555555555555,0.16407619985306368
95,Synthetic_60_50,Binary,Train,30,Test,30,IDEAL,IRT,Overall,0.9863333333333333,0.1071955953171101
96,Synthetic_60_50,Original,Train,20,Train,20,IDEAL,IRT,Fit,0.9961458333333333,0.20577901462810091
97,Synthetic_60_50,Original,Train,20,Train,20,IDEAL,IRT,Impute,0.9720833333333333,0.2117444073839692
98,Synthetic_60_50,Original,Train,20,Train,20,IDEAL,IRT,Overall,0.9913333333333334,0.20697209317927456
99,Synthetic_60_50,Binary,Train,20,Train,20,IDEAL,IRT,Fit,0.9961458333333333,0.067973797987657
100,Synthetic_60_50,Binary,Train,20,Train,20,IDEAL,IRT,Impute,0.9720833333333333,0.14150516414838954
101,Synthetic_60_50,Binary,Train,20,Train,20,IDEAL,IRT,Overall,0.9913333333333334,0.08268007121980352
102,Synthetic_60_50,Original,Train,20,Test,20,IDEAL,IRT,Fit,0.9945833333333334,0.19650456858351764
103,Synthetic_60_50,Original,Train,20,Test,20,IDEAL,IRT,Impute,0.9683333333333334,0.2051141451166648
104,Synthetic_60_50,Original,Train,20,Test,20,IDEAL,IRT,Overall,0.9893333333333334,0.19822648389014708
105,Synthetic_60_50,Binary,Train,20,Test,20,IDEAL,IRT,Fit,0.9945833333333334,0.08421153789459399
106,Synthetic_60_50,Binary,Train,20,Test,20,IDEAL,IRT,Impute,0.9683333333333334,0.14448858230369677
107,Synthetic_60_50,Binary,Train,20,Test,20,IDEAL,IRT,Overall,0.9893333333333334,0.09626694677641455
108,Synthetic_60_50,Original,Train,0,Train,0,IDEAL,IRT,Fit,0.9958333333333333,0.2058143052194013
109,Synthetic_60_50,Original,Train,0,Train,0,IDEAL,IRT,Impute,,
110,Synthetic_60_50,Original,Train,0,Train,0,IDEAL,IRT,Overall,0.9958333333333333,0.2058143052194013
111,Synthetic_60_50,Binary,Train,0,Train,0,IDEAL,IRT,Fit,0.9958333333333333,0.06722103680208637
112,Synthetic_60_50,Binary,Train,0,Train,0,IDEAL,IRT,Impute,,
113,Synthetic_60_50,Binary,Train,0,Train,0,IDEAL,IRT,Overall,0.9958333333333333,0.06722103680208637
114,Synthetic_60_50,Original,Train,0,Test,20,IDEAL,IRT,Fit,0.9954166666666666,0.19658872375942024
115,Synthetic_60_50,Original,Train,0,Test,20,IDEAL,IRT,Impute,0.97,0.21149673669726546
116,Synthetic_60_50,Original,Train,0,Test,20,IDEAL,IRT,Overall,0.9903333333333333,0.1995703263469893
117,Synthetic_60_50,Binary,Train,0,Test,20,IDEAL,IRT,Fit,0.9954166666666666,0.07563790463991572
118,Synthetic_60_50,Binary,Train,0,Test,20,IDEAL,IRT,Impute,0.97,0.15193668429781268
119,Synthetic_60_50,Binary,Train,0,Test,20,IDEAL,IRT,Overall,0.9903333333333333,0.09089766057149512
120,Synthetic_60_50,Original,Train,0,Test,30,IDEAL,IRT,Fit,0.9923809523809524,0.20145282407574183
121,Synthetic_60_50,Original,Train,0,Test,30,IDEAL,IRT,Impute,0.96,0.2129791034161839
122,Synthetic_60_50,Original,Train,0,Test,30,IDEAL,IRT,Overall,0.9826666666666666,0.20491070787787447
123,Synthetic_60_50,Binary,Train,0,Test,30,IDEAL,IRT,Fit,0.9923809523809524,0.08930401785159338
124,Synthetic_60_50,Binary,Train,0,Test,30,IDEAL,IRT,Impute,0.96,0.16873765444269345
125,Synthetic_60_50,Binary,Train,0,Test,30,IDEAL,IRT,Overall,0.9826666666666666,0.11313410882892339
126,Synthetic_60_50,Original,Train,0,Test,40,IDEAL,IRT,Fit,0.9966666666666667,0.19721530210370175
127,Synthetic_60_50,Original,Train,0,Test,40,IDEAL,IRT,Impute,0.9591666666666667,0.22155779329620764
128,Synthetic_60_50,Original,Train,0,Test,40,IDEAL,IRT,Overall,0.9816666666666667,0.2069522985807041
129,Synthetic_60_50,Binary,Train,0,Test,40,IDEAL,IRT,Fit,0.9966666666666667,0.07465395085900947
130,Synthetic_60_50,Binary,Train,0,Test,40,IDEAL,IRT,Impute,0.9591666666666667,0.1815063845702922
131,Synthetic_60_50,Binary,Train,0,Test,40,IDEAL,IRT,Overall,0.9816666666666667,0.11739492434352256
132,Synthetic_60_50,Original,Train,0,Test,80,IDEAL,IRT,Fit,0.94,0.27210110723254677
133,Synthetic_60_50,Original,Train,0,Test,80,IDEAL,IRT,Impute,0.825,0.3489990141575315
134,Synthetic_60_50,Original,Train,0,Test,80,IDEAL,IRT,Overall,0.848,0.33361943277253453
135,Synthetic_60_50,Binary,Train,0,Test,80,IDEAL,IRT,Fit,0.94,0.2511483906395318
136,Synthetic_60_50,Binary,Train,0,Test,80,IDEAL,IRT,Impute,0.825,0.3896807791588297
137,Synthetic_60_50,Binary,Train,0,Test,80,IDEAL,IRT,Overall,0.848,0.3619743014549701
138,Synthetic_60_50,Original,Train,0,Test,90,IDEAL,IRT,Fit,0.8966666666666667,0.3413667935241457
139,Synthetic_60_50,Original,Train,0,Test,90,IDEAL,IRT,Impute,0.758888888888889,0.39872815143377827
140,Synthetic_60_50,Original,Train,0,Test,90,IDEAL,IRT,Overall,0.7726666666666667,0.392992015642815
141,Synthetic_60_50,Binary,Train,0,Test,90,IDEAL,IRT,Fit,0.8966666666666667,0.3265758700558139
142,Synthetic_60_50,Binary,Train,0,Test,90,IDEAL,IRT,Impute,0.758888888888889,0.45884182347271263
143,Synthetic_60_50,Binary,Train,0,Test,90,IDEAL,IRT,Overall,0.7726666666666667,0.4456152281310227
144,Synthetic_60_50,Original,Train,0,Test,50,IDEAL,IRT,Fit,0.994,0.2039748565843447
145,Synthetic_60_50,Original,Train,0,Test,50,IDEAL,IRT,Impute,0.954,0.2195234424599246
146,Synthetic_60_50,Original,Train,0,Test,50,IDEAL,IRT,Overall,0.974,0.21174914952213464
147,Synthetic_60_50,Binary,Train,0,Test,50,IDEAL,IRT,Fit,0.994,0.08609208200822943
148,Synthetic_60_50,Binary,Train,0,Test,50,IDEAL,IRT,Impute,0.954,0.1903699930259454
149,Synthetic_60_50,Binary,Train,0,Test,50,IDEAL,IRT,Overall,0.974,0.13823103751708743
150,Synthetic_60_50,Original,Train,0,Test,60,IDEAL,IRT,Fit,0.9908333333333333,0.2062283755859066
151,Synthetic_60_50,Original,Train,0,Test,60,IDEAL,IRT,Impute,0.9299999999999999,0.2477888589464933
152,Synthetic_60_50,Original,Train,0,Test,60,IDEAL,IRT,Overall,0.9543333333333333,0.23116466560225862
153,Synthetic_60_50,Binary,Train,0,Test,60,IDEAL,IRT,Fit,0.9908333333333333,0.10430620519015606
154,Synthetic_60_50,Binary,Train,0,Test,60,IDEAL,IRT,Impute,0.9299999999999999,0.2427397734208459
155,Synthetic_60_50,Binary,Train,0,Test,60,IDEAL,IRT,Overall,0.9543333333333333,0.18736634612856995
156,Synthetic_60_50,Original,Train,0,Test,0,IDEAL,IRT,Fit,0.9933333333333333,0.19727932950906135
157,Synthetic_60_50,Original,Train,0,Test,0,IDEAL,IRT,Impute,,
158,Synthetic_60_50,Original,Train,0,Test,0,IDEAL,IRT,Overall,0.9933333333333333,0.19727932950906135
159,Synthetic_60_50,Binary,Train,0,Test,0,IDEAL,IRT,Fit,0.9933333333333333,0.07869471310988695
160,Synthetic_60_50,Binary,Train,0,Test,0,IDEAL,IRT,Impute,,
161,Synthetic_60_50,Binary,Train,0,Test,0,IDEAL,IRT,Overall,0.9933333333333333,0.07869471310988695
162,Synthetic_60_50,Original,Train,0,Test,70,IDEAL,IRT,Fit,0.9877777777777778,0.21023788861662526
163,Synthetic_60_50,Original,Train,0,Test,70,IDEAL,IRT,Impute,0.9095238095238095,0.26724745787384535
164,Synthetic_60_50,Original,Train,0,Test,70,IDEAL,IRT,Overall,0.933,0.2501445870966793
165,Synthetic_60_50,Binary,Train,0,Test,70,IDEAL,IRT,Fit,0.9877777777777778,0.11853607156257591
166,Synthetic_60_50,Binary,Train,0,Test,70,IDEAL,IRT,Impute,0.9095238095238095,0.2736647297680864
167,Synthetic_60_50,Binary,Train,0,Test,70,IDEAL,IRT,Overall,0.933,0.22712613230643325
168,Synthetic_60_50,Original,Train,0,Test,10,IDEAL,IRT,Fit,0.9951851851851852,0.19703582232654707
169,Synthetic_60_50,Original,Train,0,Test,10,IDEAL,IRT,Impute,0.9733333333333334,0.20373917287234328
170,Synthetic_60_50,Original,Train,0,Test,10,IDEAL,IRT,Overall,0.9930000000000001,0.1977061573811267
171,Synthetic_60_50,Binary,Train,0,Test,10,IDEAL,IRT,Fit,0.9951851851851852,0.07639646969440532
172,Synthetic_60_50,Binary,Train,0,Test,10,IDEAL,IRT,Impute,0.9733333333333334,0.1416043842414841
173,Synthetic_60_50,Binary,Train,0,Test,10,IDEAL,IRT,Overall,0.9930000000000001,0.0829172611491132
