,x0,y0,x3,y3,x1,y1,x2,y2
21,-0.06643296031147305,0.6480036152998385,0.36137265114042494,0.6738874728581419,0.07616891017249293,0.656631567819273,0.2187707806564589,0.6652595203387075
22,0.5151931716642475,0.38254295888120926,0.8259482120137562,0.6456142661891775,0.6187781851140838,0.47023339465053204,0.7223631985639201,0.5579238304198548
23,-0.6418746248340135,0.4964485501624898,-0.8266373537709144,-0.14828751941195684,-0.7034622011463139,0.2815365269710076,-0.765049777458614,0.06662450377952539
24,-0.20649622569314952,-0.5956638120490307,0.8758102172719786,-0.810446643277666,0.15427258862855983,-0.6672580891252424,0.5150414029502692,-0.7388523662014542
25,-0.9902011700228488,-0.3541583926720433,0.981489436482444,-0.4706097432231202,-0.332970967854418,-0.3929755095224023,0.324259234314013,-0.4317926263727612
26,0.6613885310354619,-0.6537727259590691,0.1727567095967555,0.916818670358784,0.49851125722255984,-0.13024226051978482,0.33563398340965767,0.39328820491949956
27,0.43302646913161413,0.9610159503569726,0.1491132981780794,0.9666694131068427,0.33838874548043596,0.9629004379402628,0.24375102182925767,0.9647849255235528
28,0.6740940634400077,0.5564964522038565,0.7769797738230004,0.26298303452323335,0.7083893002343387,0.4586586463103155,0.7426845370286695,0.3608208404167744
29,-0.2872709072468571,0.05656488011398597,-0.5469992086352728,0.5550882477634107,-0.3738470077096624,0.22273933599712753,-0.46042310817246757,0.3889137918802691
30,-0.659842996770267,0.15439589797318143,0.07179785915822867,0.343805606955381,-0.4159627114607685,0.21753246763391462,-0.17208242615126995,0.2806690372946478
31,0.5209731973305001,-0.7803442278721822,0.24988192333596704,-0.17208823506961446,0.43060943933232243,-0.5775922302713263,0.34024568133414473,-0.3748402326704704
32,0.22840287133590742,0.38796908629299054,0.17095917152124374,0.4657721537174304,0.2092549713976862,0.41390344210113716,0.19010707145946498,0.4398377979092838
33,0.04005051440929597,-0.07426438174145655,-0.4264622691029296,-0.5416966600065869,-0.11545374676144589,-0.23007514116316666,-0.27095800793218777,-0.38588590058487676
34,0.39060421218363683,0.3914227056249153,-0.6090349740468073,0.9436748332222242,0.05739115010682219,0.5755067481573517,-0.2758219119699925,0.759590790689788
35,0.342301560578792,0.062432246419652504,0.6823507030899352,-0.02695913339369027,0.4556512747491731,0.03263511981520492,0.5690009889195541,0.0028379932107573252
36,-0.048110259799346355,-0.48345119984492624,-0.6877290372186153,0.4232411577618349,-0.2613165189391027,-0.1812204139760059,-0.47452277807885895,0.12101037189291447
37,0.688221936478085,0.355597556191918,-0.2623569666080996,0.1514441824381043,0.3713623021160236,0.28754643160731347,0.05450266775396201,0.2194953070227089
38,0.1268249473479799,0.8731321669485879,-0.2246515760886214,-0.670434695867993,0.009666106202446137,0.35860987934306104,-0.10749273494308763,-0.15591240826246594
39,0.7538657866580216,0.7894569937737368,-0.9034688099962094,-0.6035519383210353,0.20142092110661136,0.3251206830754796,-0.351023944444799,-0.13921562762277784
40,0.27256730719891964,0.5776903112696758,0.21338501348110084,-0.6168216077468835,0.25283987595964674,0.1795196715974894,0.2331124447203738,-0.21865096807469706
41,-0.7647168494756018,0.011945268130367115,0.6310208133180228,-0.5658656378557476,-0.29947096187772704,-0.1806583671983378,0.1657749257201479,-0.3732620025270427
42,-0.8497346102544328,0.10208999158660936,-0.6163657037294907,-0.8651525590314608,-0.7719449747461189,-0.22032419195274733,-0.6941553392378048,-0.542738375492104
43,0.5465291960825365,0.6424532121558448,-0.20332889780352925,-0.41184727966343115,0.2965764981205146,0.2910197148827529,0.046623800158492684,-0.060413782390339094
44,-0.44575822112608443,-0.2780571483432983,0.15381528623252416,0.05564015622495466,-0.24590038533988162,-0.166824713487214,-0.04604254955367873,-0.05559227863112968
45,-0.28930163765460737,0.27484195847636284,0.35153488389491994,0.1165578959500686,-0.07568946380476496,0.22208060430093143,0.1379227100450775,0.16931925012550003
46,-0.22541016989625207,0.24780556387826858,0.183805566428221,-0.3193522852386672,-0.08900492445476106,0.058752947505956665,0.04740032098672996,-0.13029966886635524
47,-0.3935979746715095,0.09149775803857318,0.22468347800370148,0.22159687784361748,-0.18750415711310586,0.1348641313069213,0.018589660445297806,0.1782305045752694
48,-0.23432398220429018,0.1315478144325104,0.9715392703928383,-0.14395096191209666,0.1676304353280859,0.039714888984308055,0.569584852860462,-0.0521180364638943
49,0.6860294291799811,-0.8373526173860861,0.7504565074039438,0.8834123110597727,0.707505121921302,-0.2637643079041333,0.7289808146626229,0.30982400157781964
