,Dataset,Datatype,Train Set,Train Sparsity,Evaluation Set,Evaluation Sparsity,Embedding Method,Prediction Method,Task,Accuracy,RMSE
24,Synthetic_60_50,Binary,Train,0,Test,0,PCA,LR,Fit,0.975,0.14482944259221736
25,Synthetic_60_50,Binary,Train,0,Test,0,PCA,LR,Impute,,
26,Synthetic_60_50,Binary,Train,0,Test,0,PCA,LR,Overall,0.975,0.14482944259221736
27,Synthetic_60_50,Binary,Train,0,Test,70,PCA,LR,Fit,0.7988888888888889,0.4050239370994087
28,Synthetic_60_50,Binary,Train,0,Test,70,PCA,LR,Impute,0.7780952380952381,0.42134017969115295
29,Synthetic_60_50,Binary,Train,0,Test,70,PCA,LR,Overall,0.7843333333333333,0.4164453069136297
30,Synthetic_60_50,Binary,Train,0,Test,10,PCA,LR,Fit,0.97,0.1586619999836909
31,Synthetic_60_50,Binary,Train,0,Test,10,PCA,LR,Impute,0.9633333333333334,0.17407676508844774
32,Synthetic_60_50,Binary,Train,0,Test,10,PCA,LR,Overall,0.9693333333333334,0.1602034764941666
33,Synthetic_60_50,Binary,Train,10,Train,10,PCA,LR,Fit,0.975462962962963,0.14384978240167393
34,Synthetic_60_50,Binary,Train,10,Train,10,PCA,LR,Impute,0.9591666666666667,0.17142509941997328
35,Synthetic_60_50,Binary,Train,10,Train,10,PCA,LR,Overall,0.9738333333333333,0.14660731410350386
36,Synthetic_60_50,Binary,Train,10,Test,10,PCA,LR,Fit,0.9729629629629629,0.153947791433778
37,Synthetic_60_50,Binary,Train,10,Test,10,PCA,LR,Impute,0.9566666666666667,0.1743661294063914
38,Synthetic_60_50,Binary,Train,10,Test,10,PCA,LR,Overall,0.9713333333333333,0.15598962523103932
39,Synthetic_60_50,Binary,Train,20,Train,20,PCA,LR,Fit,0.9723958333333333,0.15403888680076663
40,Synthetic_60_50,Binary,Train,20,Train,20,PCA,LR,Impute,0.9545833333333333,0.1829102745652428
41,Synthetic_60_50,Binary,Train,20,Train,20,PCA,LR,Overall,0.9688333333333334,0.15981316435366189
42,Synthetic_60_50,Binary,Train,20,Test,20,PCA,LR,Fit,0.9683333333333334,0.16115150927367725
43,Synthetic_60_50,Binary,Train,20,Test,20,PCA,LR,Impute,0.9466666666666667,0.1883196868984634
44,Synthetic_60_50,Binary,Train,20,Test,20,PCA,LR,Overall,0.9640000000000001,0.16658514479863448
45,Synthetic_60_50,Binary,Train,30,Train,30,PCA,LR,Fit,0.9688095238095238,0.16247350442453254
46,Synthetic_60_50,Binary,Train,30,Train,30,PCA,LR,Impute,0.9536111111111111,0.18877931876774717
47,Synthetic_60_50,Binary,Train,30,Train,30,PCA,LR,Overall,0.9642499999999998,0.17036524872749692
48,Synthetic_60_50,Binary,Train,30,Test,30,PCA,LR,Fit,0.9671428571428572,0.16705082790521097
49,Synthetic_60_50,Binary,Train,30,Test,30,PCA,LR,Impute,0.9488888888888889,0.1953862481013015
50,Synthetic_60_50,Binary,Train,30,Test,30,PCA,LR,Overall,0.9616666666666667,0.17555145396403812
51,Synthetic_60_50,Binary,Train,40,Train,40,PCA,LR,Fit,0.9659722222222222,0.16877871077988918
52,Synthetic_60_50,Binary,Train,40,Train,40,PCA,LR,Impute,0.9414583333333333,0.2114354030106439
53,Synthetic_60_50,Binary,Train,40,Train,40,PCA,LR,Overall,0.9561666666666666,0.18584138767219105
54,Synthetic_60_50,Binary,Train,40,Test,40,PCA,LR,Fit,0.9566666666666667,0.1801943614729852
55,Synthetic_60_50,Binary,Train,40,Test,40,PCA,LR,Impute,0.9408333333333333,0.21689143795224813
56,Synthetic_60_50,Binary,Train,40,Test,40,PCA,LR,Overall,0.9503333333333333,0.1948731920646904
57,Synthetic_60_50,Binary,Train,50,Train,50,PCA,LR,Fit,0.9623333333333334,0.18325376532752977
58,Synthetic_60_50,Binary,Train,50,Train,50,PCA,LR,Impute,0.9385,0.21890227321254394
59,Synthetic_60_50,Binary,Train,50,Train,50,PCA,LR,Overall,0.9504166666666667,0.20107801927003685
60,Synthetic_60_50,Binary,Train,50,Test,50,PCA,LR,Fit,0.9573333333333334,0.1874595716086309
61,Synthetic_60_50,Binary,Train,50,Test,50,PCA,LR,Impute,0.938,0.21891928435877522
62,Synthetic_60_50,Binary,Train,50,Test,50,PCA,LR,Overall,0.9476666666666667,0.20318942798370304
63,Synthetic_60_50,Binary,Train,60,Train,60,PCA,LR,Fit,0.9608333333333333,0.1946386922125017
64,Synthetic_60_50,Binary,Train,60,Train,60,PCA,LR,Impute,0.9254166666666667,0.23846594302792476
65,Synthetic_60_50,Binary,Train,60,Train,60,PCA,LR,Overall,0.9395833333333334,0.22093504270175554
66,Synthetic_60_50,Binary,Train,60,Test,60,PCA,LR,Fit,0.9575,0.20431667985347748
67,Synthetic_60_50,Binary,Train,60,Test,60,PCA,LR,Impute,0.9372222222222222,0.23212158439857686
68,Synthetic_60_50,Binary,Train,60,Test,60,PCA,LR,Overall,0.9453333333333332,0.2209996225805371
69,Synthetic_60_50,Binary,Train,70,Train,70,PCA,LR,Fit,0.9569444444444445,0.21746747373997508
70,Synthetic_60_50,Binary,Train,70,Train,70,PCA,LR,Impute,0.9130952380952381,0.2674716378288069
71,Synthetic_60_50,Binary,Train,70,Train,70,PCA,LR,Overall,0.92625,0.2524703886021573
72,Synthetic_60_50,Binary,Train,70,Test,70,PCA,LR,Fit,0.9577777777777777,0.21968499539773434
73,Synthetic_60_50,Binary,Train,70,Test,70,PCA,LR,Impute,0.9161904761904762,0.2685471749897994
74,Synthetic_60_50,Binary,Train,70,Test,70,PCA,LR,Overall,0.9286666666666668,0.2538885211121799
75,Synthetic_60_50,Binary,Train,80,Train,80,PCA,LR,Fit,0.9325,0.2650289547863924
76,Synthetic_60_50,Binary,Train,80,Train,80,PCA,LR,Impute,0.873125,0.3218278034263166
77,Synthetic_60_50,Binary,Train,80,Train,80,PCA,LR,Overall,0.8850000000000001,0.31046803369833176
78,Synthetic_60_50,Binary,Train,80,Test,80,PCA,LR,Fit,0.915,0.28472785386507865
79,Synthetic_60_50,Binary,Train,80,Test,80,PCA,LR,Impute,0.8641666666666666,0.3309496414683385
80,Synthetic_60_50,Binary,Train,80,Test,80,PCA,LR,Overall,0.8743333333333333,0.3217052839476865
81,Synthetic_60_50,Binary,Train,90,Train,90,PCA,LR,Fit,0.8408333333333333,0.3595612788326636
82,Synthetic_60_50,Binary,Train,90,Train,90,PCA,LR,Impute,0.7335185185185185,0.4222272491916165
83,Synthetic_60_50,Binary,Train,90,Train,90,PCA,LR,Overall,0.74425,0.41596065215572126
84,Synthetic_60_50,Binary,Train,90,Test,90,PCA,LR,Fit,0.7633333333333333,0.41105481619700396
85,Synthetic_60_50,Binary,Train,90,Test,90,PCA,LR,Impute,0.741111111111111,0.4224505085780205
86,Synthetic_60_50,Binary,Train,90,Test,90,PCA,LR,Overall,0.7433333333333332,0.42131093933991887
