,Dataset,Datatype,Train Set,Train Sparsity,Evaluation Set,Evaluation Sparsity,Embedding Method,Prediction Method,Task,Accuracy,RMSE
48,Synthetic_60_50,Original,Train,30,Test,30,PCA,LR,Fit,0.9709523809523809,0.15835392860725767
49,Synthetic_60_50,Original,Train,30,Test,30,PCA,LR,Impute,0.9488888888888889,0.16521074539925643
50,Synthetic_60_50,Original,Train,30,Test,30,PCA,LR,Overall,0.9643333333333333,0.1604109736448573
51,Synthetic_60_50,Original,Train,40,Train,40,PCA,LR,Fit,0.9720833333333333,0.15496714534727588
52,Synthetic_60_50,Original,Train,40,Train,40,PCA,LR,Impute,0.9591666666666667,0.15959541073423883
53,Synthetic_60_50,Original,Train,40,Train,40,PCA,LR,Overall,0.9669166666666666,0.15681845150206106
54,Synthetic_60_50,Original,Train,40,Test,40,PCA,LR,Fit,0.9638888888888889,0.15405869627958949
55,Synthetic_60_50,Original,Train,40,Test,40,PCA,LR,Impute,0.9575,0.15731413392676138
56,Synthetic_60_50,Original,Train,40,Test,40,PCA,LR,Overall,0.9613333333333334,0.15536087133845825
57,Synthetic_60_50,Original,Train,50,Train,50,PCA,LR,Fit,0.9626666666666667,0.14975750570689383
58,Synthetic_60_50,Original,Train,50,Train,50,PCA,LR,Impute,0.951,0.15694963695719008
59,Synthetic_60_50,Original,Train,50,Train,50,PCA,LR,Overall,0.9568333333333333,0.15335357133204197
60,Synthetic_60_50,Original,Train,50,Test,50,PCA,LR,Fit,0.9613333333333334,0.14804465022474972
61,Synthetic_60_50,Original,Train,50,Test,50,PCA,LR,Impute,0.9513333333333334,0.15078389895566338
62,Synthetic_60_50,Original,Train,50,Test,50,PCA,LR,Overall,0.9563333333333334,0.14941427459020656
63,Synthetic_60_50,Original,Train,60,Train,60,PCA,LR,Fit,0.96125,0.14387847619237334
64,Synthetic_60_50,Original,Train,60,Train,60,PCA,LR,Impute,0.9416666666666667,0.16053712213502538
65,Synthetic_60_50,Original,Train,60,Train,60,PCA,LR,Overall,0.9495,0.15387366375796457
66,Synthetic_60_50,Original,Train,60,Test,60,PCA,LR,Fit,0.9533333333333334,0.14492932410456227
67,Synthetic_60_50,Original,Train,60,Test,60,PCA,LR,Impute,0.9461111111111111,0.1556891116876018
68,Synthetic_60_50,Original,Train,60,Test,60,PCA,LR,Overall,0.9490000000000001,0.151385196654386
69,Synthetic_60_50,Original,Train,70,Train,70,PCA,LR,Fit,0.9447222222222222,0.14821397110782464
70,Synthetic_60_50,Original,Train,70,Train,70,PCA,LR,Impute,0.9189285714285714,0.17705338945573054
71,Synthetic_60_50,Original,Train,70,Train,70,PCA,LR,Overall,0.9266666666666667,0.16840156395135877
72,Synthetic_60_50,Original,Train,70,Test,70,PCA,LR,Fit,0.9488888888888889,0.15209681555009172
73,Synthetic_60_50,Original,Train,70,Test,70,PCA,LR,Impute,0.910952380952381,0.1837242565586278
74,Synthetic_60_50,Original,Train,70,Test,70,PCA,LR,Overall,0.9223333333333333,0.17423602425606696
75,Synthetic_60_50,Original,Train,80,Train,80,PCA,LR,Fit,0.9158333333333333,0.18992242338131085
76,Synthetic_60_50,Original,Train,80,Train,80,PCA,LR,Impute,0.8608333333333333,0.22793008893169023
77,Synthetic_60_50,Original,Train,80,Train,80,PCA,LR,Overall,0.8718333333333333,0.22032855582161437
78,Synthetic_60_50,Original,Train,80,Test,80,PCA,LR,Fit,0.885,0.20610421692048
79,Synthetic_60_50,Original,Train,80,Test,80,PCA,LR,Impute,0.8604166666666666,0.2374629631297172
80,Synthetic_60_50,Original,Train,80,Test,80,PCA,LR,Overall,0.8653333333333333,0.23119121388786976
81,Synthetic_60_50,Original,Train,90,Train,90,PCA,LR,Fit,0.7916666666666666,0.27870223665649607
82,Synthetic_60_50,Original,Train,90,Train,90,PCA,LR,Impute,0.7039814814814815,0.3260630151712178
83,Synthetic_60_50,Original,Train,90,Train,90,PCA,LR,Overall,0.71275,0.3213269373197456
84,Synthetic_60_50,Original,Train,90,Test,90,PCA,LR,Fit,0.7233333333333334,0.33883931463528416
85,Synthetic_60_50,Original,Train,90,Test,90,PCA,LR,Impute,0.7174074074074074,0.3290349661935599
86,Synthetic_60_50,Original,Train,90,Test,90,PCA,LR,Overall,0.718,0.3300154010377323
