,Dataset,Datatype,Train Set,Train Sparsity,Evaluation Set,Evaluation Sparsity,Embedding Method,Prediction Method,Task,Accuracy,RMSE
119,Synthetic_60_50,Binary,Train,0,Test,70,NOMINATE,IRT,Overall,0.944,0.22004067079567516
120,Synthetic_60_50,Original,Train,0,Test,10,NOMINATE,IRT,Fit,0.9666666666666667,0.15541632812357037
121,Synthetic_60_50,Original,Train,0,Test,10,NOMINATE,IRT,Impute,0.9533333333333334,0.15703008606232904
122,Synthetic_60_50,Original,Train,0,Test,10,NOMINATE,IRT,Overall,0.9653333333333334,0.15557770391744624
123,Synthetic_60_50,Binary,Train,0,Test,10,NOMINATE,IRT,Fit,0.9666666666666667,0.19693298491961495
124,Synthetic_60_50,Binary,Train,0,Test,10,NOMINATE,IRT,Impute,0.9533333333333334,0.20300576483627417
125,Synthetic_60_50,Binary,Train,0,Test,10,NOMINATE,IRT,Overall,0.9653333333333334,0.19754026291128085
126,Synthetic_60_50,Original,Train,20,Train,20,NOMINATE,IRT,Fit,0.9690625,0.15224019897200353
127,Synthetic_60_50,Original,Train,20,Train,20,NOMINATE,IRT,Impute,0.9541666666666667,0.15935760555899472
128,Synthetic_60_50,Original,Train,20,Train,20,NOMINATE,IRT,Overall,0.9660833333333334,0.15366368028940178
129,Synthetic_60_50,Binary,Train,20,Train,20,NOMINATE,IRT,Fit,0.9690625,0.19581105188918008
130,Synthetic_60_50,Binary,Train,20,Train,20,NOMINATE,IRT,Impute,0.9541666666666667,0.2110111946270888
131,Synthetic_60_50,Binary,Train,20,Train,20,NOMINATE,IRT,Overall,0.9660833333333334,0.19885108043676183
132,Synthetic_60_50,Original,Train,20,Test,20,NOMINATE,IRT,Fit,0.9608333333333333,0.15921945920326352
133,Synthetic_60_50,Original,Train,20,Test,20,NOMINATE,IRT,Impute,0.9466666666666667,0.1591527358185876
134,Synthetic_60_50,Original,Train,20,Test,20,NOMINATE,IRT,Overall,0.9580000000000001,0.15920611452632835
135,Synthetic_60_50,Binary,Train,20,Test,20,NOMINATE,IRT,Fit,0.9608333333333333,0.2001698449751595
136,Synthetic_60_50,Binary,Train,20,Test,20,NOMINATE,IRT,Impute,0.9466666666666667,0.21362540748980047
137,Synthetic_60_50,Binary,Train,20,Test,20,NOMINATE,IRT,Overall,0.9580000000000001,0.2028609574780877
138,Synthetic_60_50,Original,Train,30,Train,30,NOMINATE,IRT,Fit,0.9701190476190477,0.15649254087888037
139,Synthetic_60_50,Original,Train,30,Train,30,NOMINATE,IRT,Impute,0.9525,0.16341319753934025
140,Synthetic_60_50,Original,Train,30,Train,30,NOMINATE,IRT,Overall,0.9648333333333334,0.1585687378770183
141,Synthetic_60_50,Binary,Train,30,Train,30,NOMINATE,IRT,Fit,0.9701190476190477,0.18462384864075643
142,Synthetic_60_50,Binary,Train,30,Train,30,NOMINATE,IRT,Impute,0.9525,0.20747796487665746
143,Synthetic_60_50,Binary,Train,30,Train,30,NOMINATE,IRT,Overall,0.9648333333333334,0.19148008351152673
144,Synthetic_60_50,Original,Train,30,Test,30,NOMINATE,IRT,Fit,0.9657142857142857,0.15918593237881534
145,Synthetic_60_50,Original,Train,30,Test,30,NOMINATE,IRT,Impute,0.9533333333333334,0.16667019435721034
146,Synthetic_60_50,Original,Train,30,Test,30,NOMINATE,IRT,Overall,0.962,0.16143121097233382
147,Synthetic_60_50,Binary,Train,30,Test,30,NOMINATE,IRT,Fit,0.9657142857142857,0.19253661200013486
148,Synthetic_60_50,Binary,Train,30,Test,30,NOMINATE,IRT,Impute,0.9533333333333334,0.21182210194119433
149,Synthetic_60_50,Binary,Train,30,Test,30,NOMINATE,IRT,Overall,0.962,0.19832225898245268
