,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
34,0.0,,1.0,1.0,0.33,1.0,,,1.0,0.0,,0.0,0.67,,1.0,0.0,1.0,,,,,0.0,0.0,1.0,,,,1.0,1.0,,,0.67,0.0,,0.0,0.0,0.0,,1.0,1.0,,0.33,,1.0,0.0,0.33,1.0,0.0,,
35,,,1.0,1.0,,1.0,,0.67,1.0,,,0.0,,0.33,1.0,,1.0,0.0,0.67,0.33,0.67,0.0,0.0,1.0,0.0,0.33,0.33,,1.0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,,1.0,0.33,,1.0,,0.0,,,,
36,,1.0,1.0,1.0,0.67,,,0.67,1.0,0.33,1.0,0.0,0.33,,,0.33,1.0,0.0,0.67,0.33,0.33,,,1.0,0.0,0.33,0.33,1.0,1.0,,,,,1.0,,0.0,,,,,1.0,0.33,0.67,1.0,,0.0,,,,0.0
39,,,1.0,,,,,0.33,1.0,0.33,,0.0,,0.33,1.0,0.33,1.0,0.0,0.67,,,,0.0,,0.0,,0.33,1.0,1.0,0.0,0.33,0.67,,,0.0,,,1.0,1.0,0.67,,0.33,0.67,,0.0,0.33,1.0,0.0,0.0,
40,,1.0,1.0,1.0,0.67,0.67,0.33,0.67,,0.0,1.0,0.0,,0.33,0.67,0.33,1.0,,,,0.33,0.0,,1.0,,,,1.0,1.0,,0.0,1.0,0.0,,0.33,0.0,,1.0,1.0,,,0.33,,,,,0.67,0.0,0.0,
41,0.0,,,,0.33,1.0,,,1.0,0.0,0.67,0.0,0.67,0.33,1.0,,1.0,,0.67,0.33,,,0.0,1.0,0.0,,,1.0,1.0,,,,0.0,1.0,0.33,,,,,,1.0,0.33,1.0,1.0,0.0,0.0,1.0,0.0,,0.0
42,0.0,1.0,,,0.33,,,0.67,1.0,0.0,,,,,1.0,0.0,1.0,,,0.0,,,0.0,,0.0,0.33,0.0,1.0,1.0,,0.0,0.67,0.0,1.0,0.0,0.0,0.0,,,1.0,1.0,,1.0,1.0,0.0,0.33,1.0,,,
43,0.0,1.0,1.0,0.67,,0.67,,0.67,1.0,,1.0,,0.33,0.0,,,,0.0,,0.33,,,0.0,1.0,,,,1.0,1.0,,0.0,1.0,,,,0.0,0.33,,1.0,1.0,,0.0,0.67,,0.0,0.0,0.33,0.0,0.0,0.33
44,0.0,1.0,1.0,0.67,0.67,0.67,0.33,,,0.33,0.67,,,,0.67,,1.0,,1.0,,0.33,0.0,0.0,,,0.33,0.33,,,0.0,,,,0.67,0.33,0.0,,1.0,,0.67,,0.33,,1.0,0.0,0.0,0.33,,0.0,0.33
46,0.0,1.0,,,,,0.33,,1.0,,0.67,0.0,0.33,,0.67,,,0.0,1.0,0.33,,,0.0,1.0,0.0,,0.33,,1.0,0.0,0.0,1.0,0.33,,0.67,,0.33,1.0,0.67,,0.67,,0.33,,,,0.33,0.0,0.0,0.33
47,,1.0,1.0,1.0,0.67,0.67,0.33,0.33,1.0,,,,0.33,0.33,0.67,0.33,1.0,,,,0.67,,,,0.0,,0.33,1.0,1.0,,,1.0,0.0,1.0,0.33,,0.33,,1.0,,,,0.67,1.0,0.0,0.0,0.67,,,0.33
48,0.0,,1.0,,0.33,1.0,0.0,0.67,1.0,,,0.0,0.67,0.33,1.0,0.33,1.0,,,0.33,,,0.0,,,,0.33,1.0,,0.0,0.0,,,1.0,,0.0,0.0,1.0,,0.67,1.0,,0.67,1.0,,,0.67,,0.0,0.0
49,0.0,1.0,1.0,0.67,,0.67,,0.33,1.0,,,,0.33,0.33,,0.33,1.0,0.0,1.0,,0.33,0.0,0.0,1.0,0.0,0.33,0.33,1.0,,,0.0,,,,0.33,,0.33,1.0,1.0,0.67,1.0,,,,,,,0.0,,0.33
50,,0.67,1.0,,,,0.33,0.0,1.0,,0.67,0.0,0.33,0.33,,,,0.0,,0.33,0.33,0.0,,,0.0,0.33,0.33,,1.0,0.0,,1.0,0.0,0.67,,,,1.0,0.67,0.67,0.67,,,,0.33,0.0,,0.0,0.0,0.33
51,0.0,,1.0,1.0,0.67,1.0,,0.67,1.0,0.0,,,,,,,,0.0,0.67,0.33,,0.0,0.0,1.0,0.0,,0.33,,1.0,0.0,,,0.0,1.0,0.33,0.0,0.33,,1.0,,1.0,0.33,,1.0,0.0,,0.67,0.0,,
53,,1.0,,0.67,,,,,1.0,0.33,0.67,,0.33,,0.67,,1.0,,,,0.33,0.0,0.0,1.0,0.0,0.33,0.33,1.0,,0.0,0.0,1.0,0.0,,,,,1.0,0.67,0.67,,0.33,0.33,1.0,0.0,0.0,,,0.0,0.33
54,,,,1.0,0.33,,0.0,,1.0,,1.0,,0.33,0.33,1.0,0.0,1.0,,0.67,0.0,0.67,0.0,,1.0,,,0.33,1.0,,0.0,,0.67,0.0,,0.33,,0.0,,1.0,1.0,1.0,,,,0.0,,1.0,0.0,0.0,0.0
55,,1.0,1.0,1.0,,1.0,,,1.0,0.33,,0.0,0.67,,,0.33,1.0,,0.67,,0.67,0.0,0.0,1.0,0.0,,,1.0,1.0,,,1.0,0.0,0.67,,,0.0,1.0,1.0,0.67,,,,1.0,0.33,0.33,,0.33,0.0,
56,,1.0,,,0.33,,,,,0.0,1.0,,,,,,1.0,0.0,0.67,,0.67,0.0,0.0,,0.0,0.33,0.33,1.0,,0.0,0.0,0.67,0.0,1.0,,,0.0,1.0,,1.0,,0.33,1.0,1.0,0.0,0.0,0.67,0.0,0.0,
57,,,1.0,,0.67,0.67,0.33,0.33,1.0,0.33,,,0.33,0.33,,,1.0,,,0.33,,,0.0,,,,0.33,,1.0,0.0,0.0,1.0,,1.0,0.33,,0.33,1.0,,,,0.33,0.67,1.0,0.0,0.0,0.33,0.0,0.0,0.33
58,,1.0,1.0,0.67,0.67,0.67,,0.33,,0.33,0.67,0.0,0.33,0.33,,,,0.0,1.0,0.33,,0.0,0.0,1.0,0.0,0.33,,,,,,1.0,,,0.33,0.0,0.33,1.0,0.67,,,,,1.0,0.0,,0.33,,0.0,0.33
59,0.0,1.0,1.0,,,0.67,0.33,,1.0,0.33,,,,,0.67,,1.0,0.0,1.0,,0.33,,,1.0,,0.33,0.33,,1.0,0.0,0.0,1.0,,1.0,,0.0,0.33,1.0,1.0,0.67,,,0.67,1.0,0.0,0.0,,,,0.33
60,,0.67,0.0,0.0,,0.0,0.67,0.0,0.67,,0.33,,,0.0,,,0.33,0.33,1.0,,0.0,0.0,,0.0,0.0,0.33,1.0,1.0,0.0,,,1.0,,0.0,,,1.0,1.0,0.33,,,0.0,,0.67,0.33,,,0.0,0.0,
61,,,,0.0,,0.0,0.67,0.0,0.33,1.0,0.33,0.33,0.0,,,,,,,0.67,0.33,0.0,,0.0,,,1.0,1.0,0.0,0.67,0.67,1.0,1.0,0.0,,0.0,,,0.33,0.33,,0.0,0.0,0.33,0.67,0.0,,,0.0,
62,,,,,1.0,0.0,0.67,0.0,,1.0,0.33,0.33,0.0,0.0,0.33,1.0,,,1.0,,,0.0,0.0,,0.0,0.33,,,0.0,,,1.0,,0.0,0.67,0.0,1.0,1.0,,,0.0,0.0,0.0,,0.67,0.0,,0.33,,0.67
63,,0.33,0.0,0.0,1.0,,0.67,0.0,,1.0,0.33,,0.0,,0.0,,0.33,,,0.67,0.33,,0.0,0.0,0.0,,1.0,1.0,,,0.33,1.0,1.0,,,,,1.0,0.33,0.33,0.0,0.0,,0.67,,,0.0,0.0,0.0,
64,0.0,0.67,0.33,0.0,1.0,0.33,,0.0,,0.67,0.33,0.0,,,,1.0,0.67,0.67,,0.67,0.33,0.0,,0.0,,,,,0.0,,0.33,,1.0,0.0,0.67,,0.67,,,0.67,,0.0,0.0,0.67,0.33,,0.0,,,0.67
65,0.0,0.67,0.33,,1.0,0.33,0.67,,,0.67,,,0.0,0.0,,,0.67,0.67,,0.67,0.33,,0.0,0.0,0.0,0.33,,1.0,0.0,0.33,,1.0,1.0,,,0.0,0.67,1.0,0.33,,0.33,0.33,,0.67,0.67,,,,,
66,0.0,0.67,0.0,,,,,0.0,0.67,1.0,,0.0,0.0,,,,0.33,,,0.67,0.33,,,0.0,0.0,,1.0,1.0,0.0,,0.33,1.0,1.0,,0.67,,,1.0,0.33,0.67,0.0,0.0,,0.67,0.67,0.0,0.0,,0.0,
68,0.0,,0.0,0.0,,0.0,,,0.67,,0.67,,0.0,0.0,0.0,1.0,0.67,0.33,,0.67,,0.0,0.0,,,0.0,1.0,1.0,,1.0,,1.0,1.0,0.33,,0.0,1.0,,,,,0.0,0.0,0.67,,0.0,0.0,,,0.67
69,,,0.0,0.0,1.0,,,0.0,0.33,1.0,0.33,,0.0,0.0,0.0,1.0,0.33,0.67,1.0,1.0,,0.0,0.0,0.0,0.0,,,,0.0,1.0,,1.0,,0.0,0.67,0.0,,,0.33,,0.0,,0.0,0.33,,,,0.0,,
70,,0.67,0.33,,1.0,0.33,0.67,0.0,,1.0,0.33,,0.0,,0.33,1.0,0.33,0.67,1.0,,,,,,0.0,,,1.0,,0.67,,1.0,1.0,0.0,0.67,0.0,0.67,,0.33,0.67,0.33,,,0.67,,0.0,0.0,,,0.67
72,,0.33,0.0,,,0.0,0.67,0.0,0.33,,0.33,0.33,0.0,0.0,,,,0.67,,0.67,,0.0,0.0,0.0,0.0,0.33,,1.0,0.0,1.0,0.67,,,0.0,,0.0,,1.0,0.33,,,0.0,0.0,,,,0.0,0.33,0.0,
74,,,,0.33,1.0,,0.67,,,0.67,0.67,,0.0,,0.33,1.0,0.67,,1.0,,0.33,0.0,0.0,,0.0,0.33,0.67,1.0,,0.33,0.0,1.0,1.0,0.33,0.67,0.0,0.67,,,0.67,,,0.0,0.67,0.33,0.0,,,,
75,,0.67,0.0,0.0,1.0,,,0.0,0.67,1.0,0.33,0.0,0.0,,0.0,1.0,0.33,,1.0,0.67,0.33,,,0.0,,,,,0.0,0.67,,1.0,,0.0,0.67,,1.0,,,0.67,0.33,0.0,0.0,,0.33,0.0,0.0,,,
76,,,,0.33,,,0.67,,1.0,0.67,0.67,0.0,0.0,0.0,0.33,,,0.0,1.0,0.67,0.0,,0.0,,0.0,,0.67,1.0,0.0,,0.0,1.0,1.0,0.67,0.67,0.0,0.67,,,0.67,0.33,,,1.0,,0.0,,,,0.67
79,,,,0.0,1.0,0.0,1.0,0.0,0.67,,,0.0,0.0,0.0,0.0,,,0.33,1.0,0.67,0.0,,0.0,0.33,0.0,0.0,,1.0,0.0,1.0,,1.0,,,,0.0,,,,0.67,0.33,0.0,,0.67,0.0,0.0,,0.0,,
80,0.0,0.33,,,1.0,,0.67,,0.33,1.0,,,,,,1.0,0.33,0.67,,0.67,,0.0,,0.0,0.0,,,1.0,0.0,0.67,0.67,1.0,1.0,,0.67,,0.67,1.0,0.33,0.33,0.0,,0.0,0.33,0.67,,0.0,0.33,,
81,0.0,,0.0,0.0,1.0,,1.0,0.0,,,,0.0,0.0,0.0,,1.0,,,,0.67,0.0,,0.0,,0.0,0.33,1.0,,,,0.33,1.0,1.0,0.0,,,1.0,1.0,0.33,0.67,0.0,,,0.67,0.33,,0.0,,0.0,0.67
82,0.0,0.67,0.33,,1.0,,,,,,0.33,0.0,0.0,,,1.0,0.67,,1.0,0.67,,,,0.0,,0.33,0.67,1.0,,,0.33,1.0,1.0,0.0,0.67,0.0,0.67,,,0.67,,0.0,0.0,0.67,,,0.0,0.0,0.0,0.67
83,0.0,0.67,0.33,0.33,1.0,,,0.0,0.67,0.67,,,0.0,0.0,,,,,,0.67,,0.0,0.0,0.33,,0.33,0.67,,0.0,,0.33,1.0,1.0,,,,0.67,,0.33,0.67,0.33,0.0,0.0,0.67,0.33,,,,0.0,0.67
84,0.0,,,0.0,1.0,0.0,,0.0,,1.0,0.33,0.33,,0.0,,1.0,0.33,0.67,1.0,0.67,0.33,,0.0,0.0,,0.33,0.67,1.0,,0.67,,,,,,,0.67,1.0,0.33,0.33,0.0,,,0.67,,0.0,,,0.0,0.67
85,0.0,,,0.33,,,,0.0,0.67,0.67,0.33,0.0,,0.0,0.33,,0.67,,,0.67,0.33,,0.0,,0.0,,,,0.0,0.33,0.33,,1.0,0.0,,0.0,0.67,1.0,0.33,0.67,,,,0.67,0.67,0.0,0.0,0.0,,0.67
86,0.0,,,,,0.33,0.67,,0.67,,0.33,0.0,0.0,0.0,0.33,1.0,0.33,0.67,,,0.33,0.0,,,,,0.67,,0.0,,0.67,1.0,,0.0,0.67,0.0,,1.0,0.33,0.33,,0.33,0.0,,0.67,,,0.33,0.0,0.67
88,0.0,0.67,,,,,0.67,0.0,,1.0,0.33,0.0,,,0.0,,,0.33,,0.67,0.0,,0.0,0.0,,0.33,,,,0.67,0.33,1.0,1.0,,,0.0,1.0,,,0.67,0.0,0.0,0.0,0.67,0.33,0.0,,0.0,0.0,0.67
89,,0.67,,0.0,1.0,,,,0.67,1.0,,0.0,0.0,0.0,0.33,1.0,0.33,0.67,1.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.67,0.33,,,0.0,0.67,,,1.0,,,,,,0.67,,0.0,0.0,0.0,0.0,0.67
92,0.0,0.67,,,,0.33,,0.0,0.67,0.67,0.33,0.0,,,0.33,,0.67,0.33,1.0,,0.33,,0.0,0.33,,0.33,0.67,,0.0,0.67,0.33,,1.0,0.33,,,0.67,1.0,0.33,,,0.0,,,0.33,0.0,0.0,0.0,,
96,,,,0.0,1.0,0.0,1.0,0.0,,,,0.33,0.0,0.0,,1.0,,0.67,1.0,1.0,,0.0,0.0,,,0.33,1.0,1.0,,,0.33,1.0,1.0,,0.67,0.0,1.0,1.0,,0.33,0.0,0.0,,,0.67,,0.0,0.0,,
99,0.0,,,,,,1.0,0.0,0.33,1.0,0.33,,,0.0,0.0,,,0.67,,,0.0,,0.0,0.0,0.0,0.33,,,0.0,1.0,0.33,1.0,,0.0,,0.0,1.0,,0.33,0.33,0.0,0.0,,0.33,0.67,0.0,0.0,0.0,,
100,0.0,,0.0,0.0,,,,0.0,0.33,1.0,,0.33,0.0,0.0,0.0,,0.33,0.67,1.0,,0.0,,,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,,,0.67,,,1.0,,0.33,0.0,,0.0,,,0.0,,0.0,0.0,1.0
101,,0.67,0.0,,1.0,0.0,1.0,0.0,0.67,1.0,0.33,0.0,,0.0,,,0.33,,1.0,0.67,0.0,0.0,,,,,1.0,,,,0.33,1.0,1.0,,0.67,,1.0,1.0,0.33,,0.0,,,0.67,0.33,,0.0,,0.0,0.67
102,0.0,,0.0,0.0,,0.0,0.67,0.0,,1.0,,,0.0,0.0,0.0,,0.33,,1.0,,0.0,0.0,0.0,,0.0,,,1.0,,,0.33,,1.0,0.0,0.67,,1.0,,0.33,0.67,,0.0,,0.67,0.33,,0.0,0.0,,0.67
104,0.0,0.67,0.0,0.0,,,0.67,,,,0.33,0.0,0.0,0.0,0.33,,,,1.0,,0.33,0.0,0.0,,,,0.67,1.0,0.0,0.67,0.33,,1.0,0.0,,0.0,,1.0,0.33,0.67,,,,,0.33,0.0,0.0,,0.0,0.67
105,,0.33,0.0,0.0,1.0,,,0.0,0.33,1.0,0.33,0.33,0.0,0.0,0.33,,,,,0.67,0.33,,,0.0,0.0,0.33,0.67,,,0.67,0.67,,1.0,,0.67,0.0,0.67,1.0,,0.33,0.0,,,,0.67,0.0,,,0.0,
106,0.0,0.67,0.0,0.0,,0.0,0.67,,,0.67,,,0.0,0.0,0.0,,0.67,,1.0,0.67,0.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,1.0,1.0,0.33,,0.0,1.0,1.0,,0.67,,,,0.67,0.33,,,0.0,,
108,,0.67,,0.0,,0.0,,,0.67,1.0,0.33,0.0,0.0,0.0,0.0,,0.33,0.67,,0.67,,,0.0,0.0,0.0,,1.0,,,1.0,,1.0,,0.0,1.0,,,,0.33,0.67,0.0,0.0,,0.67,0.33,0.0,0.0,,0.0,
109,,0.67,0.33,0.33,1.0,0.0,0.67,0.0,,0.67,0.67,,0.0,,,,0.67,,,,0.33,,0.0,0.33,,0.33,0.67,1.0,0.0,0.67,0.0,1.0,,0.33,0.67,,,,0.33,0.67,0.33,0.0,0.0,0.67,,,,0.0,,
110,,,,,1.0,0.0,0.67,0.0,0.67,,,0.0,,,,1.0,0.67,0.33,1.0,,0.0,,0.0,,0.0,,,1.0,0.0,,,1.0,,0.33,0.67,0.0,1.0,,0.33,0.67,,0.0,,0.67,0.33,0.0,0.0,0.0,0.0,0.67
111,,,0.0,,1.0,0.0,1.0,0.0,0.33,1.0,0.33,0.0,,0.0,0.0,1.0,0.33,0.67,,,0.0,0.0,0.0,0.0,,,,1.0,,1.0,0.33,,1.0,0.0,1.0,,,1.0,,0.67,,0.0,,0.67,,0.0,,,,0.67
112,0.0,,0.33,0.33,,,0.67,,0.67,,0.33,0.0,0.0,0.0,,1.0,0.67,0.33,1.0,0.67,,0.0,0.0,,0.0,,,1.0,0.0,0.67,,,1.0,,,0.0,0.67,,,,0.33,,0.0,0.67,0.33,0.0,,,0.0,0.67
113,,0.67,,0.0,1.0,,1.0,,0.67,1.0,0.33,0.0,0.0,,,1.0,0.33,,,1.0,0.0,,,,0.0,0.33,,1.0,,1.0,0.33,,1.0,0.0,,0.0,,1.0,,0.67,,,0.0,0.67,0.33,0.0,,0.0,0.0,0.67
114,0.0,0.33,0.0,,1.0,,,0.0,,,0.33,,,0.0,0.0,1.0,,0.67,,,0.33,0.0,,0.0,0.0,,,1.0,0.0,,,,,0.0,,0.0,1.0,1.0,0.33,0.33,0.0,,0.0,0.33,0.67,0.0,0.0,,0.0,1.0
115,0.0,,,,1.0,,0.67,,,1.0,0.67,0.0,,0.0,0.0,1.0,0.33,0.33,1.0,,0.0,,,,0.0,,1.0,1.0,,1.0,,1.0,1.0,,0.67,0.0,1.0,1.0,,0.67,0.0,,,0.67,0.33,0.0,0.0,0.0,,
117,0.0,0.33,,0.0,,0.0,1.0,,,,0.33,0.33,0.0,0.0,,1.0,0.33,,1.0,1.0,,,,0.0,,,1.0,1.0,,1.0,,,,0.0,,,1.0,1.0,0.33,0.67,0.0,,0.0,0.33,0.67,0.0,0.0,0.0,0.0,
118,0.0,0.33,0.0,0.0,1.0,0.0,,,,,,,0.0,,,,0.33,0.67,,1.0,0.33,,0.0,0.0,0.0,0.33,,1.0,0.0,1.0,0.67,,1.0,0.0,,0.0,1.0,,,0.33,0.0,0.0,,0.33,,0.0,,,0.0,1.0
119,,0.33,,,1.0,0.0,,,,1.0,,,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,0.0,,0.33,1.0,,0.0,,,1.0,1.0,0.0,0.67,0.0,1.0,,0.0,0.33,,0.0,0.0,0.0,1.0,,0.0,0.67,,
120,1.0,0.67,1.0,,0.0,,,0.0,,0.67,,0.33,1.0,0.67,,,0.67,,0.33,0.33,1.0,,0.0,0.33,0.67,0.67,0.33,,1.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.33,,,,1.0,0.67,,,,1.0,,,0.33
121,,,,1.0,,1.0,0.0,,1.0,,,,0.67,0.67,1.0,,,0.33,0.33,0.0,1.0,0.67,0.0,1.0,0.33,,0.0,0.67,,0.0,,,0.0,0.33,0.0,0.0,0.0,0.67,,,1.0,,1.0,,,,1.0,0.67,0.33,0.33
123,1.0,0.67,1.0,1.0,0.0,,,0.0,0.67,,,0.0,,1.0,1.0,,1.0,,0.0,0.0,1.0,1.0,,,0.67,,,,1.0,0.0,,0.33,,,,1.0,0.0,0.0,,0.33,1.0,1.0,1.0,0.67,,1.0,1.0,1.0,,
