,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
13,,1.0,1.0,1.0,0.33,1.0,0.0,1.0,,0.0,1.0,0.0,0.33,0.33,1.0,0.0,,,0.67,0.0,0.67,,,1.0,,0.33,0.33,1.0,1.0,0.0,0.0,,,1.0,0.33,0.0,0.0,,,1.0,1.0,0.33,1.0,,0.0,0.0,0.67,,,
14,,1.0,1.0,1.0,0.33,1.0,,,,0.33,0.67,0.0,0.33,0.33,1.0,0.33,1.0,0.0,,0.33,,0.0,0.0,1.0,0.0,,0.33,1.0,,0.0,0.0,1.0,0.0,1.0,0.33,0.0,,,,0.67,,0.33,0.67,1.0,0.0,,,0.0,0.0,
15,,1.0,1.0,1.0,0.33,1.0,,0.33,,0.33,0.67,0.0,,0.33,1.0,0.33,,0.0,0.67,,,0.0,,1.0,0.0,0.33,0.33,1.0,1.0,0.0,0.0,1.0,,,0.33,0.0,,1.0,1.0,0.67,1.0,0.33,,,,0.0,0.67,0.0,,0.33
17,0.0,1.0,,,0.33,,,,1.0,0.0,1.0,0.0,0.33,0.33,1.0,0.33,1.0,0.0,0.67,,0.67,,0.0,1.0,0.0,0.33,0.33,1.0,1.0,0.0,,,0.0,,0.33,,0.33,1.0,1.0,1.0,1.0,0.33,,,,0.0,0.67,0.0,0.0,
18,0.0,,1.0,0.67,0.67,0.67,0.33,0.67,1.0,,1.0,0.0,0.33,0.0,0.67,0.67,1.0,0.0,1.0,,,0.0,0.0,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,,1.0,1.0,1.0,0.67,0.0,,,0.0,,0.33,0.0,0.0,
19,0.0,1.0,1.0,1.0,0.67,,,,1.0,,1.0,0.0,0.33,0.0,0.67,0.33,,0.0,1.0,0.33,0.33,0.0,,,0.0,0.0,0.33,1.0,1.0,0.0,,1.0,0.0,1.0,0.33,0.0,,,,1.0,,0.0,0.67,,0.0,,0.33,0.0,,0.0
20,0.0,1.0,,1.0,,1.0,0.0,0.33,1.0,0.33,0.67,,,0.33,1.0,0.33,1.0,0.0,,0.33,,0.0,0.0,,0.0,0.33,0.33,1.0,1.0,0.0,,1.0,0.0,0.67,0.0,0.0,,,,0.67,1.0,,0.67,1.0,0.0,,,,0.0,0.33
21,,1.0,1.0,0.67,0.67,0.67,0.33,0.33,,0.33,,0.0,0.33,,0.67,0.67,1.0,0.0,,0.33,,0.0,,,,0.33,,1.0,1.0,,0.0,1.0,0.0,,0.33,0.0,0.33,1.0,,,0.67,0.0,0.33,1.0,0.0,,0.33,0.0,0.0,0.33
22,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.67,,,,0.0,0.67,0.67,1.0,0.0,1.0,0.0,0.33,,0.67,,0.0,1.0,0.0,0.33,,1.0,,0.0,0.33,,0.0,,0.0,0.0,,1.0,1.0,0.67,1.0,,,1.0,0.0,0.33,,,0.33,
23,0.0,1.0,1.0,1.0,0.33,1.0,,1.0,1.0,0.0,1.0,,0.67,0.33,1.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.33,,1.0,,,,0.67,,1.0,0.33,0.0,0.0,1.0,1.0,,,0.33,1.0,,0.0,0.0,1.0,0.0,0.0,0.0
24,,1.0,1.0,1.0,0.33,1.0,0.0,,1.0,0.0,1.0,,0.33,0.33,1.0,0.0,1.0,,,,,0.0,,1.0,0.0,0.33,0.33,1.0,1.0,0.0,0.0,,0.0,1.0,,,0.0,1.0,1.0,1.0,1.0,0.33,,1.0,,0.0,,,0.0,0.0
25,,1.0,,1.0,0.33,1.0,,0.67,1.0,,,0.0,0.67,0.33,1.0,,1.0,0.0,,,0.67,0.0,0.0,1.0,0.0,0.33,0.33,1.0,1.0,,,0.67,,1.0,0.0,0.0,0.0,1.0,,0.67,1.0,,,1.0,,0.33,1.0,0.0,0.0,0.0
28,0.0,1.0,1.0,0.67,0.67,,0.33,,1.0,0.33,1.0,0.0,0.33,0.0,0.67,0.33,,,1.0,,,,0.0,,0.0,,,1.0,1.0,0.0,0.0,,0.0,1.0,,0.0,0.33,1.0,,1.0,,0.0,0.67,1.0,,0.0,0.33,0.0,0.0,0.33
29,,,,0.67,,0.67,,,1.0,0.33,1.0,,,0.0,,0.33,,0.0,1.0,0.33,,0.0,,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,,1.0,0.67,0.0,0.33,1.0,1.0,1.0,0.67,0.0,0.33,,0.0,0.0,0.33,0.0,0.0,0.33
30,0.0,,1.0,,0.33,1.0,0.0,0.33,1.0,0.33,0.67,0.0,0.67,,1.0,,,,0.67,,0.67,0.0,0.0,,0.0,0.33,0.33,1.0,,0.0,0.33,0.67,0.0,,0.0,0.0,0.0,,1.0,0.67,1.0,,0.67,,0.0,0.33,,0.0,,0.0
31,0.0,1.0,,0.67,,0.67,0.33,,1.0,0.33,0.67,0.0,0.33,0.33,0.67,,,0.0,0.67,0.33,0.67,,0.0,1.0,,,0.33,1.0,,0.0,0.33,1.0,0.0,0.67,0.33,0.0,,1.0,,0.67,,0.33,0.67,1.0,0.0,0.0,,,,0.33
32,0.0,,1.0,0.67,,0.67,0.33,,1.0,0.33,0.67,,0.33,0.33,0.67,0.33,,0.0,,,0.33,,,,0.0,,,,1.0,0.0,0.0,1.0,,1.0,0.33,0.0,0.33,,1.0,0.67,1.0,0.33,0.67,1.0,0.0,0.0,0.33,0.0,0.0,0.33
33,0.0,1.0,1.0,1.0,0.67,0.67,0.33,0.67,,,0.67,0.0,0.33,0.33,1.0,0.33,,0.0,,0.33,0.67,,0.0,,,0.33,0.33,1.0,1.0,,,1.0,0.0,,,0.0,0.33,,,0.67,1.0,,0.67,1.0,0.0,0.0,0.67,0.0,,0.33
34,0.0,1.0,,,,1.0,0.0,0.67,1.0,,0.67,,0.67,0.33,1.0,0.0,1.0,0.0,0.67,0.0,0.67,0.0,0.0,1.0,0.0,0.33,0.33,,,0.0,0.0,0.67,,1.0,0.0,0.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,0.0
35,0.0,1.0,1.0,,0.33,,0.0,0.67,1.0,,,0.0,0.33,0.33,1.0,0.33,1.0,0.0,,,0.67,,0.0,1.0,0.0,,,1.0,1.0,0.0,,1.0,,1.0,,0.0,,1.0,1.0,1.0,1.0,0.33,0.67,,0.0,0.0,0.67,0.0,0.0,
36,0.0,1.0,,1.0,,0.67,,0.67,,0.33,1.0,0.0,0.33,0.33,0.67,,,0.0,,0.33,0.33,0.0,,1.0,,0.33,0.33,1.0,1.0,0.0,0.0,1.0,,,0.33,0.0,,1.0,1.0,1.0,,0.33,,1.0,0.0,0.0,0.67,0.0,,0.0
39,0.0,1.0,1.0,1.0,,1.0,,0.33,1.0,0.33,0.67,0.0,0.67,0.33,1.0,,,0.0,0.67,,0.67,0.0,,1.0,0.0,0.33,0.33,1.0,1.0,0.0,,,,1.0,,0.0,0.0,,,0.67,1.0,0.33,0.67,1.0,0.0,,1.0,,,0.0
40,0.0,1.0,1.0,1.0,0.67,,0.33,0.67,1.0,0.0,1.0,,0.33,0.33,0.67,0.33,1.0,,,0.33,0.33,0.0,,,0.0,0.0,,,,0.0,,1.0,,,0.33,0.0,0.33,1.0,,1.0,1.0,,0.67,1.0,0.0,,0.67,0.0,0.0,0.0
41,0.0,,,1.0,0.33,,0.0,,1.0,0.0,0.67,0.0,0.67,0.33,1.0,0.0,,0.0,0.67,0.33,0.67,,,1.0,0.0,0.33,0.33,1.0,,0.0,0.0,,0.0,,0.33,,0.0,,1.0,1.0,1.0,0.33,,,0.0,0.0,1.0,0.0,,0.0
42,0.0,,1.0,1.0,,1.0,0.0,0.67,,0.0,0.67,0.0,0.67,0.33,1.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.33,0.0,,1.0,0.0,0.0,0.67,,1.0,,0.0,,1.0,,1.0,1.0,0.33,1.0,1.0,0.0,,,0.0,,0.0
43,,1.0,1.0,0.67,0.67,0.67,0.33,0.67,,,,0.0,,0.0,0.67,,1.0,0.0,1.0,,0.33,0.0,0.0,1.0,0.0,,0.33,1.0,,,0.0,1.0,,1.0,0.67,0.0,0.33,,1.0,1.0,,0.0,0.67,1.0,0.0,0.0,,0.0,0.0,
44,,1.0,,0.67,0.67,0.67,0.33,0.33,1.0,,,0.0,,,,0.33,1.0,,1.0,0.33,0.33,0.0,0.0,,0.0,0.33,,,,0.0,0.0,1.0,0.0,0.67,0.33,0.0,0.33,1.0,,0.67,0.67,0.33,,1.0,0.0,0.0,0.33,0.0,,0.33
46,0.0,,1.0,,,,0.33,,,,0.67,0.0,,0.0,0.67,,1.0,0.0,,0.33,0.33,0.0,0.0,1.0,,0.0,,1.0,1.0,0.0,0.0,,0.33,1.0,0.67,0.0,0.33,1.0,0.67,0.67,0.67,0.0,0.33,,0.0,0.0,0.33,0.0,0.0,
47,0.0,1.0,1.0,1.0,0.67,,0.33,,,0.33,0.67,0.0,,0.33,0.67,0.33,1.0,0.0,0.67,0.33,0.67,0.0,0.0,,0.0,0.33,,,1.0,,0.0,1.0,,1.0,0.33,0.0,,1.0,1.0,0.67,1.0,0.33,,,,,0.67,0.0,,0.33
48,0.0,1.0,1.0,,0.33,,0.0,0.67,1.0,0.33,0.67,0.0,,,,0.33,1.0,0.0,0.67,0.33,,0.0,0.0,1.0,0.0,,0.33,,1.0,0.0,,0.67,0.0,,,,0.0,1.0,1.0,0.67,,0.33,,1.0,0.0,0.0,0.67,,0.0,0.0
49,0.0,,1.0,,,0.67,,0.33,1.0,0.33,0.67,,0.33,0.33,0.67,0.33,1.0,0.0,1.0,0.33,,,0.0,1.0,0.0,0.33,0.33,,1.0,0.0,,1.0,,1.0,0.33,,0.33,1.0,1.0,0.67,1.0,,0.67,1.0,,0.0,,0.0,0.0,
50,,0.67,1.0,0.67,0.67,0.67,,0.0,1.0,,0.67,0.0,,0.33,0.67,,,0.0,1.0,0.33,0.33,0.0,0.0,1.0,,0.33,0.33,1.0,1.0,0.0,,1.0,,,0.33,,0.33,1.0,0.67,0.67,0.67,0.33,,1.0,0.33,,0.33,,,0.33
51,0.0,,1.0,1.0,,,0.0,0.67,1.0,0.0,1.0,,,0.33,1.0,0.33,1.0,0.0,0.67,0.33,0.33,0.0,0.0,1.0,0.0,,0.33,1.0,1.0,0.0,,,0.0,1.0,,,0.33,1.0,,1.0,,0.33,0.67,,0.0,,0.67,0.0,,0.0
53,0.0,1.0,,0.67,0.67,0.67,0.33,,1.0,,0.67,0.0,0.33,,,0.67,1.0,0.0,1.0,0.33,,,,1.0,0.0,,,1.0,1.0,0.0,,1.0,0.0,0.67,0.33,0.0,,1.0,0.67,0.67,0.67,0.33,,1.0,0.0,0.0,0.33,,,0.33
54,,1.0,1.0,1.0,,1.0,,,,0.0,1.0,,0.33,,1.0,0.0,1.0,0.0,0.67,0.0,0.67,0.0,,1.0,0.0,,0.33,1.0,1.0,0.0,,0.67,0.0,,0.33,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.0,,0.0
55,,,1.0,1.0,,,0.0,,1.0,0.33,0.67,,0.67,,1.0,0.33,1.0,0.0,0.67,0.33,,,,1.0,,0.33,0.33,,1.0,0.0,0.33,1.0,0.0,,,0.0,,1.0,1.0,0.67,1.0,0.33,0.67,1.0,0.33,0.33,1.0,0.33,0.0,0.33
56,,1.0,1.0,1.0,0.33,,0.0,0.67,1.0,0.0,1.0,,0.33,0.33,1.0,,1.0,0.0,0.67,0.33,0.67,0.0,,1.0,0.0,,0.33,1.0,1.0,0.0,0.0,,,1.0,,0.0,0.0,,1.0,1.0,1.0,,,,0.0,,,0.0,0.0,0.0
57,,1.0,1.0,0.67,0.67,,0.33,0.33,1.0,0.33,0.67,0.0,0.33,0.33,,0.33,,,1.0,,0.33,0.0,0.0,1.0,0.0,0.33,0.33,1.0,1.0,0.0,,,,1.0,,,0.33,,1.0,0.67,,0.33,0.67,1.0,0.0,0.0,,0.0,0.0,
58,,,,0.67,,0.67,,0.33,1.0,0.33,0.67,0.0,,,0.67,0.33,1.0,0.0,1.0,0.33,0.33,0.0,0.0,1.0,0.0,,0.33,,1.0,0.0,0.0,1.0,0.0,1.0,0.33,,,,0.67,0.67,,0.33,,1.0,0.0,,0.33,0.0,0.0,0.33
59,0.0,1.0,1.0,,,,,,1.0,0.33,0.67,0.0,0.33,0.33,,0.33,,0.0,1.0,,0.33,0.0,0.0,1.0,0.0,,0.33,1.0,1.0,0.0,,1.0,0.0,,0.33,0.0,0.33,,1.0,0.67,,0.33,0.67,,0.0,0.0,0.33,0.0,,0.33
60,0.0,,0.0,0.0,1.0,0.0,0.67,,0.67,,,,0.0,0.0,0.0,1.0,,0.33,1.0,0.67,0.0,,0.0,0.0,0.0,0.33,,1.0,0.0,,,,1.0,0.0,,,1.0,1.0,,0.67,0.0,0.0,0.0,0.67,,0.0,0.0,0.0,0.0,0.67
61,0.0,0.33,0.0,0.0,1.0,0.0,,0.0,0.33,1.0,0.33,,0.0,,,1.0,0.33,0.67,1.0,,0.33,0.0,,,,0.33,,1.0,0.0,,0.67,,1.0,,0.67,0.0,1.0,1.0,,0.33,0.0,,,0.33,0.67,0.0,0.0,0.33,0.0,0.67
62,0.0,0.33,,,1.0,,0.67,0.0,0.33,1.0,0.33,,,0.0,0.33,1.0,,,1.0,0.67,0.33,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.67,1.0,,0.0,0.67,,1.0,1.0,0.33,,,0.0,0.0,0.33,0.67,,0.0,0.33,,0.67
63,0.0,,0.0,,1.0,0.0,0.67,0.0,0.33,,0.33,0.0,0.0,0.0,,,0.33,,1.0,0.67,0.33,0.0,0.0,,0.0,,1.0,,0.0,1.0,0.33,1.0,,0.0,0.67,,1.0,1.0,0.33,0.33,,0.0,0.0,0.67,,0.0,,0.0,0.0,
64,0.0,0.67,0.33,,,,0.67,0.0,0.67,0.67,0.33,0.0,0.0,0.0,0.33,1.0,,0.67,1.0,,0.33,0.0,0.0,,0.0,0.33,0.67,,,,0.33,1.0,1.0,,0.67,0.0,,1.0,0.33,0.67,,0.0,0.0,0.67,0.33,,,0.0,,0.67
65,,,0.33,0.33,1.0,0.33,0.67,0.0,,0.67,,0.0,0.0,0.0,,1.0,0.67,0.67,,,,0.0,,0.0,,0.33,0.67,1.0,0.0,0.33,0.33,,,0.0,0.67,0.0,,1.0,0.33,0.67,,0.33,0.0,0.67,0.67,0.0,0.0,0.33,,0.67
66,,,0.0,0.0,1.0,0.0,,,0.67,1.0,0.33,0.0,0.0,,0.0,1.0,0.33,0.67,1.0,0.67,,0.0,0.0,0.0,0.0,,,1.0,0.0,,0.33,1.0,1.0,0.0,0.67,,1.0,1.0,0.33,0.67,0.0,0.0,0.0,,,,,0.0,,0.67
68,0.0,0.67,,0.0,1.0,0.0,,0.0,0.67,0.67,0.67,,0.0,0.0,,1.0,0.67,0.33,,0.67,0.0,,0.0,,,,1.0,1.0,0.0,,0.0,1.0,1.0,,1.0,,1.0,,0.33,0.67,0.33,,0.0,0.67,,0.0,0.0,0.0,0.0,0.67
69,,,0.0,,1.0,0.0,1.0,0.0,0.33,1.0,,0.33,,0.0,,1.0,0.33,0.67,,1.0,,0.0,,0.0,0.0,0.33,1.0,,0.0,1.0,0.33,,1.0,0.0,0.67,0.0,1.0,1.0,,0.33,,0.0,,0.33,0.67,0.0,,0.0,0.0,0.67
70,0.0,,,0.0,1.0,0.33,,0.0,0.67,1.0,0.33,0.0,0.0,0.0,,1.0,0.33,0.67,1.0,,0.33,0.0,,,,0.33,0.67,1.0,,0.67,,1.0,1.0,,,0.0,0.67,1.0,0.33,0.67,,0.0,0.0,0.67,,0.0,0.0,,0.0,0.67
72,0.0,0.33,0.0,,,0.0,,0.0,0.33,1.0,0.33,0.33,0.0,,0.0,1.0,0.33,0.67,1.0,0.67,0.33,,0.0,0.0,0.0,0.33,,1.0,0.0,,,1.0,,,,0.0,1.0,1.0,0.33,0.33,0.0,0.0,,,0.67,0.0,0.0,,,0.67
74,,0.67,0.67,0.33,,0.33,0.67,0.0,0.67,0.67,,,,,0.33,1.0,0.67,0.33,1.0,0.67,0.33,0.0,0.0,0.33,,0.33,0.67,1.0,0.0,,,1.0,1.0,0.33,0.67,0.0,0.67,,0.67,0.67,0.33,0.0,,,,,0.0,0.0,0.0,
75,0.0,0.67,0.0,0.0,,,0.67,0.0,0.67,1.0,,0.0,0.0,0.0,0.0,,,,1.0,0.67,,0.0,0.0,,,,,1.0,0.0,0.67,0.33,1.0,1.0,0.0,0.67,0.0,1.0,1.0,0.33,0.67,0.33,0.0,,,,0.0,0.0,,0.0,0.67
76,,0.67,0.67,0.33,1.0,0.33,0.67,,,,0.67,0.0,0.0,0.0,0.33,1.0,,0.0,,0.67,0.0,,0.0,0.67,0.0,0.0,,1.0,,,,1.0,,0.67,0.67,,0.67,1.0,0.67,,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.67
79,,0.67,0.0,,1.0,0.0,,0.0,0.67,0.67,0.67,,0.0,0.0,,1.0,,0.33,1.0,,0.0,,0.0,0.33,0.0,0.0,,,,1.0,0.0,1.0,,0.33,1.0,0.0,,1.0,0.33,0.67,0.33,0.0,,0.67,0.0,0.0,0.0,0.0,,0.67
80,0.0,,0.0,0.0,,0.0,0.67,0.0,0.33,1.0,0.33,0.33,0.0,0.0,0.33,1.0,0.33,0.67,,0.67,,,0.0,0.0,0.0,0.33,,1.0,0.0,0.67,0.67,,1.0,0.0,,0.0,0.67,1.0,0.33,0.33,0.0,0.33,,,,,,0.33,,
81,0.0,0.67,0.0,,,0.0,1.0,,,1.0,0.33,0.0,0.0,,,1.0,0.33,0.67,1.0,0.67,,0.0,0.0,,0.0,0.33,1.0,,,,,1.0,1.0,0.0,,,1.0,1.0,0.33,0.67,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,
82,0.0,0.67,0.33,0.0,1.0,0.33,0.67,0.0,0.67,,0.33,0.0,,0.0,,1.0,,0.67,1.0,0.67,0.33,,0.0,0.0,,0.33,,1.0,0.0,,0.33,,1.0,0.0,0.67,,,,0.33,0.67,0.33,0.0,,0.67,0.67,0.0,0.0,0.0,,
83,0.0,0.67,0.33,0.33,1.0,0.33,0.67,0.0,,0.67,,0.0,,0.0,0.33,,0.67,,1.0,,0.33,0.0,0.0,,0.0,0.33,0.67,,0.0,0.67,0.33,,1.0,0.0,0.67,0.0,,1.0,0.33,,,0.0,,0.67,,0.0,,0.0,0.0,0.67
84,0.0,,,0.0,1.0,,0.67,0.0,0.67,,0.33,,0.0,0.0,,1.0,0.33,0.67,1.0,,0.33,,0.0,,0.0,0.33,,1.0,0.0,0.67,0.67,,1.0,0.0,0.67,0.0,0.67,1.0,,,0.0,0.0,0.0,0.67,0.67,0.0,,0.33,,0.67
85,0.0,0.67,,0.33,1.0,0.33,,,0.67,0.67,,0.0,,0.0,0.33,,0.67,0.67,1.0,0.67,0.33,,0.0,0.0,,0.33,0.67,1.0,,,0.33,1.0,1.0,,,0.0,0.67,1.0,,0.67,0.33,,0.0,0.67,0.67,0.0,0.0,0.0,0.0,
86,,0.67,0.33,0.0,,0.33,0.67,0.0,0.67,1.0,,0.0,,0.0,0.33,,0.33,0.67,,0.67,0.33,0.0,,,0.0,0.33,0.67,1.0,0.0,0.67,0.67,,,0.0,0.67,,0.67,1.0,0.33,0.33,,0.33,0.0,0.67,0.67,,0.0,,0.0,
88,0.0,,0.0,0.0,,0.0,,0.0,0.67,1.0,0.33,,0.0,0.0,0.0,,,,1.0,0.67,,,0.0,0.0,0.0,0.33,1.0,1.0,0.0,0.67,,1.0,1.0,0.0,,,1.0,1.0,,,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,,0.67
89,0.0,,0.0,,1.0,0.0,0.67,0.0,,1.0,0.33,,0.0,0.0,0.33,,,0.67,1.0,,0.33,0.0,0.0,0.0,0.0,0.33,1.0,1.0,0.0,,,1.0,1.0,0.0,0.67,0.0,,,,0.67,0.0,,,0.67,,0.0,0.0,0.0,0.0,0.67
92,,,0.33,,1.0,0.33,0.67,0.0,0.67,0.67,0.33,0.0,0.0,0.0,,1.0,0.67,0.33,,0.67,,0.0,,0.33,0.0,,0.67,,0.0,0.67,,1.0,1.0,0.33,,,0.67,1.0,0.33,0.67,0.33,0.0,0.0,,0.33,,0.0,,0.0,0.67
96,0.0,0.33,,0.0,1.0,0.0,1.0,0.0,0.33,1.0,0.33,,0.0,0.0,0.0,,0.33,,,1.0,,0.0,0.0,0.0,0.0,0.33,1.0,1.0,,,0.33,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.33,0.67,0.0,0.0,,0.0,1.0
99,0.0,0.33,0.0,0.0,1.0,0.0,,0.0,0.33,1.0,0.33,0.33,,0.0,0.0,1.0,0.33,0.67,1.0,1.0,0.0,0.0,0.0,,,,1.0,,0.0,1.0,0.33,,,0.0,,0.0,,,,0.33,0.0,,0.0,0.33,0.67,0.0,,0.0,0.0,
100,,0.33,0.0,0.0,1.0,0.0,1.0,,0.33,,0.33,0.33,,,,1.0,0.33,0.67,1.0,1.0,0.0,0.0,0.0,,0.0,0.33,1.0,,,1.0,0.33,1.0,,0.0,0.67,0.0,1.0,1.0,,,0.0,,0.0,0.33,,0.0,,0.0,0.0,1.0
101,,0.67,0.0,0.0,1.0,0.0,1.0,,,1.0,,,,,0.0,1.0,0.33,0.33,1.0,0.67,0.0,0.0,0.0,,,0.33,1.0,1.0,0.0,,0.33,,1.0,0.0,0.67,0.0,1.0,,0.33,0.67,,0.0,,0.67,0.33,0.0,,0.0,0.0,0.67
102,0.0,0.67,,0.0,,0.0,0.67,0.0,0.67,,0.33,,,0.0,0.0,1.0,0.33,0.33,1.0,0.67,0.0,0.0,0.0,0.0,,0.33,,1.0,,1.0,0.33,1.0,1.0,0.0,0.67,0.0,1.0,1.0,,,0.0,,,0.67,0.33,,,0.0,,0.67
104,0.0,0.67,0.0,,1.0,0.0,0.67,0.0,,,0.33,0.0,,,0.33,,,0.33,1.0,0.67,,0.0,0.0,0.0,,0.33,0.67,,0.0,0.67,,1.0,1.0,0.0,0.67,0.0,,1.0,0.33,0.67,0.0,0.0,0.0,0.67,,0.0,,0.0,0.0,
105,0.0,0.33,0.0,0.0,1.0,0.0,,0.0,,1.0,0.33,0.33,0.0,0.0,0.33,1.0,0.33,0.67,1.0,0.67,,0.0,,0.0,0.0,0.33,0.67,,,,0.67,1.0,,,,0.0,0.67,1.0,0.33,,,0.33,,,0.67,0.0,0.0,0.33,,0.67
106,0.0,,0.0,0.0,1.0,0.0,0.67,0.0,0.67,,0.67,,,,0.0,1.0,,0.33,1.0,,,0.0,,0.0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.33,0.67,,,1.0,0.33,0.67,0.33,0.0,0.0,,0.33,0.0,0.0,0.0,0.0,0.67
108,,0.67,,0.0,1.0,,1.0,0.0,,1.0,0.33,,0.0,0.0,0.0,1.0,,0.67,1.0,0.67,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.33,1.0,,,,0.0,,1.0,,0.67,0.0,,0.0,,0.33,,0.0,0.0,0.0,0.67
109,,,0.33,,,0.0,0.67,0.0,0.67,0.67,0.67,,0.0,,0.33,1.0,,0.33,1.0,,0.33,0.0,,,0.0,0.33,0.67,1.0,,0.67,,1.0,1.0,0.33,,0.0,1.0,1.0,0.33,0.67,0.33,0.0,0.0,0.67,,0.0,,0.0,0.0,0.67
110,0.0,0.67,0.0,,1.0,0.0,,0.0,0.67,0.67,,,0.0,,0.0,,0.67,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,,1.0,1.0,0.33,0.67,0.0,1.0,1.0,,0.67,0.33,0.0,0.0,0.67,0.33,0.0,,0.0,,
111,,,0.0,0.0,,0.0,1.0,,,,0.33,0.0,,0.0,0.0,1.0,0.33,0.67,,1.0,0.0,0.0,0.0,,,0.0,1.0,1.0,,1.0,0.33,1.0,1.0,,,0.0,1.0,1.0,0.33,0.67,0.0,0.0,,0.67,0.33,0.0,0.0,,0.0,0.67
