,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
49,0.0,1.0,,0.67,0.67,,0.33,0.33,,0.33,,,,,,0.33,,,,,0.33,,0.0,,0.0,0.33,0.33,1.0,1.0,0.0,,1.0,,1.0,,,0.33,1.0,,,,,,1.0,,0.0,0.33,0.0,0.0,
50,,0.67,1.0,,,,,,,0.33,,,0.33,0.33,0.67,,1.0,0.0,1.0,0.33,0.33,,0.0,,,,,1.0,,,,1.0,,,0.33,0.0,0.33,,0.67,,,0.33,0.33,1.0,,,0.33,0.0,0.0,0.33
51,0.0,1.0,,,0.67,,,0.67,1.0,0.0,,,,,,0.33,,0.0,0.67,,,,,1.0,0.0,0.33,0.33,1.0,,,0.0,,,1.0,,0.0,,1.0,,1.0,1.0,,,1.0,,0.0,0.67,0.0,,0.0
53,,1.0,1.0,,,,0.33,,1.0,,,0.0,0.33,0.33,0.67,,,,,,0.33,,,1.0,,,0.33,,,0.0,0.0,1.0,,,,0.0,0.33,1.0,0.67,,0.67,,0.33,1.0,0.0,0.0,0.33,,,0.33
54,,1.0,,,0.33,,0.0,1.0,1.0,0.0,1.0,0.0,0.33,0.33,1.0,,1.0,,,,,,,1.0,,0.33,0.33,,1.0,,0.0,0.67,,,,0.0,,1.0,,,,,,,0.0,0.0,1.0,,0.0,0.0
55,0.0,1.0,1.0,,0.33,1.0,0.0,0.33,1.0,0.33,0.67,0.0,0.67,,1.0,0.33,1.0,0.0,,0.33,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.33,,,0.33,,1.0,,,0.33
56,,1.0,1.0,,0.33,1.0,0.0,0.67,1.0,,,,0.33,0.33,,0.0,,0.0,0.67,,,,,,0.0,0.33,,,,0.0,,0.67,0.0,1.0,,,,1.0,1.0,,1.0,0.33,,1.0,,0.0,,,,0.0
57,0.0,,,0.67,,,0.33,0.33,,,,,0.33,,0.67,0.33,,0.0,1.0,0.33,0.33,0.0,,,,,0.33,,,,,1.0,0.0,1.0,0.33,,0.33,,1.0,0.67,0.67,0.33,0.67,1.0,,,,,0.0,
58,0.0,1.0,,,0.67,0.67,0.33,,,,,0.0,0.33,0.33,,,1.0,,1.0,,0.33,0.0,,,0.0,,0.33,,,0.0,0.0,,0.0,1.0,,,0.33,1.0,0.67,,0.67,,,,,,0.33,0.0,,0.33
59,,,,,,0.67,0.33,0.33,,,,,0.33,,0.67,,1.0,,,,0.33,,0.0,1.0,0.0,0.33,,1.0,1.0,,,,0.0,1.0,0.33,0.0,0.33,,,,,,,1.0,0.0,0.0,0.33,0.0,0.0,0.33
60,,,0.0,0.0,1.0,,,0.0,0.67,,,,,0.0,0.0,,,,,,,0.0,,,0.0,0.33,,1.0,,1.0,0.33,1.0,1.0,,0.67,0.0,1.0,,0.33,0.67,,0.0,0.0,0.67,,,0.0,,,0.67
61,,,0.0,0.0,1.0,,,,,,0.33,0.33,,0.0,0.33,1.0,,0.67,1.0,0.67,,,,,,0.33,,,0.0,0.67,,,,,0.67,0.0,,,0.33,0.33,,0.0,0.0,0.33,0.67,0.0,0.0,,0.0,
62,0.0,,0.0,0.0,1.0,0.0,,,0.33,,,0.33,,,0.33,,,,,0.67,0.33,0.0,0.0,,0.0,0.33,,1.0,0.0,,,,,,0.67,0.0,1.0,1.0,,,,0.0,,0.33,0.67,0.0,,,,0.67
63,,0.33,0.0,0.0,,,0.67,0.0,,,0.33,,0.0,0.0,,,,0.67,1.0,0.67,,0.0,,,,,,,0.0,,0.33,,1.0,0.0,0.67,0.0,,1.0,,,0.0,0.0,,,,0.0,,0.0,0.0,0.67
64,,,0.33,0.0,1.0,,,,0.67,0.67,0.33,0.0,,,,,,,1.0,0.67,0.33,,0.0,0.0,0.0,,,,,,,,1.0,0.0,,0.0,0.67,1.0,0.33,,0.33,0.0,0.0,,,0.0,,0.0,,0.67
65,0.0,,0.33,0.33,,0.33,0.67,,0.67,0.67,0.33,,0.0,0.0,0.33,,0.67,,1.0,,0.33,,0.0,,,,0.67,,,,0.33,1.0,,0.0,,,,,0.33,0.67,,0.33,,,0.67,,,,0.0,0.67
66,0.0,0.67,,0.0,,,,0.0,,1.0,,0.0,,0.0,0.0,1.0,0.33,0.67,1.0,,0.33,,,,,0.33,,1.0,,1.0,0.33,,1.0,0.0,0.67,,,1.0,,,,0.0,,0.67,0.67,,,,,0.67
68,,0.67,0.0,,1.0,,,,0.67,0.67,,,0.0,0.0,0.0,,,0.33,1.0,,0.0,0.0,0.0,,,0.0,,1.0,,,,1.0,1.0,,,0.0,,,0.33,0.67,,,0.0,,0.0,,,0.0,0.0,0.67
69,0.0,0.33,,0.0,1.0,0.0,1.0,,,1.0,0.33,0.33,,,,1.0,,0.67,,,0.0,0.0,,,,,1.0,,,1.0,,1.0,1.0,0.0,,0.0,1.0,1.0,0.33,0.33,0.0,,,,,,0.0,,,
70,,,0.33,,1.0,,,0.0,0.67,1.0,0.33,0.0,0.0,,,1.0,,,1.0,0.67,0.33,,,,0.0,,,1.0,,,0.33,,1.0,0.0,0.67,,0.67,,,,0.33,0.0,0.0,,,0.0,0.0,,0.0,
72,0.0,0.33,0.0,,,,0.67,0.0,0.33,,0.33,0.33,0.0,0.0,,1.0,0.33,0.67,,0.67,,,,,0.0,,,,0.0,1.0,,1.0,,0.0,0.67,0.0,,,,0.33,0.0,,,0.33,,,0.0,,,
74,0.0,0.67,,0.33,1.0,,,0.0,,,,0.0,0.0,0.0,,1.0,,0.33,,0.67,,0.0,,0.33,,0.33,,,,,0.0,1.0,,,0.67,0.0,,,0.67,,,0.0,,0.67,,0.0,0.0,0.0,,0.67
75,0.0,,,0.0,1.0,,,0.0,,,0.33,,,0.0,,1.0,0.33,,1.0,,,0.0,,0.0,0.0,,,1.0,0.0,,0.33,1.0,1.0,0.0,,,1.0,1.0,,0.67,,0.0,0.0,,0.33,,,,0.0,
76,0.0,0.67,,,,0.33,0.67,0.0,1.0,0.67,,0.0,0.0,,0.33,,,0.0,,,,,0.0,,0.0,,0.67,1.0,,,,,1.0,0.67,,,0.67,1.0,0.67,0.67,,0.0,0.0,,,,,,0.0,0.67
79,,0.67,0.0,,1.0,,,,0.67,,,0.0,,0.0,,1.0,0.67,0.33,,0.67,,,0.0,0.33,,0.0,1.0,,,1.0,0.0,1.0,,,1.0,,,,,0.67,,,0.0,0.67,0.0,0.0,0.0,0.0,,
80,0.0,0.33,0.0,,,,,0.0,0.33,1.0,,0.33,0.0,0.0,,1.0,,0.67,,,,,,0.0,,0.33,0.67,,0.0,,,,,0.0,0.67,,,1.0,,0.33,0.0,0.33,0.0,0.33,,0.0,,,0.0,
81,,,0.0,0.0,,,,,,1.0,0.33,0.0,0.0,,0.0,,,,1.0,0.67,0.0,,,0.0,0.0,0.33,,1.0,,,0.33,1.0,1.0,,0.67,0.0,1.0,1.0,,0.67,,0.0,0.0,,,,,,0.0,
82,0.0,0.67,,0.0,1.0,,0.67,,,,,0.0,,,,,,0.67,1.0,0.67,,,,0.0,0.0,0.33,,1.0,,0.67,0.33,,,0.0,0.67,0.0,,,0.33,0.67,0.33,0.0,0.0,,,,0.0,0.0,,
83,0.0,0.67,,,,0.33,0.67,,0.67,0.67,0.33,,0.0,,,,,,,0.67,0.33,0.0,,,0.0,0.33,0.67,1.0,0.0,0.67,,1.0,,,,,0.67,,0.33,,0.33,0.0,,0.67,,,,0.0,0.0,
84,,,0.0,,,,0.67,0.0,0.67,,0.33,0.33,0.0,0.0,0.33,,,,1.0,0.67,,,,0.0,,,0.67,1.0,,,0.67,,1.0,0.0,0.67,,0.67,1.0,,,0.0,,0.0,,,0.0,,,0.0,0.67
85,,,0.33,0.33,,0.33,,,,,,0.0,,0.0,,1.0,0.67,0.67,1.0,0.67,0.33,,0.0,0.0,,0.33,0.67,,,0.33,0.33,,1.0,,0.67,,0.67,,0.33,,0.33,0.33,,0.67,,,0.0,,,
86,,,,0.0,1.0,,,0.0,,,,0.0,0.0,,,1.0,,,1.0,0.67,,,0.0,0.0,0.0,,,1.0,0.0,,0.67,1.0,1.0,0.0,,0.0,0.67,,0.33,0.33,,,0.0,,,0.0,0.0,,0.0,
88,,,,,,0.0,,0.0,,,0.33,0.0,0.0,0.0,,,,0.33,,,,,0.0,0.0,0.0,,1.0,1.0,,0.67,0.33,1.0,,0.0,0.67,,,1.0,0.33,,0.0,0.0,,0.67,0.33,0.0,0.0,,,
89,,0.67,0.0,,,,0.67,,,1.0,0.33,,0.0,,,1.0,0.33,0.67,,0.67,,0.0,,,0.0,,,,,,,1.0,1.0,0.0,0.67,0.0,,,,0.67,,0.0,0.0,0.67,,0.0,0.0,0.0,,0.67
92,0.0,0.67,,0.33,1.0,,0.67,0.0,0.67,,,,0.0,0.0,0.33,,,0.33,1.0,,,,0.0,0.33,,0.33,,,0.0,0.67,,,,0.33,,,0.67,,0.33,,0.33,,0.0,,,,,0.0,0.0,0.67
96,,,,0.0,1.0,,1.0,,0.33,,,,0.0,,0.0,,0.33,0.67,1.0,,0.0,0.0,0.0,,,,,1.0,,,0.33,1.0,1.0,0.0,0.67,,,,0.0,,,,0.0,,0.67,0.0,0.0,0.0,,1.0
99,,0.33,0.0,,,,,,0.33,,0.33,0.33,,0.0,0.0,1.0,0.33,0.67,,1.0,,,,,,0.33,,1.0,0.0,,,,,0.0,,0.0,1.0,1.0,,0.33,0.0,0.0,,,0.67,,,0.0,0.0,1.0
100,,,0.0,,,,1.0,,0.33,1.0,,,0.0,,,1.0,,,,1.0,,,0.0,,,0.33,,,0.0,,,1.0,,0.0,,0.0,,1.0,0.33,0.33,0.0,,0.0,0.33,0.67,0.0,0.0,0.0,0.0,1.0
101,,,,,1.0,0.0,,,,1.0,0.33,,,0.0,,1.0,,0.33,,,,0.0,0.0,0.0,0.0,0.33,1.0,,,1.0,0.33,,1.0,,0.67,,,1.0,0.33,,0.0,0.0,,,0.33,,,0.0,0.0,0.67
102,,,0.0,,,,,0.0,0.67,1.0,0.33,0.0,,,0.0,,0.33,0.33,,0.67,0.0,,0.0,,,,,1.0,,,,1.0,1.0,0.0,,,1.0,1.0,0.33,0.67,0.0,0.0,,0.67,,,,0.0,0.0,
104,,0.67,,,1.0,,,,0.67,1.0,,0.0,,0.0,,1.0,0.33,,1.0,,,0.0,0.0,,,0.33,,,0.0,0.67,0.33,1.0,,0.0,,0.0,,1.0,,,,,,0.67,0.33,0.0,0.0,,0.0,0.67
105,,,0.0,,1.0,,,,,1.0,,,0.0,,0.33,1.0,0.33,0.67,,0.67,0.33,,0.0,0.0,0.0,0.33,0.67,,,,0.67,,1.0,,,0.0,,1.0,0.33,,,,0.0,0.33,0.67,,,0.33,,0.67
106,0.0,0.67,,0.0,1.0,,,,0.67,0.67,0.67,0.0,0.0,,0.0,1.0,0.67,,1.0,0.67,,,,,0.0,0.0,1.0,,,0.67,,,1.0,0.33,0.67,,,,0.33,0.67,0.33,,,,,,,,0.0,
108,,0.67,0.0,0.0,,,,,,,,,,0.0,,1.0,0.33,,1.0,,,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.33,,,,,0.0,1.0,1.0,,0.67,,0.0,,0.67,0.33,0.0,,0.0,0.0,
109,0.0,,,,,0.0,0.67,,,,,0.0,0.0,,0.33,1.0,0.67,,1.0,0.67,0.33,,,,,0.33,,1.0,0.0,,0.0,,,,,0.0,1.0,1.0,0.33,0.67,,,0.0,,0.33,,0.0,0.0,,0.67
110,,0.67,0.0,,,0.0,,,0.67,0.67,0.33,0.0,,,,,0.67,0.33,,,,,0.0,,,,,1.0,0.0,0.67,0.0,,,,0.67,0.0,1.0,1.0,,,0.33,,0.0,0.67,0.33,,0.0,0.0,,0.67
111,0.0,,,0.0,,,,0.0,0.33,,0.33,0.0,0.0,0.0,,1.0,0.33,,1.0,,,,,0.0,,0.0,1.0,,0.0,,0.33,,1.0,0.0,1.0,0.0,,1.0,,0.67,,,0.0,,0.33,,,0.0,,
112,,,,0.33,1.0,,0.67,0.0,0.67,0.67,0.33,,,,0.33,1.0,0.67,,1.0,0.67,0.33,,0.0,0.33,0.0,,,,0.0,,0.33,,1.0,,0.67,0.0,0.67,,,,,,,0.67,0.33,,0.0,,,
113,,,,0.0,1.0,0.0,,,0.67,1.0,0.33,,0.0,0.0,,,,0.67,1.0,1.0,0.0,0.0,,0.0,,,,1.0,,,0.33,,1.0,,,,,,,0.67,,0.0,0.0,,0.33,0.0,,0.0,0.0,0.67
114,,0.33,,,1.0,,1.0,0.0,,,,,0.0,0.0,,,0.33,,1.0,1.0,,,0.0,,,0.33,1.0,1.0,0.0,,,,,,0.67,0.0,1.0,,,0.33,0.0,,0.0,0.33,0.67,0.0,,,0.0,1.0
115,0.0,,,,1.0,,,,,1.0,,0.0,0.0,,0.0,1.0,0.33,0.33,1.0,,,0.0,,0.0,,,1.0,1.0,0.0,,0.0,1.0,1.0,,0.67,,1.0,,,,0.0,0.0,,,,,,0.0,0.0,0.67
117,0.0,,,0.0,1.0,,1.0,,,1.0,0.33,,0.0,0.0,,,,0.67,,,,0.0,0.0,0.0,0.0,,1.0,,,,,,,0.0,0.67,0.0,,,0.33,,,0.0,0.0,0.33,0.67,,0.0,0.0,0.0,
118,,,0.0,0.0,1.0,,,0.0,,1.0,0.33,,0.0,,0.0,1.0,,0.67,1.0,,,,,,,,1.0,1.0,0.0,1.0,0.67,1.0,1.0,,,0.0,1.0,,,,,0.0,0.0,0.33,,,,0.33,0.0,
119,0.0,,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.67,,0.0,,1.0,,1.0,,,,,,0.0,,0.33,1.0,1.0,0.0,,,,,,0.67,0.0,1.0,,,,,0.0,0.0,,,0.0,0.0,,0.0,1.0
120,,,,,,1.0,0.0,0.0,,0.67,0.0,0.33,,0.67,1.0,,,0.67,,,,1.0,,,0.67,0.67,,,1.0,0.0,1.0,0.67,,,0.0,1.0,0.0,,0.67,,,1.0,0.67,0.33,,,1.0,1.0,,
121,0.0,,,,0.0,,,,1.0,0.33,,0.0,0.67,0.67,,,,0.33,0.33,0.0,,0.67,,1.0,0.33,,0.0,,1.0,0.0,1.0,0.67,0.0,0.33,,,,,,,,0.67,,,,,1.0,0.67,0.33,0.33
123,,0.67,1.0,,0.0,,,,0.67,0.33,0.0,,,,,0.0,1.0,,,0.0,,,0.0,0.67,,1.0,,0.0,1.0,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.33
124,1.0,0.33,1.0,,0.0,1.0,0.0,,0.33,,0.0,,,1.0,,0.0,0.67,0.67,0.33,0.33,1.0,1.0,,,,1.0,0.33,,,,1.0,,,,0.0,,,,0.67,0.33,,,,,,,1.0,1.0,0.67,
125,1.0,,1.0,1.0,,,,,0.67,,,,1.0,1.0,1.0,,1.0,,0.33,0.33,,1.0,0.0,,,,,,,0.0,1.0,,0.0,,,1.0,0.0,0.33,0.67,0.33,0.67,1.0,,0.67,,,,,0.67,0.33
127,,,1.0,1.0,,1.0,,0.0,,0.33,,,,1.0,,,1.0,0.33,0.33,,,1.0,0.0,1.0,,,0.0,0.0,1.0,0.0,1.0,0.33,0.0,,0.0,0.67,,0.33,,,,,,0.67,1.0,,,,0.67,
128,,0.67,1.0,1.0,,1.0,,,,0.33,0.0,0.0,,,1.0,,1.0,0.67,,,1.0,1.0,,,0.67,,0.0,0.0,,,,,0.0,0.0,,1.0,,,0.67,,1.0,1.0,1.0,,1.0,1.0,1.0,,,
129,,,,,0.0,1.0,,0.0,,,0.0,0.0,,1.0,,,1.0,0.33,0.33,0.0,,,0.0,,0.67,0.67,,0.0,,,,0.33,0.0,,0.0,1.0,,0.33,0.67,0.33,1.0,,,0.67,,1.0,,1.0,,
130,,,1.0,,0.0,1.0,0.0,0.0,,,,,1.0,1.0,1.0,,1.0,0.67,0.0,0.0,1.0,1.0,,0.67,1.0,,0.0,0.0,1.0,,,,0.0,,,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,
131,,0.67,1.0,,0.0,1.0,,,0.67,0.33,0.33,0.0,1.0,,1.0,,,0.33,0.33,0.0,,1.0,,,0.67,,,0.0,,,1.0,0.33,0.0,,,,0.0,,,,,,,,1.0,1.0,1.0,1.0,,0.33
132,,,,1.0,0.0,1.0,,,,,0.0,0.0,1.0,,1.0,,1.0,0.67,,,1.0,1.0,0.0,,0.67,,0.33,,,0.0,1.0,,,0.0,0.0,1.0,0.0,,0.67,0.33,,1.0,,,,,1.0,,0.67,
133,0.33,,,1.0,0.0,,,,0.67,,,0.0,0.67,0.67,1.0,0.33,1.0,0.67,,0.33,,1.0,0.0,,0.33,,,,,,,1.0,0.0,0.0,,,0.0,,0.67,,0.67,,,0.67,1.0,1.0,1.0,,,
134,1.0,,1.0,,0.0,,0.0,,0.67,,0.0,,1.0,1.0,1.0,0.0,1.0,0.67,,0.33,,1.0,,,,,,,1.0,,,,,,,1.0,,,0.67,0.33,0.67,,0.67,0.67,1.0,,1.0,1.0,,0.33
135,,,,1.0,,1.0,0.0,0.0,0.67,0.33,,,1.0,1.0,,,1.0,0.67,0.0,0.0,,,0.0,1.0,0.67,0.67,,0.0,1.0,0.0,,,0.0,,0.0,1.0,,0.33,,,,,,,,,,1.0,,0.33
