,Dataset,Datatype,Train Set,Train Sparsity,Evaluation Set,Evaluation Sparsity,Embedding Method,Prediction Method,Task,Accuracy,RMSE
58,Synthetic_60_50,Binary,Train,30,Train,30,VAE,2-Layer,Impute,0.9641666666666666,0.16930287444500364
59,Synthetic_60_50,Binary,Train,30,Train,30,VAE,2-Layer,Overall,0.9750833333333333,0.14715008112339872
60,Synthetic_60_50,Binary,Train,30,Test,30,VAE,2-Layer,Fit,0.9704761904761905,0.15682733692155126
61,Synthetic_60_50,Binary,Train,30,Test,30,VAE,2-Layer,Impute,0.9533333333333334,0.1874236053940952
62,Synthetic_60_50,Binary,Train,30,Test,30,VAE,2-Layer,Overall,0.9653333333333334,0.16600621746331443
63,Synthetic_60_50,Binary,Train,40,Train,40,VAE,2-Layer,Fit,0.9806944444444444,0.13107355809305304
64,Synthetic_60_50,Binary,Train,40,Train,40,VAE,2-Layer,Impute,0.9564583333333333,0.18165117932026195
65,Synthetic_60_50,Binary,Train,40,Train,40,VAE,2-Layer,Overall,0.9709999999999999,0.15130460658393663
66,Synthetic_60_50,Binary,Train,40,Test,40,VAE,2-Layer,Fit,0.9655555555555555,0.16163638884538728
67,Synthetic_60_50,Binary,Train,40,Test,40,VAE,2-Layer,Impute,0.94,0.21040192977963781
68,Synthetic_60_50,Binary,Train,40,Test,40,VAE,2-Layer,Overall,0.9553333333333333,0.18114260521908748
69,Synthetic_60_50,Binary,Train,80,Train,80,VAE,2-Layer,Fit,0.97625,0.1481208527881864
70,Synthetic_60_50,Binary,Train,80,Train,80,VAE,2-Layer,Impute,0.9047916666666667,0.26164993605037434
71,Synthetic_60_50,Binary,Train,80,Train,80,VAE,2-Layer,Overall,0.9190833333333333,0.23894411939793675
72,Synthetic_60_50,Binary,Train,80,Test,80,VAE,2-Layer,Fit,0.9416666666666667,0.2145319634898904
73,Synthetic_60_50,Binary,Train,80,Test,80,VAE,2-Layer,Impute,0.9,0.27340694004204974
74,Synthetic_60_50,Binary,Train,80,Test,80,VAE,2-Layer,Overall,0.9083333333333334,0.2616319447316179
75,Synthetic_60_50,Binary,Train,90,Train,90,VAE,2-Layer,Fit,0.94,0.2260167666988403
76,Synthetic_60_50,Binary,Train,90,Train,90,VAE,2-Layer,Impute,0.7437037037037038,0.4281233429683261
77,Synthetic_60_50,Binary,Train,90,Train,90,VAE,2-Layer,Overall,0.7633333333333334,0.4079126853413775
78,Synthetic_60_50,Binary,Train,90,Test,90,VAE,2-Layer,Fit,0.8766666666666667,0.30469959030794785
79,Synthetic_60_50,Binary,Train,90,Test,90,VAE,2-Layer,Impute,0.7670370370370371,0.4019657425723102
80,Synthetic_60_50,Binary,Train,90,Test,90,VAE,2-Layer,Overall,0.778,0.392239127345874
81,Synthetic_60_50,Binary,Train,50,Train,50,VAE,2-Layer,Fit,0.9655,0.17573464099498762
82,Synthetic_60_50,Binary,Train,50,Train,50,VAE,2-Layer,Impute,0.9398333333333333,0.21181438724842386
83,Synthetic_60_50,Binary,Train,50,Train,50,VAE,2-Layer,Overall,0.9526666666666667,0.19377451412170574
84,Synthetic_60_50,Binary,Train,50,Test,50,VAE,2-Layer,Fit,0.9513333333333334,0.1894569088578843
85,Synthetic_60_50,Binary,Train,50,Test,50,VAE,2-Layer,Impute,0.938,0.21725137076236403
86,Synthetic_60_50,Binary,Train,50,Test,50,VAE,2-Layer,Overall,0.9446666666666667,0.20335413981012418
