,Dataset,Datatype,Train Set,Train Sparsity,Evaluation Set,Evaluation Sparsity,Embedding Method,Prediction Method,Task,Accuracy,RMSE
71,Synthetic_60_50,Original,Train,80,Train,80,VAE,2-Layer,Overall,0.9263333333333332,0.14489390691722984
72,Synthetic_60_50,Original,Train,80,Test,80,VAE,2-Layer,Fit,0.9416666666666667,0.1367260159165207
73,Synthetic_60_50,Original,Train,80,Test,80,VAE,2-Layer,Impute,0.90625,0.16291086603076052
74,Synthetic_60_50,Original,Train,80,Test,80,VAE,2-Layer,Overall,0.9133333333333333,0.15767389600791257
75,Synthetic_60_50,Original,Train,90,Train,90,VAE,2-Layer,Fit,0.9441666666666667,0.12236122718872475
76,Synthetic_60_50,Original,Train,90,Train,90,VAE,2-Layer,Impute,0.8183333333333334,0.2605256296281709
77,Synthetic_60_50,Original,Train,90,Train,90,VAE,2-Layer,Overall,0.8309166666666667,0.24670918938422629
78,Synthetic_60_50,Original,Train,90,Test,90,VAE,2-Layer,Fit,0.8633333333333333,0.19721771774665264
79,Synthetic_60_50,Original,Train,90,Test,90,VAE,2-Layer,Impute,0.8151851851851852,0.2580449576763718
80,Synthetic_60_50,Original,Train,90,Test,90,VAE,2-Layer,Overall,0.82,0.25196223368339987
81,Synthetic_60_50,Original,Train,50,Train,50,VAE,2-Layer,Fit,0.9625,0.11177448460199504
82,Synthetic_60_50,Original,Train,50,Train,50,VAE,2-Layer,Impute,0.9515,0.12571291033711346
83,Synthetic_60_50,Original,Train,50,Train,50,VAE,2-Layer,Overall,0.9570000000000001,0.11874369746955425
84,Synthetic_60_50,Original,Train,50,Test,50,VAE,2-Layer,Fit,0.956,0.11614751138109548
85,Synthetic_60_50,Original,Train,50,Test,50,VAE,2-Layer,Impute,0.9453333333333334,0.12629078512624575
86,Synthetic_60_50,Original,Train,50,Test,50,VAE,2-Layer,Overall,0.9506666666666667,0.12121914825367061
