"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 46",0,11,1,0,8,0.92100977897644,0.95,0.214178591966629,0.677732944488525,0,0,0
"Legislator 47",0,11,0,0,9,0.941742479801178,1,0.166363447904587,0.877271831035614,0,0,0
"Legislator 48",0,10,0,0,9,0.954964578151703,1,0.195652455091476,0.980673313140869,0,0,0
"Legislator 49",0,11,0,0,8,0.952029287815094,1,0.063323624432087,0.997993052005768,0,0,0
"Legislator 50",0,9,0,0,10,0.984722554683685,1,0.18421259522438,0.982886433601379,0,0,0
"Legislator 51",1,8,0,0,12,0.921047687530518,1,-0.49144634604454,0.443198502063751,0,0,0
"Legislator 52",1,6,1,0,12,0.881437599658966,0.947368421052632,-0.995918452739716,-0.0650152415037155,0,0,0
"Legislator 53",1,8,0,0,12,0.887848734855652,1,-0.714883148670197,0.00470918929204345,0,0,0
"Legislator 54",1,9,2,0,9,0.807022929191589,0.9,-0.633224666118622,0.195845365524292,0,0,0
"Legislator 55",1,6,0,1,12,0.913473665714264,0.947368421052632,-0.653374254703522,0.445833802223206,0,0,0
"Legislator 56",1,7,0,1,12,0.809815526008606,0.95,-0.437352865934372,0.385268002748489,0,0,0
"Legislator 57",1,7,0,0,12,0.951841950416565,1,-0.600025355815887,0.413769036531448,0,0,0
"Legislator 58",1,11,0,0,9,0.925976753234863,1,-0.388749688863754,0.789416670799255,0,0,0
"Legislator 59",1,11,0,0,9,0.986855804920197,1,-0.826516926288605,0.561139345169067,0,0,0
"Legislator 60",1,9,0,0,11,0.945273458957672,1,-0.496206223964691,0.321832329034805,0,0,0
"Legislator 61",1,8,0,0,12,0.914757192134857,1,-0.999429702758789,0.0337697863578796,0,0,0
"Legislator 62",1,9,0,0,10,0.949112057685852,1,-0.55783474445343,0.556057274341583,0,0,0
"Legislator 63",1,8,0,0,11,0.952387094497681,1,-0.54627799987793,0.370934158563614,0,0,0
"Legislator 64",1,13,0,0,6,0.893690168857574,1,-0.32870689034462,0.944432020187378,0,0,0
"Legislator 65",1,6,0,0,14,0.985498666763306,1,-0.707894861698151,0.676216125488281,0,0,0
"Legislator 66",1,8,0,0,12,0.902468025684357,1,-0.939151883125305,0.098356083035469,0,0,0
"Legislator 67",1,8,0,0,11,0.988208651542664,1,-0.659491837024689,0.75171172618866,0,0,0
"Legislator 68",1,12,0,0,8,0.92230635881424,1,-0.373077511787415,0.401286035776138,0,0,0
"Legislator 69",1,8,0,0,11,0.98935455083847,1,-0.606578350067139,0.795023739337921,0,0,0
"Legislator 70",1,5,0,0,14,0.941736340522766,1,-0.60289877653122,0.0866992175579071,0,0,0
"Legislator 71",1,9,0,0,10,0.927656531333923,1,-0.309939652681351,0.534713983535767,0,0,0
"Legislator 72",1,9,0,0,11,0.88556557893753,1,-0.84257048368454,0.0984162166714668,0,0,0
"Legislator 73",1,8,0,0,11,0.943663716316223,1,-0.616692304611206,0.457814872264862,0,0,0
"Legislator 74",1,12,0,0,8,0.978638768196106,1,-0.6499342918396,0.418983101844788,0,0,0
"Legislator 75",1,9,0,0,11,0.980770528316498,1,-0.685818493366241,0.72777259349823,0,0,0
"Legislator 76",1,11,0,0,8,0.948744297027588,1,-0.648998558521271,0.145005702972412,0,0,0
"Legislator 77",1,8,0,0,11,0.886986374855042,1,-0.977396905422211,0.00718434993177652,0,0,0
"Legislator 78",1,7,0,0,13,0.917478263378143,1,-0.998889803886414,-0.0471076481044292,0,0,0
"Legislator 79",1,7,0,0,12,0.966712296009064,1,-0.623897016048431,0.556939721107483,0,0,0
"Legislator 80",1,10,0,0,9,0.970872521400452,1,-0.650560438632965,0.486536622047424,0,0,0
"Legislator 81",1,10,0,0,10,0.930715441703796,1,-0.580770969390869,0.587311625480652,0,0,0
"Legislator 82",1,11,0,0,8,0.894754827022552,1,-0.739178717136383,-0.136739641427994,0,0,0
"Legislator 83",1,8,0,0,12,0.979817688465118,1,-0.698618054389954,0.715494871139526,0,0,0
"Legislator 84",1,9,0,0,11,0.938074886798859,1,-0.602788269519806,0.45775431394577,0,0,0
"Legislator 85",1,8,0,0,12,0.989194393157959,1,-0.609885513782501,0.792489647865295,0,0,0
"Legislator 86",1,10,0,0,9,0.978083670139313,1,-0.627668082714081,0.430705517530441,0,0,0
"Legislator 87",1,5,0,1,14,0.928566992282867,0.95,-0.645521521568298,0.260403692722321,0,0,0
"Legislator 88",1,9,0,0,11,0.95623767375946,1,-0.623511672019958,0.624490320682526,0,0,0
"Legislator 89",1,5,0,1,13,0.921229779720306,0.947368421052632,-0.56452751159668,0.26056569814682,0,0,0
"Legislator 90",1,5,0,0,14,0.96459311246872,1,-0.665548205375671,0.293288618326187,0,0,0
"Legislator 91",1,8,0,0,12,0.947953104972839,1,-0.523419797420502,0.636112928390503,0,0,0
"Legislator 92",1,8,2,0,10,0.885917603969574,0.9,-0.981287598609924,0.174894511699677,0,0,0
"Legislator 93",1,9,1,0,10,0.903905391693115,0.95,-0.714992702007294,0.125692442059517,0,0,0
"Legislator 94",1,7,1,1,11,0.853686034679413,0.9,-0.982329368591309,-0.187160447239876,0,0,0
"Legislator 95",2,8,0,3,8,0.802887976169586,0.842105263157895,0.177050441503525,-0.48367303609848,0,0,0
"Legislator 96",2,9,0,1,9,0.870242476463318,0.947368421052632,0.212082639336586,0.0674872770905495,0,0,0
"Legislator 97",2,12,0,0,7,0.959910035133362,1,0.819740951061249,-0.572734415531158,0,0,0
"Legislator 98",2,12,0,0,7,0.934552550315857,1,0.586547911167145,-0.809914469718933,0,0,0
"Legislator 99",2,11,0,0,8,0.95248019695282,1,0.568994224071503,-0.553643465042114,0,0,0
"Legislator 100",2,8,0,0,11,0.959880590438843,1,0.492631077766418,-0.391884714365005,0,0,0
"Legislator 101",2,12,0,0,8,0.955344259738922,1,0.689238548278809,-0.577982902526855,0,0,0
"Legislator 102",2,9,1,0,10,0.901799499988556,0.95,0.530520975589752,-0.384990274906158,0,0,0
"Legislator 103",2,10,0,0,9,0.932144701480865,1,0.733005523681641,-0.48893329501152,0,0,0
"Legislator 104",2,12,1,0,7,0.895056426525116,0.95,0.676551163196564,-0.446559965610504,0,0,0
"Legislator 105",2,13,0,0,6,0.92442512512207,1,0.794112503528595,-0.55115532875061,0,0,0
"Legislator 106",2,13,0,0,7,0.970233976840973,1,0.850769639015198,-0.525538861751556,0,0,0
"Legislator 107",2,12,0,0,8,0.948002815246582,1,0.798566460609436,-0.601906538009644,0,0,0
"Legislator 108",2,10,0,0,9,0.94176197052002,1,0.591187536716461,-0.487953513860703,0,0,0
"Legislator 109",2,9,0,2,8,0.787520706653595,0.894736842105263,0.457824200391769,-0.341165006160736,0,0,0
"Legislator 110",2,13,0,0,7,0.945943653583527,1,0.461143732070923,-0.289430916309357,0,0,0
"Legislator 111",2,11,1,2,6,0.82803601026535,0.85,0.652268409729004,-0.173206761479378,0,0,0
"Legislator 112",2,10,0,0,10,0.964152634143829,1,0.505448341369629,-0.551766276359558,0,0,0
"Legislator 113",2,11,0,0,9,0.985840022563934,1,0.721417009830475,-0.692500948905945,0,0,0
"Legislator 114",2,12,0,0,7,0.964179813861847,1,0.739899814128876,-0.479205042123795,0,0,0
"Legislator 115",2,10,0,0,9,0.93843948841095,1,0.384177386760712,-0.349289953708649,0,0,0
"Legislator 116",2,12,0,0,7,0.96998393535614,1,0.801224887371063,-0.598363280296326,0,0,0
"Legislator 117",2,9,0,2,8,0.839220643043518,0.894736842105263,0.502339363098145,-0.224993005394936,0,0,0
"Legislator 118",2,15,0,0,5,0.953529417514801,1,0.849754393100739,-0.527179002761841,0,0,0
"Legislator 119",2,17,0,0,3,0.937602877616882,1,0.86012464761734,-0.51008403301239,0,0,0
"Legislator 120",2,13,0,0,7,0.962460696697235,1,0.633295834064484,-0.531253099441528,0,0,0
"Legislator 121",2,12,0,0,8,0.966472685337067,1,0.835688054561615,-0.549204409122467,0,0,0
"Legislator 122",2,11,0,0,9,0.969359278678894,1,0.800388097763062,-0.599482238292694,0,0,0
"Legislator 123",2,13,0,0,7,0.974150657653809,1,0.811025202274323,-0.585011184215546,0,0,0
"Legislator 124",2,10,0,0,10,0.901565134525299,1,0.231716454029083,-0.334879517555237,0,0,0
"Legislator 125",2,13,0,0,7,0.963065326213837,1,0.540230453014374,-0.334891110658646,0,0,0
"Legislator 126",2,10,0,0,10,0.972028732299805,1,0.808893859386444,-0.587954699993134,0,0,0
"Legislator 127",2,11,0,0,9,0.962392389774323,1,0.520116925239563,-0.399995177984238,0,0,0
"Legislator 128",2,11,0,0,9,0.965560376644135,1,0.815487921237946,-0.577254951000214,0,0,0
"Legislator 129",2,12,1,0,7,0.915944814682007,0.95,0.746555328369141,-0.46554696559906,0,0,0
"Legislator 130",2,8,2,1,8,0.731276631355286,0.842105263157895,0.364425897598267,-0.0735662877559662,0,0,0
"Legislator 131",2,12,0,0,7,0.920420229434967,1,0.24275079369545,-0.0440753549337387,0,0,0
"Legislator 132",2,12,0,0,7,0.975118696689606,1,0.404792338609695,-0.914408624172211,0,0,0
"Legislator 133",2,9,1,1,9,0.792505085468292,0.9,0.510676324367523,-0.263169527053833,0,0,0
"Legislator 134",2,12,0,0,8,0.989453673362732,1,0.521908462047577,-0.853001534938812,0,0,0
"Legislator 135",2,11,0,1,7,0.908007323741913,0.947368421052632,0.453290343284607,-0.805750548839569,0,0,0
"Legislator 136",2,10,0,0,10,0.942839741706848,1,0.472744286060333,-0.332501143217087,0,0,0
"Legislator 137",2,13,0,0,7,0.990429580211639,1,0.710972368717194,-0.703220009803772,0,0,0
"Legislator 138",2,12,0,0,8,0.960670530796051,1,0.848626136779785,-0.487817645072937,0,0,0
"Legislator 139",2,12,1,0,6,0.884228706359863,0.947368421052632,0.898085355758667,-0.439821183681488,0,0,0
"Legislator 140",2,12,0,0,7,0.970819473266602,1,0.561637818813324,-0.36841470003128,0,0,0
"Legislator 141",2,13,0,0,7,0.956960201263428,1,0.848107099533081,-0.529824912548065,0,0,0
"Legislator 142",3,8,0,0,12,0.96739012002945,1,-0.258182108402252,-0.912465810775757,0,0,0
"Legislator 143",3,8,0,0,12,0.952750384807587,1,-0.265521198511124,-0.774035334587097,0,0,0
"Legislator 144",3,10,0,0,10,0.955575466156006,1,-0.183535739779472,-0.983013033866882,0,0,0
"Legislator 145",3,9,0,0,10,0.924572944641113,1,-0.19959057867527,-0.757106482982635,0,0,0
"Legislator 146",3,8,0,0,12,0.945394158363342,1,-0.255164235830307,-0.877738773822784,0,0,0
"Legislator 147",3,6,0,0,13,0.964896082878113,1,-0.275603652000427,-0.961271405220032,0,0,0
"Legislator 148",3,6,0,0,13,0.9004065990448,1,-0.297183126211166,-0.175409510731697,0,0,0
"Legislator 149",3,10,1,0,9,0.906747460365295,0.95,-0.199520453810692,-0.809080004692078,0,0,0
"Legislator 150",3,8,1,0,11,0.895159423351288,0.95,-0.221586316823959,-0.615914165973663,0,0,0
"Legislator 151",3,8,1,1,9,0.805306792259216,0.894736842105263,-0.0611060820519924,-0.998131334781647,0,0,0
"Legislator 152",3,11,0,0,9,0.948529422283173,1,-0.6907679438591,-0.723076581954956,0,0,0
"Legislator 153",3,9,0,0,10,0.909580528736115,1,-0.160598203539848,-0.696417331695557,0,0,0
"Legislator 154",3,10,0,0,10,0.95831298828125,1,-0.246319904923439,-0.969188570976257,0,0,0
"Legislator 155",3,7,0,1,12,0.866109490394592,0.95,-0.328518986701965,-0.620071232318878,0,0,0
"Legislator 156",3,7,0,0,12,0.923175990581512,1,-0.182415902614594,-0.452061116695404,0,0,0
"Legislator 157",3,9,0,0,10,0.894129455089569,1,-0.434551477432251,-0.371923208236694,0,0,0
"Legislator 158",3,9,0,0,11,0.968848168849945,1,-0.12368481606245,-0.9923215508461,0,0,0
"Legislator 159",3,11,0,0,8,0.927856206893921,1,-0.44626584649086,-0.719916105270386,0,0,0
"Legislator 160",3,10,0,0,10,0.964095115661621,1,-0.00395792117342353,-0.999992191791534,0,0,0
"Legislator 161",3,10,1,0,9,0.898432970046997,0.95,0.0298906769603491,-0.56504100561142,0,0,0
"Legislator 162",3,11,0,0,8,0.916126906871796,1,-0.15791030228138,-0.550024449825287,0,0,0
"Legislator 163",3,11,0,1,8,0.911177158355713,0.95,-0.0173499416559935,-0.999849498271942,0,0,0
"Legislator 164",3,10,0,0,10,0.894451022148132,1,-0.413421750068665,-0.509347081184387,0,0,0
"Legislator 165",3,9,0,1,10,0.883914768695831,0.95,-0.62025511264801,-0.514568269252777,0,0,0
"Legislator 166",3,9,1,0,10,0.869901776313782,0.95,-0.382096141576767,-0.377477616071701,0,0,0
"Legislator 167",3,11,0,0,9,0.977093577384949,1,-0.187550023198128,-0.982255160808563,0,0,0
"Legislator 168",3,7,1,0,12,0.875711619853973,0.95,-0.220874950289726,-0.843184769153595,0,0,0
"Legislator 169",3,8,0,1,10,0.804592132568359,0.947368421052632,-0.365823984146118,-0.546669721603394,0,0,0
"Legislator 170",3,6,0,0,14,0.940736353397369,1,-0.289717376232147,-0.735750436782837,0,0,0
"Legislator 171",3,13,0,0,7,0.924642980098724,1,-0.0373924747109413,-0.99930065870285,0,0,0
"Legislator 172",3,10,0,0,9,0.966437816619873,1,-0.169579938054085,-0.985516428947449,0,0,0
"Legislator 173",3,6,0,0,13,0.944887757301331,1,-0.324148029088974,-0.94600635766983,0,0,0
"Legislator 174",3,9,0,0,10,0.942796587944031,1,-0.110509358346462,-0.993875086307526,0,0,0
"Legislator 175",3,13,1,0,5,0.859242558479309,0.947368421052632,-0.0586731061339378,-0.924668073654175,0,0,0
"Legislator 176",3,10,0,0,10,0.906525909900665,1,-0.0576766841113567,-0.998335361480713,0,0,0
"Legislator 177",3,7,0,1,12,0.913394570350647,0.95,-0.855783879756927,-0.303260624408722,0,0,0
"Legislator 178",3,7,0,0,13,0.930905640125275,1,-0.384271025657654,-0.53466922044754,0,0,0
"Legislator 179",3,8,1,0,11,0.840963065624237,0.95,-0.341782003641129,-0.568417727947235,0,0,0
"Legislator 180",3,8,0,0,11,0.958935260772705,1,-0.20875757932663,-0.977967441082001,0,0,0
"Legislator 181",3,11,0,0,8,0.953234016895294,1,-0.195063531398773,-0.980790615081787,0,0,0
"Legislator 182",3,7,0,1,11,0.888161957263947,0.947368421052632,-0.3280308842659,-0.887961626052856,0,0,0
"Legislator 183",3,7,0,0,12,0.951387822628021,1,-0.415758728981018,-0.909474968910217,0,0,0
"Legislator 184",3,6,0,0,14,0.902360439300537,1,-0.257707089185715,-0.504700183868408,0,0,0
"Legislator 185",3,8,0,0,11,0.957213521003723,1,-0.249570608139038,-0.968356549739838,0,0,0
"Legislator 186",3,9,0,0,11,0.91964453458786,1,-0.390483766794205,-0.426090061664581,0,0,0
"Legislator 187",3,5,0,0,14,0.9212207198143,1,-0.103875309228897,-0.479794979095459,0,0,0
"Legislator 188",3,12,0,0,8,0.972257673740387,1,-0.147032216191292,-0.9891317486763,0,0,0
"Legislator 189",3,7,0,0,12,0.96374636888504,1,-0.200869470834732,-0.97961813211441,0,0,0
"Legislator 190",3,9,0,0,11,0.876894056797028,1,-0.405680119991302,-0.584942698478699,0,0,0
"Legislator 191",3,9,0,1,9,0.891681134700775,0.947368421052632,-0.432550847530365,-0.559990704059601,0,0,0
"Legislator 192",4,5,1,1,12,0.865496218204498,0.894736842105263,-0.381790608167648,0.255922943353653,0,0,0
"Legislator 193",4,9,0,1,10,0.886743664741516,0.95,0.26196214556694,-0.0369719825685024,0,0,0
"Legislator 194",4,11,0,0,8,0.89146101474762,1,0.0872169360518456,-0.125569999217987,0,0,0
"Legislator 195",4,10,0,0,10,0.88714987039566,1,-0.194316491484642,-0.0552761107683182,0,0,0
"Legislator 196",4,12,0,0,8,0.874341189861298,1,0.00858430378139019,-0.0291038546711206,0,0,0
"Legislator 197",4,10,0,0,9,0.927491426467896,1,0.0318594388663769,0.278363436460495,0,0,0
"Legislator 198",4,11,1,0,8,0.837462186813354,0.95,-0.0738335251808167,-0.135760173201561,0,0,0
"Legislator 199",4,12,0,0,8,0.90394002199173,1,0.0603335238993168,-0.164862900972366,0,0,0
"Legislator 200",4,9,1,1,9,0.826766431331635,0.9,0.00955228134989738,0.259529203176498,0,0,0
"Legislator 201",4,12,0,0,7,0.899839520454407,1,0.112480625510216,0.24760140478611,0,0,0
"Legislator 202",4,12,1,0,6,0.85440582036972,0.947368421052632,0.190428748726845,0.0649152621626854,0,0,0
"Legislator 203",4,10,2,0,7,0.828563332557678,0.894736842105263,-0.444835901260376,0.00121623335871845,0,0,0
"Legislator 204",4,8,0,0,12,0.898497223854065,1,-0.176465407013893,0.220605373382568,0,0,0
"Legislator 205",4,11,0,0,8,0.863573849201202,1,0.0325123928487301,-0.121172741055489,0,0,0
"Legislator 206",4,8,0,1,11,0.85484766960144,0.95,-0.129167214035988,-0.0472536906599998,0,0,0
"Legislator 207",4,5,1,1,13,0.774036824703217,0.9,-0.241004213690758,-0.356745630502701,0,0,0
"Legislator 208",4,8,0,0,12,0.900967359542847,1,-0.278517842292786,0.431047320365906,0,0,0
"Legislator 209",4,8,0,0,11,0.83964192867279,1,0.0267534218728542,-0.469669967889786,0,0,0
"Legislator 210",4,7,1,1,10,0.822769701480865,0.894736842105263,-0.148655205965042,-0.360628753900528,0,0,0
"Legislator 211",4,10,0,1,8,0.814735174179077,0.947368421052632,-0.0217292476445436,0.0665458291769028,0,0,0
"Legislator 212",4,7,0,0,12,0.906730949878693,1,0.0747333765029907,0.462782859802246,0,0,0
"Legislator 213",4,7,0,0,13,0.88192355632782,1,-0.320211052894592,0.0428957045078278,0,0,0
"Legislator 214",4,10,1,1,8,0.779536962509155,0.9,0.141126036643982,-0.111742049455643,0,0,0
"Legislator 215",4,6,0,0,13,0.845861315727234,1,0.0469028279185295,-0.0770856514573097,0,0,0
"Legislator 216",4,7,0,0,12,0.899085819721222,1,0.0570434220135212,0.212764352560043,0,0,0
"Legislator 217",4,8,0,0,12,0.921083867549896,1,-0.308652132749557,0.347439825534821,0,0,0
"Legislator 218",4,9,0,0,10,0.994435012340546,1,0.258333832025528,0.966055631637573,0,0,0
"Legislator 219",4,9,0,0,10,0.845583736896515,1,-0.131986916065216,0.0878350287675858,0,0,0
"Legislator 220",4,9,1,0,10,0.882543325424194,0.95,0.0614143386483192,0.32509195804596,0,0,0
"Legislator 221",4,8,1,0,10,0.937489211559296,0.947368421052632,0.154704168438911,0.809320747852325,0,0,0
"Legislator 222",4,8,0,0,12,0.896539211273193,1,0.09601079672575,0.303169012069702,0,0,0
"Legislator 223",4,7,0,0,13,0.911273539066315,1,-0.179756969213486,-0.10222914814949,0,0,0
"Legislator 224",4,8,0,0,12,0.895051002502441,1,0.0757188946008682,0.273055076599121,0,0,0
"Legislator 225",4,9,0,0,11,0.908712983131409,1,-0.274364650249481,0.37099888920784,0,0,0
"Legislator 226",4,10,0,0,10,0.856227338314056,1,0.0698946341872215,-0.121572248637676,0,0,0
"Legislator 227",4,11,0,0,9,0.84985762834549,1,0.0620387345552444,-0.365264922380447,0,0,0
"Legislator 228",4,13,0,0,6,0.947632610797882,1,0.137304529547691,0.252642065286636,0,0,0
"Legislator 229",4,6,0,0,14,0.933820903301239,1,0.135354816913605,0.313347935676575,0,0,0
"Legislator 230",4,6,0,0,13,0.837540090084076,1,0.0380125716328621,-0.343647062778473,0,0,0
"Legislator 231",4,8,0,0,12,0.876682281494141,1,-0.138787254691124,-0.23035329580307,0,0,0
"Legislator 232",4,8,0,1,10,0.842434406280518,0.947368421052632,0.0292304642498493,0.359304815530777,0,0,0
"Legislator 233",4,12,0,0,8,0.882210850715637,1,0.00496387761086226,0.278285324573517,0,0,0
"Legislator 234",4,6,0,0,14,0.878747284412384,1,-0.909461379051208,-0.090813659131527,0,0,0
"Legislator 235",4,11,0,1,7,0.867417216300964,0.947368421052632,0.221695706248283,0.0481790527701378,0,0,0
"Legislator 236",4,9,0,0,11,0.898891866207123,1,-0.198905140161514,-0.0324347540736198,0,0,0
"Legislator 237",4,11,0,0,8,0.930645942687988,1,0.230504289269447,-0.0831943154335022,0,0,0
"Legislator 238",4,7,1,0,11,0.801558792591095,0.947368421052632,-0.0212457627058029,-0.586044251918793,0,0,0
"Legislator 239",4,9,0,0,11,0.897094130516052,1,-0.0103221414610744,0.409798353910446,0,0,0
"Legislator 240",4,10,0,1,9,0.869267284870148,0.95,-0.139317706227303,-0.238487794995308,0,0,0
