"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 123",2,19,0,0,11,0.927467465400696,1,0.541980385780334,-0.56621241569519,0,0,0
"Legislator 124",2,15,0,0,15,0.916275799274445,1,0.153147131204605,-0.355188071727753,0,0,0
"Legislator 125",2,18,0,0,12,0.963682889938354,1,0.863235533237457,-0.504801511764526,0,0,0
"Legislator 126",2,16,0,1,13,0.897578358650208,0.966666666666667,0.905835688114166,-0.375939130783081,0,0,0
"Legislator 127",2,18,0,0,12,0.911997318267822,1,0.431358993053436,-0.586588382720947,0,0,0
"Legislator 128",2,16,0,0,14,0.974234938621521,1,0.833163678646088,-0.491568446159363,0,0,0
"Legislator 129",2,20,0,0,10,0.970172464847565,1,0.836693346500397,-0.547671616077423,0,0,0
"Legislator 130",2,12,2,4,12,0.726777017116547,0.8,0.737478077411652,0.111688360571861,0,0,0
"Legislator 131",2,15,0,2,13,0.831484615802765,0.933333333333333,0.442784428596497,-0.0482929237186909,0,0,0
"Legislator 132",2,18,0,0,12,0.950443089008331,1,0.575635313987732,-0.697282075881958,0,0,0
"Legislator 133",2,19,1,0,10,0.92985987663269,0.966666666666667,0.869460821151733,-0.494002044200897,0,0,0
"Legislator 134",2,18,0,0,12,0.974093019962311,1,0.857862055301666,-0.513880014419556,0,0,0
"Legislator 135",2,18,0,1,11,0.901657938957214,0.966666666666667,0.760916590690613,-0.648849606513977,0,0,0
"Legislator 136",2,15,0,3,12,0.82722008228302,0.9,0.6507967710495,-0.0711326152086258,0,0,0
"Legislator 137",2,17,0,1,12,0.94089537858963,0.966666666666667,0.547923624515533,-0.731507122516632,0,0,0
"Legislator 138",2,16,1,0,13,0.946085929870605,0.966666666666667,0.911155879497528,-0.412061721086502,0,0,0
"Legislator 139",2,18,1,0,11,0.880123198032379,0.966666666666667,0.533676981925964,-0.432986199855804,0,0,0
"Legislator 140",2,16,0,2,12,0.890879273414612,0.933333333333333,0.348136752843857,0.0509406700730324,0,0,0
"Legislator 141",2,17,0,0,13,0.953463613986969,1,0.866398811340332,-0.499352693557739,0,0,0
"Legislator 142",3,10,0,1,19,0.84549468755722,0.966666666666667,-0.421004980802536,-0.257200658321381,0,0,0
"Legislator 143",3,12,0,0,18,0.896277010440826,1,-0.377209544181824,-0.50983077287674,0,0,0
"Legislator 144",3,16,1,0,13,0.931894302368164,0.966666666666667,-0.320333689451218,-0.86414647102356,0,0,0
"Legislator 145",3,10,0,0,20,0.910960614681244,1,-0.352475166320801,-0.390036165714264,0,0,0
"Legislator 146",3,13,1,0,16,0.929719567298889,0.966666666666667,-0.37608939409256,-0.832546830177307,0,0,0
"Legislator 147",3,11,0,0,19,0.898223876953125,1,-0.349067449569702,-0.493949592113495,0,0,0
"Legislator 148",3,12,0,1,17,0.879088461399078,0.966666666666667,-0.53875321149826,-0.471719056367874,0,0,0
"Legislator 149",3,12,0,0,18,0.916668355464935,1,-0.370092421770096,-0.863494217395782,0,0,0
"Legislator 150",3,11,2,0,17,0.91440486907959,0.933333333333333,-0.387261539697647,-0.687739551067352,0,0,0
"Legislator 151",3,13,1,0,16,0.934363961219788,0.966666666666667,-0.0652959495782852,-0.997865974903107,0,0,0
"Legislator 152",3,12,0,0,18,0.930336475372314,1,-0.8276007771492,-0.561317324638367,0,0,0
"Legislator 153",3,11,0,0,19,0.905813634395599,1,-0.265968471765518,-0.642585098743439,0,0,0
"Legislator 154",3,15,1,0,14,0.91477906703949,0.966666666666667,-0.36424845457077,-0.926462650299072,0,0,0
"Legislator 155",3,15,0,1,14,0.888065159320831,0.966666666666667,-0.564170122146606,-0.44249102473259,0,0,0
"Legislator 156",3,9,0,0,21,0.916524887084961,1,-0.411166697740555,-0.508837878704071,0,0,0
"Legislator 157",3,15,0,0,15,0.900193512439728,1,-0.567055463790894,-0.269873976707458,0,0,0
"Legislator 158",3,14,0,1,15,0.957288384437561,0.966666666666667,-0.378208130598068,-0.925720632076263,0,0,0
"Legislator 159",3,17,0,0,13,0.917697131633759,1,-0.787601351737976,-0.616185009479523,0,0,0
"Legislator 160",3,15,1,0,14,0.952433824539185,0.966666666666667,-0.0400335267186165,-0.999198377132416,0,0,0
"Legislator 161",3,12,2,0,16,0.836549997329712,0.933333333333333,-0.00435406528413296,-0.551237523555756,0,0,0
"Legislator 162",3,12,1,2,15,0.878628492355347,0.9,-0.312081396579742,-0.617888867855072,0,0,0
"Legislator 163",3,15,1,0,14,0.926686227321625,0.966666666666667,-0.130648270249367,-0.991428852081299,0,0,0
"Legislator 164",3,14,0,0,16,0.955566465854645,1,-0.820067465305328,-0.57226687669754,0,0,0
"Legislator 165",3,10,2,1,17,0.895060479640961,0.9,-0.537557303905487,-0.656798601150513,0,0,0
"Legislator 166",3,10,0,1,19,0.897089302539825,0.966666666666667,-0.562878787517548,-0.631735384464264,0,0,0
"Legislator 167",3,17,0,0,13,0.960927128791809,1,-0.102286234498024,-0.9947549700737,0,0,0
"Legislator 168",3,17,1,0,12,0.935367524623871,0.966666666666667,-0.440815538167953,-0.89759773015976,0,0,0
"Legislator 169",3,14,1,0,15,0.922862589359283,0.966666666666667,-0.679778575897217,-0.696712553501129,0,0,0
"Legislator 170",3,17,1,0,12,0.945986747741699,0.966666666666667,-0.372326403856277,-0.907056212425232,0,0,0
"Legislator 171",3,15,2,0,13,0.931338369846344,0.933333333333333,-0.197910130023956,-0.957939684391022,0,0,0
"Legislator 172",3,15,1,0,14,0.910658180713654,0.966666666666667,-0.492954671382904,-0.800106585025787,0,0,0
"Legislator 173",3,13,0,0,17,0.915681660175323,1,-0.392815619707108,-0.919617295265198,0,0,0
"Legislator 174",3,17,0,0,13,0.959538817405701,1,-0.165211588144302,-0.986258089542389,0,0,0
"Legislator 175",3,15,0,2,13,0.892880022525787,0.933333333333333,-0.202429100871086,-0.702485501766205,0,0,0
"Legislator 176",3,18,0,0,12,0.954443156719208,1,-0.0337103009223938,-0.999431669712067,0,0,0
"Legislator 177",3,11,1,1,17,0.883754551410675,0.933333333333333,-0.610771477222443,-0.355750948190689,0,0,0
"Legislator 178",3,14,0,0,16,0.924132704734802,1,-0.591551899909973,-0.366925477981567,0,0,0
"Legislator 179",3,9,1,1,19,0.815411448478699,0.933333333333333,-0.686562359333038,-0.538768112659454,0,0,0
"Legislator 180",3,13,2,0,15,0.9106485247612,0.933333333333333,-0.42720240354538,-0.78450083732605,0,0,0
"Legislator 181",3,13,1,0,16,0.950828313827515,0.966666666666667,-0.241745963692665,-0.970339596271515,0,0,0
"Legislator 182",3,14,0,0,16,0.917038083076477,1,-0.52992707490921,-0.397099256515503,0,0,0
"Legislator 183",3,13,1,1,15,0.860611617565155,0.933333333333333,-0.667291104793549,-0.744796931743622,0,0,0
"Legislator 184",3,11,0,0,19,0.916072010993958,1,-0.359416425228119,-0.449117183685303,0,0,0
"Legislator 185",3,16,0,0,14,0.953791916370392,1,-0.382029503583908,-0.924150168895721,0,0,0
"Legislator 186",3,15,0,0,15,0.885792195796967,1,-0.800977349281311,-0.598694622516632,0,0,0
"Legislator 187",3,18,1,0,11,0.88518613576889,0.966666666666667,-0.13290211558342,-0.653945803642273,0,0,0
"Legislator 188",3,13,0,1,16,0.955305576324463,0.966666666666667,-0.290675699710846,-0.956821620464325,0,0,0
"Legislator 189",3,9,0,0,21,0.906904876232147,1,-0.273370206356049,-0.499391585588455,0,0,0
"Legislator 190",3,13,0,1,16,0.894140124320984,0.966666666666667,-0.527049660682678,-0.536891877651215,0,0,0
"Legislator 191",3,11,0,0,19,0.905950725078583,1,-0.609874188899994,-0.430018872022629,0,0,0
"Legislator 192",4,13,1,0,16,0.841221570968628,0.966666666666667,-0.341954290866852,0.0887280032038689,0,0,0
"Legislator 193",4,15,1,1,13,0.837238490581512,0.933333333333333,0.214947089552879,-0.0240659937262535,0,0,0
"Legislator 194",4,16,0,1,13,0.897952675819397,0.966666666666667,0.226710468530655,-0.153412833809853,0,0,0
"Legislator 195",4,17,0,0,13,0.850368082523346,1,-0.308930367231369,0.0001031932697515,0,0,0
"Legislator 196",4,17,0,0,13,0.886284172534943,1,-0.0474421717226505,-0.139665991067886,0,0,0
"Legislator 197",4,14,0,0,16,0.91422975063324,1,-0.0539490766823292,0.44444540143013,0,0,0
"Legislator 198",4,15,0,0,15,0.890334069728851,1,-0.248008698225021,-0.119793683290482,0,0,0
"Legislator 199",4,15,1,0,14,0.840019583702087,0.966666666666667,-0.0755278691649437,-0.132725968956947,0,0,0
"Legislator 200",4,14,1,0,15,0.872525215148926,0.966666666666667,-0.0543403066694736,0.28636246919632,0,0,0
"Legislator 201",4,15,0,1,14,0.907116591930389,0.966666666666667,0.124768823385239,0.0507244952023029,0,0,0
"Legislator 202",4,16,1,2,11,0.890995383262634,0.9,0.202348589897156,0.0770834535360336,0,0,0
"Legislator 203",4,14,2,1,13,0.817836761474609,0.9,-0.565227031707764,0.0922622978687286,0,0,0
"Legislator 204",4,13,0,0,17,0.899473249912262,1,-0.327975243330002,0.106933102011681,0,0,0
"Legislator 205",4,12,1,0,17,0.884103298187256,0.966666666666667,0.0877254381775856,-0.200641363859177,0,0,0
"Legislator 206",4,14,1,0,15,0.878965675830841,0.966666666666667,-0.217758178710938,0.144189342856407,0,0,0
"Legislator 207",4,12,2,0,16,0.814358592033386,0.933333333333333,-0.506048917770386,-0.183313503861427,0,0,0
"Legislator 208",4,10,0,1,19,0.860653400421143,0.966666666666667,-0.28481125831604,0.349482536315918,0,0,0
"Legislator 209",4,13,2,2,13,0.808090269565582,0.866666666666667,-0.134076476097107,-0.221078187227249,0,0,0
"Legislator 210",4,11,0,0,19,0.931118249893188,1,-0.324696570634842,-0.558510184288025,0,0,0
"Legislator 211",4,10,1,1,18,0.815595090389252,0.933333333333333,-0.0211579389870167,0.0701754093170166,0,0,0
"Legislator 212",4,14,0,1,15,0.885721147060394,0.966666666666667,0.0892832651734352,0.403648883104324,0,0,0
"Legislator 213",4,9,0,1,20,0.886871516704559,0.966666666666667,-0.596664547920227,0.131824508309364,0,0,0
"Legislator 214",4,18,0,0,12,0.90256667137146,1,0.197117805480957,-0.0902302414178848,0,0,0
"Legislator 215",4,13,1,0,16,0.870772063732147,0.966666666666667,0.0339861512184143,0.00380024220794439,0,0,0
"Legislator 216",4,15,0,0,15,0.910102009773254,1,0.183868259191513,0.301866620779037,0,0,0
"Legislator 217",4,13,2,0,15,0.852084219455719,0.933333333333333,-0.418349236249924,0.130678072571754,0,0,0
"Legislator 218",4,14,1,0,15,0.930657029151917,0.966666666666667,0.320131063461304,0.698144793510437,0,0,0
"Legislator 219",4,15,0,0,15,0.91179633140564,1,-0.252877742052078,0.091340184211731,0,0,0
"Legislator 220",4,15,1,0,14,0.894833922386169,0.966666666666667,0.0792422890663147,0.323971420526505,0,0,0
"Legislator 221",4,14,1,0,15,0.938812017440796,0.966666666666667,0.308150827884674,0.743812739849091,0,0,0
"Legislator 222",4,11,0,1,18,0.889598846435547,0.966666666666667,0.105715580284595,0.206830397248268,0,0,0
"Legislator 223",4,17,0,0,13,0.870470643043518,1,-0.132371202111244,-0.103766843676567,0,0,0
"Legislator 224",4,15,0,0,15,0.887767732143402,1,0.155397608876228,0.161904588341713,0,0,0
"Legislator 225",4,12,0,0,18,0.927626967430115,1,-0.281281679868698,0.308024346828461,0,0,0
"Legislator 226",4,17,0,0,13,0.930757939815521,1,0.162827327847481,-0.190003976225853,0,0,0
"Legislator 227",4,15,0,0,15,0.923975348472595,1,0.105382166802883,-0.419862568378448,0,0,0
"Legislator 228",4,11,1,1,17,0.880813419818878,0.933333333333333,0.0893426463007927,0.213792532682419,0,0,0
"Legislator 229",4,15,0,0,15,0.923880398273468,1,0.150496661663055,0.232147678732872,0,0,0
"Legislator 230",4,14,1,0,15,0.867529809474945,0.966666666666667,-0.0127351246774197,-0.472910463809967,0,0,0
"Legislator 231",4,8,0,2,20,0.832887232303619,0.933333333333333,-0.276063591241837,-0.373273402452469,0,0,0
"Legislator 232",4,15,0,0,15,0.896116197109222,1,-0.00945236068218946,0.35995352268219,0,0,0
"Legislator 233",4,16,0,0,14,0.895012199878693,1,-0.0724701508879662,0.381887048482895,0,0,0
"Legislator 234",4,13,0,0,17,0.914587020874023,1,-0.649254560470581,0.0849714130163193,0,0,0
"Legislator 235",4,15,1,0,14,0.91186934709549,0.966666666666667,0.21442936360836,-0.0540258996188641,0,0,0
"Legislator 236",4,9,0,0,21,0.879661679267883,1,-0.366467863321304,0.0953831374645233,0,0,0
"Legislator 237",4,18,0,0,12,0.899646997451782,1,0.341197997331619,-0.048893827944994,0,0,0
"Legislator 238",4,15,1,0,14,0.87433671951294,0.966666666666667,0.152950495481491,-0.538863301277161,0,0,0
"Legislator 239",4,17,0,0,13,0.919300019741058,1,-0.00143662001937628,0.253586798906326,0,0,0
"Legislator 240",4,17,0,0,13,0.912018954753876,1,-0.159612327814102,-0.140094086527824,0,0,0
