"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 87",1,13,0,1,21,0.92406690120697,0.971428571428571,-0.886984169483185,0.436137944459915,0,0,0
"Legislator 88",1,13,0,0,22,0.942419648170471,1,-0.801389813423157,0.551208555698395,0,0,0
"Legislator 89",1,14,1,0,20,0.936030089855194,0.971428571428571,-0.795311272144318,0.469355255365372,0,0,0
"Legislator 90",1,13,2,0,20,0.890266358852386,0.942857142857143,-0.965579271316528,0.111497335135937,0,0,0
"Legislator 91",1,14,1,1,19,0.921810388565063,0.942857142857143,-0.826027154922485,0.56363046169281,0,0,0
"Legislator 92",1,15,1,0,19,0.880413174629211,0.971428571428571,-0.961154460906982,0.0888590887188911,0,0,0
"Legislator 93",1,15,1,0,19,0.921537399291992,0.971428571428571,-0.919423341751099,0.0455149374902248,0,0,0
"Legislator 94",1,16,0,0,19,0.907785356044769,1,-0.999123752117157,-0.0320104919373989,0,0,0
"Legislator 95",2,18,1,2,14,0.868747353553772,0.914285714285714,0.372623205184937,-0.606309413909912,0,0,0
"Legislator 96",2,19,0,2,14,0.866667747497559,0.942857142857143,0.381646752357483,-0.0441652312874794,0,0,0
"Legislator 97",2,21,0,0,14,0.99178820848465,1,0.814138770103455,-0.580670475959778,0,0,0
"Legislator 98",2,21,0,0,14,0.946238577365875,1,0.508653163909912,-0.779620170593262,0,0,0
"Legislator 99",2,22,0,0,13,0.928250670433044,1,0.626009345054626,-0.518866539001465,0,0,0
"Legislator 100",2,20,1,0,14,0.939207434654236,0.971428571428571,0.905749380588531,-0.42381352186203,0,0,0
"Legislator 101",2,21,0,0,14,0.960556983947754,1,0.870735704898834,-0.491751402616501,0,0,0
"Legislator 102",2,19,0,0,16,0.965291321277618,1,0.897264242172241,-0.44149386882782,0,0,0
"Legislator 103",2,22,0,0,13,0.967318892478943,1,0.887741804122925,-0.460341691970825,0,0,0
"Legislator 104",2,17,1,0,17,0.931091904640198,0.971428571428571,0.894170701503754,-0.407354384660721,0,0,0
"Legislator 105",2,21,0,0,14,0.961762607097626,1,0.856759667396545,-0.515715897083282,0,0,0
"Legislator 106",2,20,0,0,15,0.88551676273346,1,0.420106291770935,-0.377510458230972,0,0,0
"Legislator 107",2,23,0,0,12,0.966220319271088,1,0.865129828453064,-0.501548051834106,0,0,0
"Legislator 108",2,19,0,0,16,0.950878858566284,1,0.903487265110016,-0.428614854812622,0,0,0
"Legislator 109",2,16,2,3,14,0.804707825183868,0.857142857142857,0.586353838443756,-0.126301422715187,0,0,0
"Legislator 110",2,20,1,0,14,0.923110127449036,0.971428571428571,0.746301293373108,-0.354239344596863,0,0,0
"Legislator 111",2,19,0,1,15,0.892285406589508,0.971428571428571,0.93798041343689,-0.346688151359558,0,0,0
"Legislator 112",2,19,1,0,15,0.940835356712341,0.971428571428571,0.907012701034546,-0.421103239059448,0,0,0
"Legislator 113",2,22,0,0,13,0.954882860183716,1,0.883356928825378,-0.468700736761093,0,0,0
"Legislator 114",2,23,0,0,12,0.979627966880798,1,0.799655497074127,-0.600459218025208,0,0,0
"Legislator 115",2,20,1,0,14,0.867543578147888,0.971428571428571,0.517329573631287,-0.354205757379532,0,0,0
"Legislator 116",2,21,0,0,14,0.963939547538757,1,0.902104675769806,-0.431517124176025,0,0,0
"Legislator 117",2,19,1,3,12,0.857669055461884,0.885714285714286,0.973255097866058,-0.229726925492287,0,0,0
"Legislator 118",2,19,0,0,16,0.968024969100952,1,0.892338156700134,-0.451367348432541,0,0,0
"Legislator 119",2,24,0,0,11,0.959644019603729,1,0.893765568733215,-0.448534339666367,0,0,0
"Legislator 120",2,20,0,0,15,0.970079183578491,1,0.859558820724487,-0.511036694049835,0,0,0
"Legislator 121",2,19,1,0,15,0.935653865337372,0.971428571428571,0.939720630645752,-0.341943174600601,0,0,0
"Legislator 122",2,22,0,0,13,0.967875182628632,1,0.852754950523376,-0.522311210632324,0,0,0
"Legislator 123",2,20,1,0,14,0.886039555072784,0.971428571428571,0.572496294975281,-0.482642471790314,0,0,0
"Legislator 124",2,17,0,1,17,0.837563812732697,0.971428571428571,0.146544203162193,-0.32748556137085,0,0,0
"Legislator 125",2,24,0,0,11,0.956291973590851,1,0.873774528503418,-0.486331224441528,0,0,0
"Legislator 126",2,19,0,3,13,0.849616050720215,0.914285714285714,0.977103769779205,-0.212763503193855,0,0,0
"Legislator 127",2,23,0,0,12,0.905022323131561,1,0.539648771286011,-0.583841860294342,0,0,0
"Legislator 128",2,19,1,0,15,0.929800629615784,0.971428571428571,0.923925220966339,-0.382573217153549,0,0,0
"Legislator 129",2,20,1,0,14,0.93017041683197,0.971428571428571,0.912468433380127,-0.409147173166275,0,0,0
"Legislator 130",2,14,2,4,15,0.732253730297089,0.828571428571429,0.425159692764282,0.0607409067451954,0,0,0
"Legislator 131",2,17,1,2,15,0.828100860118866,0.914285714285714,0.495476603507996,-0.104698807001114,0,0,0
"Legislator 132",2,24,0,1,10,0.91831785440445,0.971428571428571,0.55478435754776,-0.613766491413116,0,0,0
"Legislator 133",2,17,1,1,16,0.88554972410202,0.942857142857143,0.97296279668808,-0.230961874127388,0,0,0
"Legislator 134",2,21,0,0,14,0.940172016620636,1,0.7135950922966,-0.571306526660919,0,0,0
"Legislator 135",2,22,0,0,13,0.932521343231201,1,0.639616072177887,-0.585629343986511,0,0,0
"Legislator 136",2,19,1,0,15,0.873997986316681,0.971428571428571,0.696815490722656,-0.26817199587822,0,0,0
"Legislator 137",2,22,0,0,13,0.938499748706818,1,0.724614024162292,-0.593103289604187,0,0,0
"Legislator 138",2,21,0,0,14,0.973577857017517,1,0.86294549703598,-0.505297005176544,0,0,0
"Legislator 139",2,21,1,0,13,0.933414936065674,0.971428571428571,0.923972368240356,-0.382459104061127,0,0,0
"Legislator 140",2,18,2,1,14,0.873512387275696,0.914285714285714,0.439192235469818,-0.142324611544609,0,0,0
"Legislator 141",2,19,1,0,15,0.936549663543701,0.971428571428571,0.926180124282837,-0.377081394195557,0,0,0
"Legislator 142",3,15,0,2,18,0.840332984924316,0.942857142857143,-0.38373801112175,-0.247019603848457,0,0,0
"Legislator 143",3,16,2,0,17,0.881677389144897,0.942857142857143,-0.402051568031311,-0.588683128356934,0,0,0
"Legislator 144",3,14,1,0,20,0.921301186084747,0.971428571428571,-0.37025186419487,-0.860752522945404,0,0,0
"Legislator 145",3,16,0,0,19,0.917723834514618,1,-0.365715324878693,-0.466267138719559,0,0,0
"Legislator 146",3,13,1,0,21,0.885234117507935,0.971428571428571,-0.421204715967178,-0.706857442855835,0,0,0
"Legislator 147",3,15,0,0,20,0.938503503799438,1,-0.440835386514664,-0.589090585708618,0,0,0
"Legislator 148",3,15,0,0,20,0.922648727893829,1,-0.673158049583435,-0.584185481071472,0,0,0
"Legislator 149",3,15,0,0,20,0.935897767543793,1,-0.387008339166641,-0.867056250572205,0,0,0
"Legislator 150",3,16,2,0,17,0.906622171401978,0.942857142857143,-0.403260231018066,-0.636750400066376,0,0,0
"Legislator 151",3,19,1,1,14,0.904036581516266,0.942857142857143,-0.00320265721529722,-0.999994874000549,0,0,0
"Legislator 152",3,16,0,0,19,0.919079482555389,1,-0.797792017459869,-0.602932691574097,0,0,0
"Legislator 153",3,12,1,0,22,0.904691100120544,0.971428571428571,-0.210258945822716,-0.565034449100494,0,0,0
"Legislator 154",3,17,0,0,18,0.942187309265137,1,-0.332509100437164,-0.943100035190582,0,0,0
"Legislator 155",3,18,0,0,17,0.915316343307495,1,-0.659777402877808,-0.47045049071312,0,0,0
"Legislator 156",3,8,1,1,25,0.904157876968384,0.942857142857143,-0.410589426755905,-0.484903693199158,0,0,0
"Legislator 157",3,14,0,0,21,0.917803645133972,1,-0.622658729553223,-0.458840429782867,0,0,0
"Legislator 158",3,19,0,1,15,0.948520064353943,0.971428571428571,-0.263083577156067,-0.964773118495941,0,0,0
"Legislator 159",3,15,1,1,18,0.905250608921051,0.942857142857143,-0.692526459693909,-0.524216413497925,0,0,0
"Legislator 160",3,19,2,0,14,0.911812126636505,0.942857142857143,-0.0434931144118309,-0.999053716659546,0,0,0
"Legislator 161",3,14,2,0,19,0.80655974149704,0.942857142857143,-0.0446178317070007,-0.482219457626343,0,0,0
"Legislator 162",3,16,0,0,19,0.934114336967468,1,-0.330180644989014,-0.862946212291718,0,0,0
"Legislator 163",3,19,1,0,15,0.924255192279816,0.971428571428571,-0.106927037239075,-0.994266927242279,0,0,0
"Legislator 164",3,17,0,0,18,0.94230729341507,1,-0.861736536026001,-0.5073561668396,0,0,0
"Legislator 165",3,15,1,1,18,0.827385246753693,0.942857142857143,-0.665943622589111,-0.356052339076996,0,0,0
"Legislator 166",3,15,1,0,19,0.908361196517944,0.971428571428571,-0.656089782714844,-0.588721096515656,0,0,0
"Legislator 167",3,21,0,0,14,0.962537467479706,1,-0.174984902143478,-0.984571039676666,0,0,0
"Legislator 168",3,17,1,0,17,0.911517262458801,0.971428571428571,-0.528025925159454,-0.849228322505951,0,0,0
"Legislator 169",3,18,1,0,16,0.920179188251495,0.971428571428571,-0.640739738941193,-0.497868865728378,0,0,0
"Legislator 170",3,15,0,0,20,0.942699372768402,1,-0.395376324653625,-0.755330979824066,0,0,0
"Legislator 171",3,20,0,0,15,0.926848232746124,1,-0.110889442265034,-0.872686266899109,0,0,0
"Legislator 172",3,17,1,0,17,0.917223572731018,0.971428571428571,-0.262207686901093,-0.787392258644104,0,0,0
"Legislator 173",3,16,0,0,19,0.950978994369507,1,-0.337409973144531,-0.792745172977448,0,0,0
"Legislator 174",3,17,0,0,18,0.96085387468338,1,-0.172076851129532,-0.98508358001709,0,0,0
"Legislator 175",3,18,0,1,16,0.906464457511902,0.971428571428571,-0.191866591572762,-0.800869584083557,0,0,0
"Legislator 176",3,17,2,0,16,0.913810133934021,0.942857142857143,-0.141581118106842,-0.989926695823669,0,0,0
"Legislator 177",3,13,0,1,21,0.891343355178833,0.971428571428571,-0.6198970079422,-0.363672852516174,0,0,0
"Legislator 178",3,15,1,0,19,0.950455546379089,0.971428571428571,-0.708043158054352,-0.500684142112732,0,0,0
"Legislator 179",3,12,2,0,21,0.792561709880829,0.942857142857143,-0.742992579936981,-0.40057960152626,0,0,0
"Legislator 180",3,16,3,0,16,0.874901175498962,0.914285714285714,-0.40622067451477,-0.801955819129944,0,0,0
"Legislator 181",3,18,1,0,16,0.94252210855484,0.971428571428571,-0.237769424915314,-0.847390413284302,0,0,0
"Legislator 182",3,14,0,0,21,0.89886474609375,1,-0.572826385498047,-0.512048006057739,0,0,0
"Legislator 183",3,13,0,2,20,0.901838302612305,0.942857142857143,-0.689087271690369,-0.724678337574005,0,0,0
"Legislator 184",3,12,1,0,22,0.912257730960846,0.971428571428571,-0.379634171724319,-0.45494744181633,0,0,0
"Legislator 185",3,15,1,0,19,0.940692663192749,0.971428571428571,-0.332798302173615,-0.895659804344177,0,0,0
"Legislator 186",3,17,0,1,17,0.91167151927948,0.971428571428571,-0.696479856967926,-0.518767833709717,0,0,0
"Legislator 187",3,12,1,1,21,0.886267125606537,0.942857142857143,-0.227012857794762,-0.491326451301575,0,0,0
"Legislator 188",3,19,0,0,16,0.962048470973969,1,-0.161320820450783,-0.986901998519897,0,0,0
"Legislator 189",3,11,1,0,23,0.901764035224915,0.971428571428571,-0.302427679300308,-0.530495524406433,0,0,0
"Legislator 190",3,11,0,1,23,0.888090372085571,0.971428571428571,-0.573291957378387,-0.537252247333527,0,0,0
"Legislator 191",3,16,0,0,19,0.92491614818573,1,-0.807567715644836,-0.58977484703064,0,0,0
"Legislator 192",4,15,1,1,18,0.867912888526917,0.942857142857143,-0.37637522816658,0.133620947599411,0,0,0
"Legislator 193",4,16,1,0,18,0.891675710678101,0.971428571428571,0.174291908740997,-0.0228855963796377,0,0,0
"Legislator 194",4,18,0,0,17,0.890970885753632,1,0.173273399472237,-0.0672958865761757,0,0,0
"Legislator 195",4,15,0,0,20,0.855236828327179,1,-0.364703357219696,-0.0866678357124329,0,0,0
"Legislator 196",4,17,0,0,18,0.870661616325378,1,-0.0171783473342657,-0.148978263139725,0,0,0
"Legislator 197",4,15,0,1,19,0.877513349056244,0.971428571428571,0.00374866160564125,0.35583233833313,0,0,0
"Legislator 198",4,17,1,0,17,0.844535410404205,0.971428571428571,-0.184877067804337,-0.101475715637207,0,0,0
"Legislator 199",4,18,1,0,16,0.839935600757599,0.971428571428571,-0.0429490469396114,-0.150124192237854,0,0,0
"Legislator 200",4,13,1,1,20,0.861845016479492,0.942857142857143,0.0434903427958488,0.242866203188896,0,0,0
"Legislator 201",4,14,0,1,20,0.85503351688385,0.971428571428571,0.158071875572205,0.0890887081623077,0,0,0
"Legislator 202",4,16,0,2,17,0.892374455928802,0.942857142857143,0.217017948627472,0.0241787936538458,0,0,0
"Legislator 203",4,12,3,1,19,0.821337401866913,0.885714285714286,-0.59859436750412,-0.0203088186681271,0,0,0
"Legislator 204",4,13,0,0,22,0.886002957820892,1,-0.345833450555801,0.0310525558888912,0,0,0
"Legislator 205",4,17,0,0,18,0.87259978055954,1,0.112044967710972,-0.156084969639778,0,0,0
"Legislator 206",4,17,1,2,15,0.836358606815338,0.914285714285714,-0.15644297003746,0.0582270361483097,0,0,0
"Legislator 207",4,17,2,0,16,0.859245002269745,0.942857142857143,-0.501615643501282,-0.147625923156738,0,0,0
"Legislator 208",4,13,1,1,20,0.878629565238953,0.942857142857143,-0.258794367313385,0.269641548395157,0,0,0
"Legislator 209",4,18,2,1,14,0.827048182487488,0.914285714285714,-0.100832276046276,-0.312417149543762,0,0,0
"Legislator 210",4,11,0,1,23,0.851189732551575,0.971428571428571,-0.204526215791702,-0.383759289979935,0,0,0
"Legislator 211",4,15,0,0,20,0.861978650093079,1,-0.0320354886353016,0.0443517081439495,0,0,0
"Legislator 212",4,12,1,1,21,0.87299245595932,0.942857142857143,0.125659331679344,0.341871529817581,0,0,0
"Legislator 213",4,13,2,0,20,0.85350888967514,0.942857142857143,-0.560052752494812,0.11594170331955,0,0,0
"Legislator 214",4,17,1,0,17,0.882158875465393,0.971428571428571,0.191904917359352,-0.0921157523989677,0,0,0
"Legislator 215",4,17,1,0,17,0.850669026374817,0.971428571428571,0.0806529596447945,-0.0540748350322247,0,0,0
"Legislator 216",4,16,0,0,19,0.926534414291382,1,0.167349174618721,0.216693714261055,0,0,0
"Legislator 217",4,14,2,0,19,0.879519701004028,0.942857142857143,-0.568277359008789,0.104564137756824,0,0,0
"Legislator 218",4,16,0,0,19,0.924680352210999,1,0.301214843988419,0.687386095523834,0,0,0
"Legislator 219",4,16,0,0,19,0.856096625328064,1,-0.212561845779419,0.0480387583374977,0,0,0
"Legislator 220",4,13,0,3,19,0.891189754009247,0.914285714285714,0.0187431201338768,0.298024892807007,0,0,0
"Legislator 221",4,16,2,0,17,0.884475529193878,0.942857142857143,0.221489697694778,0.703006148338318,0,0,0
"Legislator 222",4,19,0,0,16,0.914749085903168,1,0.166536122560501,0.185112506151199,0,0,0
"Legislator 223",4,16,0,0,19,0.860052943229675,1,-0.168498888611794,-0.139653623104095,0,0,0
"Legislator 224",4,14,0,1,20,0.892147958278656,0.971428571428571,0.205059319734573,0.13584192097187,0,0,0
"Legislator 225",4,12,2,1,20,0.867521524429321,0.914285714285714,-0.498932987451553,0.224368795752525,0,0,0
"Legislator 226",4,17,0,0,18,0.914296507835388,1,0.119906090199947,-0.135964840650558,0,0,0
"Legislator 227",4,16,1,2,16,0.820477783679962,0.914285714285714,0.0442255586385727,-0.323681533336639,0,0,0
"Legislator 228",4,14,0,0,21,0.915959060192108,1,0.181689724326134,0.242753386497498,0,0,0
"Legislator 229",4,15,0,0,20,0.907933056354523,1,0.147853314876556,0.222592875361443,0,0,0
"Legislator 230",4,19,1,1,14,0.837042152881622,0.942857142857143,0.0373512469232082,-0.363279759883881,0,0,0
"Legislator 231",4,15,0,2,18,0.87658953666687,0.942857142857143,-0.207833111286163,-0.343040287494659,0,0,0
"Legislator 232",4,11,0,2,22,0.89048445224762,0.942857142857143,0.0323545858263969,0.261259078979492,0,0,0
"Legislator 233",4,14,0,4,17,0.843051910400391,0.885714285714286,0.0235492680221796,0.314725309610367,0,0,0
"Legislator 234",4,12,1,0,22,0.871686279773712,0.971428571428571,-0.803355157375336,5.5612254072912e-05,0,0,0
"Legislator 235",4,18,1,1,15,0.862377524375916,0.942857142857143,0.235401257872581,-0.0586031787097454,0,0,0
"Legislator 236",4,16,0,0,19,0.877125382423401,1,-0.334696441888809,0.0746038779616356,0,0,0
"Legislator 237",4,17,1,1,16,0.891476571559906,0.942857142857143,0.337344080209732,0.0600367300212383,0,0,0
"Legislator 238",4,15,0,0,20,0.857654988765717,1,0.0801983326673508,-0.560754895210266,0,0,0
"Legislator 239",4,13,0,2,20,0.905799269676208,0.942857142857143,0.0436860620975494,0.37781435251236,0,0,0
"Legislator 240",4,17,0,0,18,0.866468191146851,1,-0.181993648409843,-0.137944489717484,0,0,0
