"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 65",1,6,0,0,9,0.895364344120026,1,-0.22969177365303,0.658154845237732,0,0,0
"Legislator 66",1,4,0,0,11,0.859778225421906,1,-0.494792133569717,0.033126637339592,0,0,0
"Legislator 67",1,3,0,0,12,0.949542701244354,1,-0.447959393262863,0.47113698720932,0,0,0
"Legislator 68",1,5,0,0,10,0.995997190475464,1,-0.602844893932343,0.797858357429504,0,0,0
"Legislator 69",1,5,0,0,10,0.932902634143829,1,-0.452048629522324,0.537784337997437,0,0,0
"Legislator 70",1,5,0,0,10,0.942515254020691,1,-0.478169858455658,0.119348436594009,0,0,0
"Legislator 71",1,6,0,0,9,0.926565229892731,1,-0.343848466873169,0.460779845714569,0,0,0
"Legislator 72",1,5,0,0,10,0.968866288661957,1,-0.911360681056976,0.257888078689575,0,0,0
"Legislator 73",1,5,0,0,10,0.993341147899628,1,-0.503901362419128,0.863761246204376,0,0,0
"Legislator 74",1,6,1,0,8,0.930976808071136,0.933333333333333,-0.423764288425446,0.190556436777115,0,0,0
"Legislator 75",1,8,0,0,7,0.970431447029114,1,-0.794051885604858,0.607850074768066,0,0,0
"Legislator 76",1,5,0,0,10,0.870520949363708,1,-0.703973591327667,-0.124928556382656,0,0,0
"Legislator 77",1,5,0,0,10,0.970644772052765,1,-0.691743731498718,0.284113138914108,0,0,0
"Legislator 78",1,4,0,0,11,0.943739354610443,1,-0.709758222103119,0.413180142641068,0,0,0
"Legislator 79",1,5,0,0,10,0.994774639606476,1,-0.71989631652832,0.694081723690033,0,0,0
"Legislator 80",1,4,0,0,11,0.991956472396851,1,-0.494642853736877,0.709502398967743,0,0,0
"Legislator 81",1,6,0,0,9,0.991954684257507,1,-0.625421822071075,0.780286908149719,0,0,0
"Legislator 82",1,4,0,0,11,0.946116983890533,1,-0.514941275119781,-0.122193649411201,0,0,0
"Legislator 83",1,7,0,0,8,0.996160566806793,1,-0.589777231216431,0.664002180099487,0,0,0
"Legislator 84",1,6,0,1,8,0.898279845714569,0.933333333333333,-0.446049273014069,0.212083086371422,0,0,0
"Legislator 85",1,7,0,0,8,0.913394212722778,1,-0.343554139137268,0.511087119579315,0,0,0
"Legislator 86",1,7,0,0,8,0.87672632932663,1,-0.358103960752487,0.407856047153473,0,0,0
"Legislator 87",1,5,0,0,10,0.986615777015686,1,-0.502686977386475,0.709794223308563,0,0,0
"Legislator 88",1,6,0,0,9,0.950092494487762,1,-0.427106350660324,0.66670435667038,0,0,0
"Legislator 89",1,7,0,0,8,0.994871258735657,1,-0.60173499584198,0.798695743083954,0,0,0
"Legislator 90",1,7,0,0,8,0.964812576770782,1,-0.571771800518036,0.145630106329918,0,0,0
"Legislator 91",1,5,0,1,9,0.851132929325104,0.933333333333333,-0.633699893951416,0.557850897312164,0,0,0
"Legislator 92",1,6,0,1,8,0.874211609363556,0.933333333333333,-0.497325152158737,0.315201908349991,0,0,0
"Legislator 93",1,4,0,0,11,0.938603281974792,1,-0.987847208976746,-0.130953028798103,0,0,0
"Legislator 94",1,3,0,0,12,0.843881547451019,1,-0.461296319961548,-0.0264805890619755,0,0,0
"Legislator 95",2,9,0,0,6,0.959326028823853,1,0.376098304986954,-0.398466050624847,0,0,0
"Legislator 96",2,6,0,1,8,0.872265875339508,0.933333333333333,0.252514064311981,-0.0557295866310596,0,0,0
"Legislator 97",2,10,0,0,5,0.9838787317276,1,0.87745076417923,-0.479666918516159,0,0,0
"Legislator 98",2,8,1,0,6,0.880413591861725,0.933333333333333,0.408318191766739,-0.730178117752075,0,0,0
"Legislator 99",2,9,0,0,6,0.912065327167511,1,0.232008144259453,-0.543555974960327,0,0,0
"Legislator 100",2,8,0,0,7,0.953155696392059,1,0.454562395811081,-0.356714963912964,0,0,0
"Legislator 101",2,8,0,0,7,0.969406604766846,1,0.475380808115005,-0.432717859745026,0,0,0
"Legislator 102",2,9,0,0,6,0.990794241428375,1,0.536795079708099,-0.660854756832123,0,0,0
"Legislator 103",2,9,0,0,6,0.98467081785202,1,0.684920072555542,-0.559734463691711,0,0,0
"Legislator 104",2,8,0,0,7,0.969872057437897,1,0.855245232582092,-0.518223583698273,0,0,0
"Legislator 105",2,10,1,0,4,0.840753555297852,0.933333333333333,0.227975144982338,-0.202854350209236,0,0,0
"Legislator 106",2,9,0,0,6,0.902193665504456,1,0.228013843297958,-0.327962785959244,0,0,0
"Legislator 107",2,11,0,0,4,0.973993301391602,1,0.50718230009079,-0.295618057250977,0,0,0
"Legislator 108",2,11,0,0,4,0.964921414852142,1,0.478610813617706,-0.428273677825928,0,0,0
"Legislator 109",2,7,0,0,8,0.939370095729828,1,0.392487198114395,-0.0668256804347038,0,0,0
"Legislator 110",2,10,0,0,5,0.978377938270569,1,0.229569673538208,-0.43017840385437,0,0,0
"Legislator 111",2,9,0,0,6,0.966817259788513,1,0.649203836917877,-0.460730016231537,0,0,0
"Legislator 112",2,9,0,0,6,0.973736345767975,1,0.820811212062836,-0.461274653673172,0,0,0
"Legislator 113",2,8,0,0,7,0.97521162033081,1,0.743337213993073,-0.416449904441833,0,0,0
"Legislator 114",2,8,0,0,7,0.92860472202301,1,0.391631275415421,-0.256995111703873,0,0,0
"Legislator 115",2,11,0,0,4,0.907826602458954,1,0.359836608171463,-0.24703286588192,0,0,0
"Legislator 116",2,8,0,0,7,0.964881479740143,1,0.679440379142761,-0.369780272245407,0,0,0
"Legislator 117",2,9,0,2,4,0.858421623706818,0.866666666666667,0.573700249195099,-0.110097274184227,0,0,0
"Legislator 118",2,7,0,0,8,0.981226623058319,1,0.462366014719009,-0.479103416204453,0,0,0
"Legislator 119",2,10,0,0,5,0.973427295684814,1,0.65168422460556,-0.50183093547821,0,0,0
"Legislator 120",2,11,0,0,4,0.993016958236694,1,0.584802627563477,-0.621305644512177,0,0,0
"Legislator 121",2,11,1,0,3,0.907301545143127,0.933333333333333,0.947656095027924,-0.319292724132538,0,0,0
"Legislator 122",2,7,0,0,8,0.952243506908417,1,0.459865897893906,-0.346622556447983,0,0,0
"Legislator 123",2,6,1,0,8,0.902209758758545,0.933333333333333,0.363853693008423,-0.0981143191456795,0,0,0
"Legislator 124",2,5,0,0,10,0.906757235527039,1,0.079410009086132,-0.277114808559418,0,0,0
"Legislator 125",2,8,0,0,7,0.972016870975494,1,0.611713886260986,-0.515668451786041,0,0,0
"Legislator 126",2,8,1,1,5,0.801689028739929,0.866666666666667,0.619252264499664,-0.0573139525949955,0,0,0
"Legislator 127",2,10,0,0,5,0.976935565471649,1,0.90434467792511,-0.426802724599838,0,0,0
"Legislator 128",2,9,0,0,6,0.9682497382164,1,0.60930585861206,-0.398803472518921,0,0,0
"Legislator 129",2,7,0,0,8,0.982163727283478,1,0.801923871040344,-0.279460340738297,0,0,0
"Legislator 130",2,9,1,1,4,0.818758428096771,0.866666666666667,0.386253088712692,0.145581647753716,0,0,0
"Legislator 131",2,7,1,1,6,0.876405417919159,0.866666666666667,0.267154008150101,-0.0472754612565041,0,0,0
"Legislator 132",2,8,0,0,7,0.914277970790863,1,0.222526773810387,-0.450235158205032,0,0,0
"Legislator 133",2,10,0,0,5,0.920170247554779,1,0.994876801967621,-0.00761374970898032,0,0,0
"Legislator 134",2,8,0,0,7,0.972487151622772,1,0.333457410335541,-0.939845442771912,0,0,0
"Legislator 135",2,8,0,0,7,0.910738229751587,1,0.32706606388092,-0.604707181453705,0,0,0
"Legislator 136",2,8,0,0,7,0.966548085212708,1,0.500749707221985,-0.417496860027313,0,0,0
"Legislator 137",2,7,0,0,8,0.965696930885315,1,0.781511962413788,-0.472688794136047,0,0,0
"Legislator 138",2,10,0,0,5,0.968201100826263,1,0.894399225711823,-0.409515708684921,0,0,0
"Legislator 139",2,10,0,0,5,0.931299090385437,1,0.902868926525116,-0.113882899284363,0,0,0
"Legislator 140",2,9,0,1,5,0.86004376411438,0.933333333333333,0.154309213161469,0.0953356251120567,0,0,0
"Legislator 141",2,8,0,0,7,0.974172413349152,1,0.88599169254303,-0.446531057357788,0,0,0
"Legislator 142",3,4,0,1,10,0.859291791915894,0.933333333333333,-0.254901051521301,-0.268800914287567,0,0,0
"Legislator 143",3,7,0,0,8,0.937191724777222,1,-0.0921949818730354,-0.633688807487488,0,0,0
"Legislator 144",3,8,0,0,7,0.921505153179169,1,-0.181533709168434,-0.983384668827057,0,0,0
"Legislator 145",3,8,0,0,7,0.972684502601624,1,-0.137807697057724,-0.83754962682724,0,0,0
"Legislator 146",3,6,0,0,9,0.975457787513733,1,-0.0776528120040894,-0.996980428695679,0,0,0
"Legislator 147",3,6,0,0,9,0.97521162033081,1,-0.247341692447662,-0.968928277492523,0,0,0
"Legislator 148",3,7,0,0,8,0.961539030075073,1,-0.178826361894608,-0.612345099449158,0,0,0
"Legislator 149",3,9,0,0,6,0.977046251296997,1,-0.179880514740944,-0.983688414096832,0,0,0
"Legislator 150",3,7,0,0,8,0.941046714782715,1,-0.301656663417816,-0.519917130470276,0,0,0
"Legislator 151",3,8,0,0,7,0.903462707996368,1,0.16744938492775,-0.985880613327026,0,0,0
"Legislator 152",3,8,0,1,6,0.862914144992828,0.933333333333333,-0.295636743307114,-0.516311347484589,0,0,0
"Legislator 153",3,4,0,0,11,0.921945810317993,1,-0.175223886966705,-0.575694799423218,0,0,0
"Legislator 154",3,11,0,0,4,0.929184019565582,1,-0.108891613781452,-0.994053542613983,0,0,0
"Legislator 155",3,6,0,0,9,0.945573210716248,1,-0.14748115837574,-0.497150391340256,0,0,0
"Legislator 156",3,8,1,0,6,0.877060413360596,0.933333333333333,-0.14841490983963,-0.706875026226044,0,0,0
"Legislator 157",3,6,0,0,9,0.934674024581909,1,-0.251177400350571,-0.594534277915955,0,0,0
"Legislator 158",3,5,0,1,9,0.940993964672089,0.933333333333333,-0.0557771623134613,-0.998443245887756,0,0,0
"Legislator 159",3,5,0,0,10,0.919288396835327,1,-0.443358510732651,-0.803659021854401,0,0,0
"Legislator 160",3,11,0,0,4,0.933291554450989,1,0.0469570085406303,-0.998896896839142,0,0,0
"Legislator 161",3,5,0,0,10,0.893833756446838,1,-0.0492218732833862,-0.363527595996857,0,0,0
"Legislator 162",3,10,0,0,5,0.888016164302826,1,-0.0351231135427952,-0.574688136577606,0,0,0
"Legislator 163",3,11,0,0,4,0.952961206436157,1,0.0598210245370865,-0.998209118843079,0,0,0
"Legislator 164",3,7,0,0,8,0.976451635360718,1,-0.624501645565033,-0.781023502349854,0,0,0
"Legislator 165",3,7,0,0,8,0.874970316886902,1,-0.265320658683777,0.0146197862923145,0,0,0
"Legislator 166",3,4,1,0,10,0.895032405853271,0.933333333333333,-0.802903354167938,-0.596109211444855,0,0,0
"Legislator 167",3,12,0,0,3,0.930537283420563,1,0.032238595187664,-0.999480187892914,0,0,0
"Legislator 168",3,5,0,0,10,0.985947489738464,1,-0.0776538476347923,-0.996980309486389,0,0,0
"Legislator 169",3,8,0,0,7,0.89639812707901,1,-0.362185150384903,-0.596761226654053,0,0,0
"Legislator 170",3,7,0,0,8,0.975300252437592,1,-0.169960871338844,-0.871296763420105,0,0,0
"Legislator 171",3,10,0,0,5,0.881284475326538,1,-0.045319102704525,-0.897842824459076,0,0,0
"Legislator 172",3,7,0,0,8,0.939353168010712,1,-0.15826889872551,-0.987396001815796,0,0,0
"Legislator 173",3,9,0,0,6,0.927432119846344,1,-0.169141605496407,-0.9855917096138,0,0,0
"Legislator 174",3,9,0,0,6,0.945386290550232,1,-0.0107891345396638,-0.999941885471344,0,0,0
"Legislator 175",3,9,0,0,6,0.864127576351166,1,-0.0369461327791214,-0.999317348003387,0,0,0
"Legislator 176",3,6,0,0,9,0.977679967880249,1,-0.102847293019295,-0.994697153568268,0,0,0
"Legislator 177",3,7,0,0,8,0.830475747585297,1,-0.322749525308609,-0.176841378211975,0,0,0
"Legislator 178",3,4,0,0,11,0.942265152931213,1,-0.449036002159119,-0.675200164318085,0,0,0
"Legislator 179",3,6,1,0,8,0.825965464115143,0.933333333333333,-0.20175875723362,-0.348149329423904,0,0,0
"Legislator 180",3,5,0,0,10,0.95342206954956,1,-0.184563979506493,-0.982820510864258,0,0,0
"Legislator 181",3,11,0,0,4,0.996849119663239,1,-0.262481302022934,-0.964937090873718,0,0,0
"Legislator 182",3,7,1,0,7,0.882221341133118,0.933333333333333,-0.321250170469284,-0.560279130935669,0,0,0
"Legislator 183",3,5,0,0,10,0.973313927650452,1,-0.636037826538086,-0.771657884120941,0,0,0
"Legislator 184",3,7,0,0,8,0.974560081958771,1,-0.219143390655518,-0.975692689418793,0,0,0
"Legislator 185",3,4,0,0,11,0.946947395801544,1,-0.164003893733025,-0.975013256072998,0,0,0
"Legislator 186",3,9,0,0,6,0.984026491641998,1,-0.503108620643616,-0.673273682594299,0,0,0
"Legislator 187",3,6,0,0,9,0.903543174266815,1,-0.126392036676407,-0.588968575000763,0,0,0
"Legislator 188",3,9,0,0,6,0.975728750228882,1,-0.133582696318626,-0.991037666797638,0,0,0
"Legislator 189",3,4,0,0,11,0.893317759037018,1,-0.100009433925152,-0.647825956344604,0,0,0
"Legislator 190",3,9,0,0,6,0.917630553245544,1,-0.171833455562592,-0.46646174788475,0,0,0
"Legislator 191",3,6,0,1,8,0.911003232002258,0.933333333333333,-0.246863037347794,-0.553467273712158,0,0,0
"Legislator 192",4,5,1,0,9,0.793943107128143,0.933333333333333,-0.187884241342545,0.260305941104889,0,0,0
"Legislator 193",4,7,0,0,8,0.8734530210495,1,0.0618110597133636,0.134986639022827,0,0,0
"Legislator 194",4,6,0,1,8,0.838477790355682,0.933333333333333,0.085623100399971,-0.0450413823127747,0,0,0
"Legislator 195",4,7,0,0,8,0.892998158931732,1,-0.261022806167603,-0.131608322262764,0,0,0
"Legislator 196",4,8,1,0,6,0.838435769081116,0.933333333333333,0.0445382557809353,-0.147455275058746,0,0,0
"Legislator 197",4,7,0,2,6,0.819462478160858,0.866666666666667,-0.0158662255853415,0.237378850579262,0,0,0
"Legislator 198",4,6,0,0,9,0.864530503749847,1,-0.112941548228264,-0.00549420854076743,0,0,0
"Legislator 199",4,10,0,0,5,0.836116909980774,1,0.00457821879535913,-0.161911144852638,0,0,0
"Legislator 200",4,6,1,0,8,0.826594769954681,0.933333333333333,-0.0455368608236313,0.187277749180794,0,0,0
"Legislator 201",4,5,0,0,10,0.870117485523224,1,0.0650535523891449,0.140323221683502,0,0,0
"Legislator 202",4,8,0,0,7,0.950821816921234,1,-0.0679389908909798,-0.0259277373552322,0,0,0
"Legislator 203",4,3,0,1,11,0.807369291782379,0.933333333333333,-0.344255179166794,-0.113668747246265,0,0,0
"Legislator 204",4,3,0,0,12,0.903963923454285,1,-0.124732799828053,0.270453363656998,0,0,0
"Legislator 205",4,7,0,1,7,0.84457278251648,0.933333333333333,0.0174593534320593,-0.0470732972025871,0,0,0
"Legislator 206",4,6,0,1,8,0.875571489334106,0.933333333333333,-0.10428736358881,-0.0347932577133179,0,0,0
"Legislator 207",4,8,0,0,7,0.941319644451141,1,-0.188399434089661,-0.508511126041412,0,0,0
"Legislator 208",4,6,1,0,8,0.864620447158813,0.933333333333333,-0.12055092304945,0.173215344548225,0,0,0
"Legislator 209",4,10,0,0,5,0.905414164066315,1,-0.0570893548429012,-0.402037978172302,0,0,0
"Legislator 210",4,7,0,0,8,0.950060129165649,1,-0.136127889156342,-0.57923150062561,0,0,0
"Legislator 211",4,8,0,0,7,0.863913595676422,1,-0.0450593829154968,-0.158126950263977,0,0,0
"Legislator 212",4,5,0,0,10,0.932504534721375,1,-0.0502695105969906,0.350158780813217,0,0,0
"Legislator 213",4,7,0,0,8,0.962102830410004,1,-0.805900931358337,0.0387715548276901,0,0,0
"Legislator 214",4,7,0,0,8,0.884108006954193,1,0.0776526480913162,-0.216013625264168,0,0,0
"Legislator 215",4,6,1,0,8,0.823534190654755,0.933333333333333,0.028006412088871,-0.031125221401453,0,0,0
"Legislator 216",4,7,0,0,8,0.925615131855011,1,0.103002034127712,0.321240484714508,0,0,0
"Legislator 217",4,10,0,0,5,0.82582426071167,1,-0.223419353365898,-0.00717861671000719,0,0,0
"Legislator 218",4,7,1,0,7,0.909042775630951,0.933333333333333,0.0825770273804665,0.76756751537323,0,0,0
"Legislator 219",4,8,0,0,7,0.860114097595215,1,-0.103247858583927,-0.0967577323317528,0,0,0
"Legislator 220",4,8,0,0,7,0.913009166717529,1,0.0207742359489202,0.360000431537628,0,0,0
"Legislator 221",4,6,1,0,8,0.881292819976807,0.933333333333333,0.076742060482502,0.37175926566124,0,0,0
"Legislator 222",4,8,0,0,7,0.859556794166565,1,0.0499830022454262,0.161471515893936,0,0,0
"Legislator 223",4,7,0,0,8,0.934998691082001,1,-0.181013584136963,0.106620743870735,0,0,0
"Legislator 224",4,8,0,0,7,0.897960543632507,1,0.0896827429533005,0.283923804759979,0,0,0
"Legislator 225",4,6,0,0,9,0.988526880741119,1,-0.414079874753952,0.50749146938324,0,0,0
"Legislator 226",4,6,1,0,8,0.87591165304184,0.933333333333333,-0.0889685899019241,-0.16837765276432,0,0,0
"Legislator 227",4,8,1,0,6,0.85991358757019,0.933333333333333,0.0428373068571091,-0.521684646606445,0,0,0
"Legislator 228",4,5,0,0,10,0.962098479270935,1,0.0678095519542694,0.25637099146843,0,0,0
"Legislator 229",4,6,0,0,9,0.899925649166107,1,0.0988314300775528,0.204187795519829,0,0,0
"Legislator 230",4,8,0,1,6,0.885087609291077,0.933333333333333,-0.04499227181077,-0.32265317440033,0,0,0
"Legislator 231",4,4,1,0,10,0.797121465206146,0.933333333333333,-0.122650168836117,-0.16952919960022,0,0,0
"Legislator 232",4,7,0,0,8,0.937903523445129,1,-0.0428773127496243,0.221248880028725,0,0,0
"Legislator 233",4,6,0,1,8,0.858677268028259,0.933333333333333,0.00916416849941015,0.223729327321053,0,0,0
"Legislator 234",4,4,1,0,10,0.916007995605469,0.933333333333333,-0.64894688129425,-0.226925373077393,0,0,0
"Legislator 235",4,11,0,0,4,0.87050187587738,1,0.140941381454468,-0.15444128215313,0,0,0
"Legislator 236",4,3,0,0,12,0.896447837352753,1,-0.21699170768261,-0.128270715475082,0,0,0
"Legislator 237",4,6,0,1,8,0.874584913253784,0.933333333333333,0.0970752388238907,-0.0342145077884197,0,0,0
"Legislator 238",4,7,0,0,8,0.843948185443878,1,0.0762050300836563,-0.565933406352997,0,0,0
"Legislator 239",4,4,0,1,10,0.825715482234955,0.933333333333333,-0.00596427265554667,0.354686051607132,0,0,0
"Legislator 240",4,9,0,0,6,0.825557708740234,1,-0.123250141739845,-0.0635262206196785,0,0,0
