"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 73",1,7,0,0,17,0.922890245914459,1,-0.485390096902847,0.565469205379486,0,0,0
"Legislator 74",1,11,0,1,13,0.893251776695251,0.96,-0.473308652639389,0.303437024354935,0,0,0
"Legislator 75",1,8,0,0,16,0.953211486339569,1,-0.477847903966904,0.48668771982193,0,0,0
"Legislator 76",1,10,1,0,13,0.891189455986023,0.958333333333333,-0.971634864807129,0.236486032605171,0,0,0
"Legislator 77",1,8,2,0,15,0.854773819446564,0.92,-0.674496173858643,0.0279759652912617,0,0,0
"Legislator 78",1,8,1,0,15,0.888350605964661,0.958333333333333,-0.858280837535858,0.111465305089951,0,0,0
"Legislator 79",1,9,0,0,15,0.956703424453735,1,-0.722165763378143,0.691719949245453,0,0,0
"Legislator 80",1,10,1,0,13,0.899879574775696,0.958333333333333,-0.454156011343002,0.415618419647217,0,0,0
"Legislator 81",1,11,1,0,12,0.893388748168945,0.958333333333333,-0.391393452882767,0.538884818553925,0,0,0
"Legislator 82",1,11,0,0,13,0.909495890140533,1,-0.797298967838287,0.118674598634243,0,0,0
"Legislator 83",1,13,1,1,10,0.908189058303833,0.92,-0.435421824455261,0.708015263080597,0,0,0
"Legislator 84",1,10,1,0,13,0.92847341299057,0.958333333333333,-0.462114542722702,0.644200265407562,0,0,0
"Legislator 85",1,10,0,0,15,0.977614164352417,1,-0.509917795658112,0.860223114490509,0,0,0
"Legislator 86",1,11,0,0,13,0.926656246185303,1,-0.368333548307419,0.688201248645782,0,0,0
"Legislator 87",1,7,1,0,17,0.854806005954742,0.96,-0.755724728107452,0.458298355340958,0,0,0
"Legislator 88",1,12,0,0,12,0.925397336483002,1,-0.441432654857635,0.655322968959808,0,0,0
"Legislator 89",1,9,0,1,15,0.907711684703827,0.96,-0.745679378509521,0.576372802257538,0,0,0
"Legislator 90",1,10,1,0,13,0.904128849506378,0.958333333333333,-0.839243292808533,0.0265945494174957,0,0,0
"Legislator 91",1,11,0,0,14,0.962996125221252,1,-0.681468427181244,0.630567371845245,0,0,0
"Legislator 92",1,7,0,0,17,0.932114541530609,1,-0.84927648305893,0.134505018591881,0,0,0
"Legislator 93",1,12,0,0,13,0.926727950572968,1,-0.76225882768631,0.0805948674678802,0,0,0
"Legislator 94",1,10,1,1,13,0.837985813617706,0.92,-0.993262410163879,-0.115887887775898,0,0,0
"Legislator 95",2,16,0,1,8,0.86512041091919,0.96,0.320233970880508,-0.694304049015045,0,0,0
"Legislator 96",2,11,1,0,13,0.83400821685791,0.96,0.390788823366165,-0.151547342538834,0,0,0
"Legislator 97",2,13,0,0,11,0.960303783416748,1,0.716750800609589,-0.447588443756104,0,0,0
"Legislator 98",2,14,0,0,11,0.963484644889832,1,0.517281889915466,-0.85581511259079,0,0,0
"Legislator 99",2,16,0,0,8,0.971365332603455,1,0.87032961845398,-0.492469668388367,0,0,0
"Legislator 100",2,13,1,0,10,0.923571646213531,0.958333333333333,0.925689876079559,-0.378283143043518,0,0,0
"Legislator 101",2,18,0,0,7,0.945295691490173,1,0.672139048576355,-0.524289906024933,0,0,0
"Legislator 102",2,11,1,0,12,0.904984593391418,0.958333333333333,0.825604557991028,-0.430907428264618,0,0,0
"Legislator 103",2,17,0,0,8,0.989567637443542,1,0.71536248922348,-0.698753595352173,0,0,0
"Legislator 104",2,13,1,0,11,0.905067145824432,0.96,0.829873025417328,-0.358879208564758,0,0,0
"Legislator 105",2,15,0,0,9,0.966871023178101,1,0.687865138053894,-0.655242919921875,0,0,0
"Legislator 106",2,15,0,0,9,0.907163560390472,1,0.334690660238266,-0.275491684675217,0,0,0
"Legislator 107",2,18,0,0,7,0.957939088344574,1,0.71014803647995,-0.493985623121262,0,0,0
"Legislator 108",2,13,0,0,11,0.969442963600159,1,0.826780915260315,-0.562524020671844,0,0,0
"Legislator 109",2,11,0,2,12,0.796716153621674,0.92,0.375504404306412,0.024728287011385,0,0,0
"Legislator 110",2,15,1,0,9,0.926178514957428,0.96,0.655373394489288,-0.344506770372391,0,0,0
"Legislator 111",2,14,0,1,10,0.841588497161865,0.96,0.982405245304108,-0.186762154102325,0,0,0
"Legislator 112",2,13,1,0,10,0.895219683647156,0.958333333333333,0.623201370239258,-0.305110096931458,0,0,0
"Legislator 113",2,14,0,0,10,0.954065382480621,1,0.874857664108276,-0.484380125999451,0,0,0
"Legislator 114",2,13,0,0,11,0.952341198921204,1,0.61331981420517,-0.401509255170822,0,0,0
"Legislator 115",2,14,1,0,9,0.834188520908356,0.958333333333333,0.474976152181625,-0.31229293346405,0,0,0
"Legislator 116",2,14,0,0,10,0.973664999008179,1,0.7840216755867,-0.473738312721252,0,0,0
"Legislator 117",2,12,1,2,10,0.896861672401428,0.88,0.712561547756195,-0.277777284383774,0,0,0
"Legislator 118",2,17,1,0,7,0.952492654323578,0.96,0.746448636054993,-0.551077902317047,0,0,0
"Legislator 119",2,15,0,0,10,0.953524827957153,1,0.902811050415039,-0.430037468671799,0,0,0
"Legislator 120",2,12,1,0,11,0.935967028141022,0.958333333333333,0.654367446899414,-0.468834966421127,0,0,0
"Legislator 121",2,12,0,0,12,0.979551315307617,1,0.907202124595642,-0.420695126056671,0,0,0
"Legislator 122",2,13,1,0,11,0.95092648267746,0.96,0.737295866012573,-0.559220671653748,0,0,0
"Legislator 123",2,12,1,1,11,0.864638209342957,0.92,0.470457196235657,-0.289858728647232,0,0,0
"Legislator 124",2,16,0,0,9,0.873014450073242,1,0.243608921766281,-0.307705581188202,0,0,0
"Legislator 125",2,17,0,0,7,0.96805989742279,1,0.872922480106354,-0.487859040498734,0,0,0
"Legislator 126",2,15,0,1,9,0.890678346157074,0.96,0.987632155418396,-0.156789168715477,0,0,0
"Legislator 127",2,14,0,0,11,0.977972388267517,1,0.75961446762085,-0.568315267562866,0,0,0
"Legislator 128",2,14,0,0,11,0.957453548908234,1,0.860386192798615,-0.466541200876236,0,0,0
"Legislator 129",2,13,0,0,11,0.956725478172302,1,0.698279798030853,-0.403476506471634,0,0,0
"Legislator 130",2,11,0,3,10,0.793121337890625,0.875,0.442612826824188,0.113624520599842,0,0,0
"Legislator 131",2,14,0,0,11,0.904698193073273,1,0.296587884426117,-0.140507474541664,0,0,0
"Legislator 132",2,19,0,0,5,0.955656111240387,1,0.839138567447662,-0.543917655944824,0,0,0
"Legislator 133",2,15,0,1,8,0.826351642608643,0.958333333333333,0.756219625473022,-0.292724817991257,0,0,0
"Legislator 134",2,15,0,0,10,0.913918793201447,1,0.514689147472382,-0.621633887290955,0,0,0
"Legislator 135",2,16,0,0,8,0.972880661487579,1,0.852691173553467,-0.522415399551392,0,0,0
"Legislator 136",2,16,0,0,9,0.925469934940338,1,0.655604004859924,-0.240908816456795,0,0,0
"Legislator 137",2,12,0,0,13,0.968090772628784,1,0.852693378925323,-0.52241176366806,0,0,0
"Legislator 138",2,12,2,0,10,0.916661024093628,0.916666666666667,0.698334753513336,-0.310139507055283,0,0,0
"Legislator 139",2,15,0,0,10,0.981040954589844,1,0.849761843681335,-0.527166843414307,0,0,0
"Legislator 140",2,14,0,0,10,0.927278935909271,1,0.431083112955093,-0.106194630265236,0,0,0
"Legislator 141",2,17,0,0,8,0.962128400802612,1,0.870867609977722,-0.491517663002014,0,0,0
"Legislator 142",3,10,1,1,13,0.855429112911224,0.92,-0.153602123260498,-0.254485487937927,0,0,0
"Legislator 143",3,10,1,0,13,0.905543565750122,0.958333333333333,-0.197499915957451,-0.709297835826874,0,0,0
"Legislator 144",3,13,0,0,12,0.926231861114502,1,-0.107439167797565,-0.909633934497833,0,0,0
"Legislator 145",3,11,0,0,13,0.890571773052216,1,-0.136995270848274,-0.511283159255981,0,0,0
"Legislator 146",3,12,1,0,11,0.908206582069397,0.958333333333333,-0.144312888383865,-0.759245932102203,0,0,0
"Legislator 147",3,11,0,0,13,0.972461462020874,1,-0.0786384269595146,-0.680946588516235,0,0,0
"Legislator 148",3,12,0,1,11,0.874053359031677,0.958333333333333,-0.240300893783569,-0.64544004201889,0,0,0
"Legislator 149",3,11,0,0,14,0.924845159053802,1,-0.149572685360909,-0.598027050495148,0,0,0
"Legislator 150",3,11,1,0,13,0.877207696437836,0.96,-0.0921048521995544,-0.644491672515869,0,0,0
"Legislator 151",3,11,0,0,14,0.953608751296997,1,0.188946455717087,-0.981987416744232,0,0,0
"Legislator 152",3,8,0,1,15,0.916210055351257,0.958333333333333,-0.439686864614487,-0.635550558567047,0,0,0
"Legislator 153",3,12,0,0,12,0.910352349281311,1,-0.0521084330976009,-0.558637917041779,0,0,0
"Legislator 154",3,13,0,0,12,0.942264199256897,1,-0.088678240776062,-0.996060311794281,0,0,0
"Legislator 155",3,11,0,1,13,0.888016700744629,0.96,-0.378783911466599,-0.66315633058548,0,0,0
"Legislator 156",3,10,0,0,15,0.864227533340454,1,-0.118986047804356,-0.500013053417206,0,0,0
"Legislator 157",3,10,0,0,15,0.918419182300568,1,-0.343557238578796,-0.331940114498138,0,0,0
"Legislator 158",3,11,0,0,14,0.95780211687088,1,-0.109814204275608,-0.99395215511322,0,0,0
"Legislator 159",3,10,0,0,14,0.944129168987274,1,-0.453025043010712,-0.758998513221741,0,0,0
"Legislator 160",3,11,0,0,13,0.905974566936493,1,0.102387294173241,-0.994744598865509,0,0,0
"Legislator 161",3,13,1,0,10,0.839048445224762,0.958333333333333,0.132689505815506,-0.496609449386597,0,0,0
"Legislator 162",3,13,1,0,10,0.881656408309937,0.958333333333333,-0.053743053227663,-0.717380166053772,0,0,0
"Legislator 163",3,14,0,0,10,0.95441472530365,1,0.0307249929755926,-0.999527931213379,0,0,0
"Legislator 164",3,11,0,0,13,0.940305531024933,1,-0.669549524784088,-0.74276739358902,0,0,0
"Legislator 165",3,10,0,1,13,0.893980622291565,0.958333333333333,-0.382681339979172,-0.599040985107422,0,0,0
"Legislator 166",3,7,1,1,16,0.803014039993286,0.92,-0.309244424104691,-0.531388878822327,0,0,0
"Legislator 167",3,12,0,0,13,0.95691591501236,1,0.0358214490115643,-0.999358296394348,0,0,0
"Legislator 168",3,13,0,0,12,0.941702365875244,1,-0.135376915335655,-0.990794122219086,0,0,0
"Legislator 169",3,10,0,0,14,0.93856543302536,1,-0.730116069316864,-0.68332314491272,0,0,0
"Legislator 170",3,13,0,0,12,0.924324154853821,1,-0.149081066250801,-0.754372835159302,0,0,0
"Legislator 171",3,11,0,0,13,0.917962551116943,1,-0.0170722678303719,-0.999854266643524,0,0,0
"Legislator 172",3,8,0,0,17,0.949730217456818,1,-0.172368109226227,-0.985032618045807,0,0,0
"Legislator 173",3,12,0,0,12,0.938769519329071,1,-0.130402326583862,-0.991461098194122,0,0,0
"Legislator 174",3,13,0,1,11,0.967004299163818,0.96,-0.0214463081210852,-0.999770045280457,0,0,0
"Legislator 175",3,11,0,1,12,0.93250435590744,0.958333333333333,-0.0896974951028824,-0.90901130437851,0,0,0
"Legislator 176",3,12,0,0,13,0.978290379047394,1,-0.0151542155072093,-0.999885261058807,0,0,0
"Legislator 177",3,9,0,0,16,0.917729020118713,1,-0.366325110197067,-0.358206927776337,0,0,0
"Legislator 178",3,12,0,0,12,0.91279274225235,1,-0.313985705375671,-0.704025983810425,0,0,0
"Legislator 179",3,14,1,0,10,0.876590430736542,0.96,-0.583940863609314,-0.584155142307281,0,0,0
"Legislator 180",3,12,0,0,13,0.906314611434937,1,-0.195770815014839,-0.980649650096893,0,0,0
"Legislator 181",3,13,0,0,12,0.954917669296265,1,-0.0329811312258244,-0.999455988407135,0,0,0
"Legislator 182",3,11,0,1,12,0.846588850021362,0.958333333333333,-0.275523811578751,-0.671116709709167,0,0,0
"Legislator 183",3,10,1,1,13,0.84675270318985,0.92,-0.377982586622238,-0.925812661647797,0,0,0
"Legislator 184",3,12,0,0,12,0.894712150096893,1,-0.106469199061394,-0.364963471889496,0,0,0
"Legislator 185",3,8,0,0,16,0.922640144824982,1,-0.172033444046974,-0.985091209411621,0,0,0
"Legislator 186",3,9,0,1,15,0.920894920825958,0.96,-0.412431687116623,-0.720921635627747,0,0,0
"Legislator 187",3,10,0,0,14,0.892424046993256,1,-0.0923595428466797,-0.53217226266861,0,0,0
"Legislator 188",3,16,0,0,8,0.956421434879303,1,0.00139342981856316,-0.999999046325684,0,0,0
"Legislator 189",3,10,0,0,15,0.882487058639526,1,-0.0895607769489288,-0.611121118068695,0,0,0
"Legislator 190",3,9,1,0,14,0.945798397064209,0.958333333333333,-0.283455967903137,-0.682112395763397,0,0,0
"Legislator 191",3,10,0,0,14,0.908052802085876,1,-0.319754660129547,-0.592706382274628,0,0,0
"Legislator 192",4,13,1,0,10,0.793814063072205,0.958333333333333,-0.125884145498276,-0.0333627983927727,0,0,0
"Legislator 193",4,13,0,2,9,0.853146314620972,0.916666666666667,0.202572911977768,-0.022222213447094,0,0,0
"Legislator 194",4,13,0,0,12,0.898584842681885,1,0.206695631146431,-0.199223667383194,0,0,0
"Legislator 195",4,10,0,1,13,0.843053340911865,0.958333333333333,-0.16508437693119,0.016026932746172,0,0,0
"Legislator 196",4,12,1,0,11,0.847910404205322,0.958333333333333,0.102697849273682,-0.18918165564537,0,0,0
"Legislator 197",4,10,0,3,11,0.839207708835602,0.875,0.0958439633250237,0.405553758144379,0,0,0
"Legislator 198",4,11,1,1,12,0.852826058864594,0.92,0.036599013954401,-0.0946786031126976,0,0,0
"Legislator 199",4,12,1,0,11,0.812929689884186,0.958333333333333,0.11777226626873,-0.266542851924896,0,0,0
"Legislator 200",4,9,0,1,14,0.832887411117554,0.958333333333333,0.106245703995228,0.345891445875168,0,0,0
"Legislator 201",4,13,0,0,11,0.906179785728455,1,0.211198151111603,0.137563735246658,0,0,0
"Legislator 202",4,14,0,1,9,0.897903561592102,0.958333333333333,0.206897899508476,0.0868469029664993,0,0,0
"Legislator 203",4,10,1,0,14,0.874329745769501,0.96,-0.413482338190079,-0.190566688776016,0,0,0
"Legislator 204",4,11,0,0,13,0.822983384132385,1,-0.108063079416752,0.0790386348962784,0,0,0
"Legislator 205",4,12,0,0,12,0.838817358016968,1,0.152533382177353,-0.0858252793550491,0,0,0
"Legislator 206",4,10,0,2,13,0.84825724363327,0.92,-0.0104092741385102,0.169389054179192,0,0,0
"Legislator 207",4,10,2,1,11,0.814090371131897,0.875,-0.233911439776421,-0.168290883302689,0,0,0
"Legislator 208",4,9,2,0,14,0.801494598388672,0.92,-0.0517469197511673,0.253457993268967,0,0,0
"Legislator 209",4,11,0,0,14,0.855296432971954,1,0.0904634445905685,-0.426679790019989,0,0,0
"Legislator 210",4,8,0,1,15,0.875242173671722,0.958333333333333,-0.0315406434237957,-0.396008759737015,0,0,0
"Legislator 211",4,13,0,1,10,0.840670824050903,0.958333333333333,0.0472700595855713,0.0578914061188698,0,0,0
"Legislator 212",4,7,1,2,14,0.840368926525116,0.875,0.131788298487663,0.402284115552902,0,0,0
"Legislator 213",4,10,0,1,14,0.879912495613098,0.96,-0.194381207227707,0.30722975730896,0,0,0
"Legislator 214",4,13,1,1,9,0.825140416622162,0.916666666666667,0.187998458743095,-0.167106449604034,0,0,0
"Legislator 215",4,11,0,0,14,0.841228783130646,1,0.103153631091118,-0.0484937652945518,0,0,0
"Legislator 216",4,12,0,0,13,0.936911344528198,1,0.224624246358871,0.287262737751007,0,0,0
"Legislator 217",4,10,2,0,13,0.82665604352951,0.92,-0.277380853891373,0.0808438286185265,0,0,0
"Legislator 218",4,9,0,0,16,0.921708762645721,1,0.28260612487793,0.683154225349426,0,0,0
"Legislator 219",4,11,1,0,13,0.845959067344666,0.96,-0.101187668740749,0.0740662962198257,0,0,0
"Legislator 220",4,12,0,2,10,0.85040295124054,0.916666666666667,0.0970610976219177,0.348958700895309,0,0,0
"Legislator 221",4,14,1,1,8,0.864880621433258,0.916666666666667,0.248139798641205,0.638184905052185,0,0,0
"Legislator 222",4,12,0,0,12,0.903175830841064,1,0.192205488681793,0.17216756939888,0,0,0
"Legislator 223",4,11,0,0,13,0.887623727321625,1,0.0423208884894848,-0.0654548928141594,0,0,0
"Legislator 224",4,12,0,0,13,0.929375171661377,1,0.195278272032738,0.267350435256958,0,0,0
"Legislator 225",4,8,0,0,16,0.939669013023376,1,-0.202710151672363,0.322344571352005,0,0,0
"Legislator 226",4,10,0,0,14,0.867407143115997,1,0.177028432488441,-0.080255463719368,0,0,0
"Legislator 227",4,11,0,1,12,0.887090146541595,0.958333333333333,0.141177251935005,-0.316069334745407,0,0,0
"Legislator 228",4,11,1,0,12,0.87494558095932,0.958333333333333,0.134916558861732,0.291711539030075,0,0,0
"Legislator 229",4,11,0,0,13,0.888698697090149,1,0.181599199771881,0.193466708064079,0,0,0
"Legislator 230",4,8,1,0,15,0.842980980873108,0.958333333333333,0.048927303403616,-0.456058621406555,0,0,0
"Legislator 231",4,6,0,2,17,0.832415103912354,0.92,-0.113445021212101,-0.393793612718582,0,0,0
"Legislator 232",4,8,0,0,17,0.918113231658936,1,0.151834756135941,0.31543642282486,0,0,0
"Legislator 233",4,11,0,2,11,0.87369304895401,0.916666666666667,0.146060511469841,0.492865741252899,0,0,0
"Legislator 234",4,10,2,0,13,0.821132957935333,0.92,-0.399388819932938,-0.143141016364098,0,0,0
"Legislator 235",4,16,1,1,6,0.855171263217926,0.916666666666667,0.367145270109177,-0.0582393668591976,0,0,0
"Legislator 236",4,12,0,0,13,0.879406571388245,1,-0.0894971042871475,0.133674874901772,0,0,0
"Legislator 237",4,13,0,1,10,0.855575680732727,0.958333333333333,0.37199142575264,0.0431171730160713,0,0,0
"Legislator 238",4,12,0,0,13,0.858305811882019,1,0.0784014090895653,-0.639190256595612,0,0,0
"Legislator 239",4,10,0,2,12,0.833068490028381,0.916666666666667,0.112842932343483,0.431592404842377,0,0,0
"Legislator 240",4,9,0,0,15,0.894372582435608,1,-0.0925473645329475,-0.0438813976943493,0,0,0
