"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 93",1,18,1,0,31,0.897678434848785,0.98,-0.932149529457092,0.125912547111511,0,0,0
"Legislator 94",1,19,0,1,30,0.849570989608765,0.98,-0.999872267246246,-0.0159823168069124,0,0,0
"Legislator 95",2,27,1,2,20,0.901716411113739,0.94,0.470349222421646,-0.745745122432709,0,0,0
"Legislator 96",2,26,1,2,21,0.866192638874054,0.94,0.47786295413971,-0.130246162414551,0,0,0
"Legislator 97",2,29,0,0,21,0.959218204021454,1,0.850113928318024,-0.526598930358887,0,0,0
"Legislator 98",2,27,1,0,22,0.903299510478973,0.98,0.511380314826965,-0.859282374382019,0,0,0
"Legislator 99",2,31,0,0,19,0.924725353717804,1,0.580540239810944,-0.632073700428009,0,0,0
"Legislator 100",2,28,1,0,21,0.947568237781525,0.98,0.889107048511505,-0.457699209451675,0,0,0
"Legislator 101",2,29,0,0,21,0.959218204021454,1,0.850114047527313,-0.526598691940308,0,0,0
"Legislator 102",2,28,1,0,21,0.947568237781525,0.98,0.889107048511505,-0.457699209451675,0,0,0
"Legislator 103",2,29,0,0,21,0.9592404961586,1,0.850133061408997,-0.526567935943604,0,0,0
"Legislator 104",2,28,1,0,21,0.947568237781525,0.98,0.889108061790466,-0.457697421312332,0,0,0
"Legislator 105",2,30,1,0,19,0.924556374549866,0.98,0.659854173660278,-0.58773797750473,0,0,0
"Legislator 106",2,28,0,0,22,0.893343806266785,1,0.440436542034149,-0.412214547395706,0,0,0
"Legislator 107",2,29,0,0,21,0.9592404961586,1,0.850133061408997,-0.526567816734314,0,0,0
"Legislator 108",2,29,0,0,21,0.9592404961586,1,0.850133121013641,-0.526567816734314,0,0,0
"Legislator 109",2,25,3,2,20,0.832980155944824,0.9,0.634444296360016,-0.224711030721664,0,0,0
"Legislator 110",2,28,1,0,21,0.894999742507935,0.98,0.563746631145477,-0.424124747514725,0,0,0
"Legislator 111",2,28,1,1,20,0.899867475032806,0.96,0.919503390789032,-0.393082112073898,0,0,0
"Legislator 112",2,28,1,0,21,0.947568237781525,0.98,0.889107048511505,-0.45769926905632,0,0,0
"Legislator 113",2,29,0,0,21,0.959218204021454,1,0.850114226341248,-0.526598155498505,0,0,0
"Legislator 114",2,29,0,0,21,0.959218204021454,1,0.850114285945892,-0.526598215103149,0,0,0
"Legislator 115",2,25,2,1,22,0.87458997964859,0.94,0.519823491573334,-0.351181119680405,0,0,0
"Legislator 116",2,28,1,0,21,0.947568237781525,0.98,0.889107525348663,-0.457698315382004,0,0,0
"Legislator 117",2,28,0,2,20,0.873701930046082,0.96,0.955777943134308,-0.294089019298553,0,0,0
"Legislator 118",2,29,0,0,21,0.959218204021454,1,0.850114405155182,-0.526598036289215,0,0,0
"Legislator 119",2,30,1,0,19,0.924556314945221,0.98,0.659854173660278,-0.587698578834534,0,0,0
"Legislator 120",2,29,0,0,21,0.959218204021454,1,0.850114405155182,-0.52659797668457,0,0,0
"Legislator 121",2,28,1,0,21,0.947568237781525,0.98,0.889107048511505,-0.457699209451675,0,0,0
"Legislator 122",2,29,0,0,21,0.959218204021454,1,0.850114464759827,-0.526597857475281,0,0,0
"Legislator 123",2,29,1,0,20,0.901349008083344,0.98,0.677855491638184,-0.53073662519455,0,0,0
"Legislator 124",2,25,0,1,24,0.869660437107086,0.98,0.19675087928772,-0.370090454816818,0,0,0
"Legislator 125",2,29,0,0,21,0.959218204021454,1,0.850114524364471,-0.526597738265991,0,0,0
"Legislator 126",2,28,0,2,20,0.873701930046082,0.96,0.955808639526367,-0.293989390134811,0,0,0
"Legislator 127",2,31,0,0,19,0.924725353717804,1,0.580540239810944,-0.632073700428009,0,0,0
"Legislator 128",2,28,1,0,21,0.947568237781525,0.98,0.889108896255493,-0.457695811986923,0,0,0
"Legislator 129",2,28,1,0,21,0.947568237781525,0.98,0.889108538627625,-0.457696467638016,0,0,0
"Legislator 130",2,21,2,5,22,0.72102826833725,0.86,0.489221423864365,0.156703799962997,0,0,0
"Legislator 131",2,26,1,2,21,0.866192579269409,0.94,0.47786295413971,-0.130371883511543,0,0,0
"Legislator 132",2,31,0,0,19,0.924725353717804,1,0.580540239810944,-0.632073700428009,0,0,0
"Legislator 133",2,28,1,1,20,0.899867475032806,0.96,0.919503688812256,-0.393081456422806,0,0,0
"Legislator 134",2,29,0,1,20,0.931356072425842,0.98,0.783656239509583,-0.621194779872894,0,0,0
"Legislator 135",2,29,0,1,20,0.931356072425842,0.98,0.783656239509583,-0.621194779872894,0,0,0
"Legislator 136",2,26,2,2,20,0.84449315071106,0.92,0.716916024684906,-0.251286119222641,0,0,0
"Legislator 137",2,29,0,1,20,0.931356072425842,0.98,0.783656537532806,-0.621194362640381,0,0,0
"Legislator 138",2,28,1,0,21,0.947568237781525,0.98,0.889108538627625,-0.457696467638016,0,0,0
"Legislator 139",2,29,1,0,20,0.90135532617569,0.98,0.677932798862457,-0.53100574016571,0,0,0
"Legislator 140",2,26,1,2,21,0.866192579269409,0.94,0.47786295413971,-0.130116924643517,0,0,0
"Legislator 141",2,28,1,0,21,0.947568237781525,0.98,0.889108538627625,-0.457696467638016,0,0,0
"Legislator 142",3,19,0,2,29,0.852407455444336,0.96,-0.340081751346588,-0.220975011587143,0,0,0
"Legislator 143",3,19,2,0,29,0.89846682548523,0.96,-0.351628452539444,-0.630640268325806,0,0,0
"Legislator 144",3,23,1,0,26,0.924641191959381,0.98,-0.315051287412643,-0.949074745178223,0,0,0
"Legislator 145",3,19,2,0,29,0.89846682548523,0.96,-0.351628452539444,-0.630640268325806,0,0,0
"Legislator 146",3,21,1,0,28,0.906903386116028,0.98,-0.327492117881775,-0.730817198753357,0,0,0
"Legislator 147",3,18,1,0,31,0.902363657951355,0.98,-0.340526878833771,-0.524607002735138,0,0,0
"Legislator 148",3,20,0,1,29,0.889519691467285,0.98,-0.533863365650177,-0.609934687614441,0,0,0
"Legislator 149",3,22,2,0,26,0.916765451431274,0.96,-0.335234642028809,-0.835765957832336,0,0,0
"Legislator 150",3,19,2,0,29,0.89846682548523,0.96,-0.351628452539444,-0.630640268325806,0,0,0
"Legislator 151",3,27,1,1,21,0.916475713253021,0.96,-0.00155500660184771,-0.999998807907104,0,0,0
"Legislator 152",3,24,0,0,26,0.895365417003632,1,-0.791271388530731,-0.611465096473694,0,0,0
"Legislator 153",3,21,1,1,27,0.884929835796356,0.96,-0.184386685490608,-0.594356179237366,0,0,0
"Legislator 154",3,23,1,0,26,0.924645721912384,0.98,-0.315142631530762,-0.949044406414032,0,0,0
"Legislator 155",3,21,0,1,28,0.906355619430542,0.98,-0.588439881801605,-0.596022367477417,0,0,0
"Legislator 156",3,18,1,1,30,0.898770987987518,0.96,-0.326758623123169,-0.555733740329742,0,0,0
"Legislator 157",3,21,1,1,27,0.895772993564606,0.96,-0.578851521015167,-0.395015299320221,0,0,0
"Legislator 158",3,24,0,2,24,0.952265560626984,0.96,-0.272100418806076,-0.962268769741058,0,0,0
"Legislator 159",3,21,1,2,26,0.904910922050476,0.94,-0.653871595859528,-0.591771364212036,0,0,0
"Legislator 160",3,27,1,0,22,0.929641306400299,0.98,-0.0155257536098361,-0.999879479408264,0,0,0
"Legislator 161",3,22,2,0,26,0.844277143478394,0.96,0.0437517426908016,-0.54338675737381,0,0,0
"Legislator 162",3,22,1,0,27,0.890721499919891,0.98,-0.236867606639862,-0.699026048183441,0,0,0
"Legislator 163",3,28,0,0,22,0.933620035648346,1,-0.043179526925087,-0.9990673661232,0,0,0
"Legislator 164",3,24,0,0,26,0.895365417003632,1,-0.791271388530731,-0.611465096473694,0,0,0
"Legislator 165",3,21,1,1,27,0.852380096912384,0.96,-0.594109356403351,-0.415149599313736,0,0,0
"Legislator 166",3,21,1,0,28,0.86319637298584,0.98,-0.592498958110809,-0.509288728237152,0,0,0
"Legislator 167",3,28,0,0,22,0.953007519245148,1,-0.144349202513695,-0.989526808261871,0,0,0
"Legislator 168",3,22,2,0,26,0.898833990097046,0.96,-0.423129141330719,-0.906069397926331,0,0,0
"Legislator 169",3,21,0,1,28,0.906355500221252,0.98,-0.588439345359802,-0.595969676971436,0,0,0
"Legislator 170",3,22,2,0,26,0.916756570339203,0.96,-0.335082322359085,-0.83597457408905,0,0,0
"Legislator 171",3,27,1,0,22,0.915116488933563,0.98,-0.0776103511452675,-0.996983826160431,0,0,0
"Legislator 172",3,22,2,0,26,0.916760504245758,0.96,-0.335160136222839,-0.835700154304504,0,0,0
"Legislator 173",3,23,1,0,26,0.924641489982605,0.98,-0.31507471203804,-0.949066936969757,0,0,0
"Legislator 174",3,27,2,0,21,0.930965304374695,0.96,-0.121629767119884,-0.992575466632843,0,0,0
"Legislator 175",3,26,1,0,23,0.907094299793243,0.98,-0.125905334949493,-0.922860443592072,0,0,0
"Legislator 176",3,27,1,0,22,0.915116608142853,0.98,-0.0776209160685539,-0.996982932090759,0,0,0
"Legislator 177",3,21,2,0,27,0.873739957809448,0.96,-0.582826375961304,-0.328834295272827,0,0,0
"Legislator 178",3,21,0,1,28,0.906356692314148,0.98,-0.588444232940674,-0.59597247838974,0,0,0
"Legislator 179",3,20,2,1,27,0.836122810840607,0.94,-0.676686525344849,-0.467888295650482,0,0,0
"Legislator 180",3,21,3,0,26,0.89993816614151,0.94,-0.41165766119957,-0.872576653957367,0,0,0
"Legislator 181",3,24,1,0,25,0.916839778423309,0.98,-0.225191503763199,-0.939982652664185,0,0,0
"Legislator 182",3,20,0,1,29,0.889519155025482,0.98,-0.533860862255096,-0.61018031835556,0,0,0
"Legislator 183",3,23,1,1,25,0.885650038719177,0.96,-0.633977055549622,-0.773351728916168,0,0,0
"Legislator 184",3,18,1,0,31,0.902363657951355,0.98,-0.340526878833771,-0.524607002735138,0,0,0
"Legislator 185",3,23,1,0,26,0.924641132354736,0.98,-0.314921110868454,-0.94911789894104,0,0,0
"Legislator 186",3,24,0,0,26,0.895365417003632,1,-0.791272282600403,-0.611464023590088,0,0,0
"Legislator 187",3,22,2,1,25,0.877224385738373,0.94,-0.152269572019577,-0.612067818641663,0,0,0
"Legislator 188",3,25,1,2,22,0.950873136520386,0.94,-0.214471474289894,-0.976730346679688,0,0,0
"Legislator 189",3,21,1,0,28,0.89084142446518,0.98,-0.247583463788033,-0.608982920646667,0,0,0
"Legislator 190",3,20,0,1,29,0.889520525932312,0.98,-0.533868193626404,-0.609929740428925,0,0,0
"Legislator 191",3,21,0,1,28,0.906367361545563,0.98,-0.588488638401031,-0.596023917198181,0,0,0
"Legislator 192",4,21,2,0,27,0.855583548545837,0.96,-0.385786294937134,0.119340114295483,0,0,0
"Legislator 193",4,25,1,2,22,0.870755672454834,0.94,0.233990907669067,-0.0389418937265873,0,0,0
"Legislator 194",4,27,0,1,22,0.879477560520172,0.98,0.236182436347008,-0.143217593431473,0,0,0
"Legislator 195",4,23,0,0,27,0.870444238185883,1,-0.296874761581421,-0.0628031864762306,0,0,0
"Legislator 196",4,26,0,1,23,0.849277853965759,0.98,0.00142570410389453,-0.123757980763912,0,0,0
"Legislator 197",4,20,0,4,26,0.873581409454346,0.92,0.0769924372434616,0.328304886817932,0,0,0
"Legislator 198",4,24,0,0,26,0.869361460208893,1,-0.159667357802391,-0.0871946439146996,0,0,0
"Legislator 199",4,25,1,1,23,0.836174428462982,0.96,0.0135726053267717,-0.184522613883018,0,0,0
"Legislator 200",4,21,1,1,27,0.858253657817841,0.96,0.049152921885252,0.258314281702042,0,0,0
"Legislator 201",4,23,0,1,26,0.881280958652496,0.98,0.207702219486237,0.1050199046731,0,0,0
"Legislator 202",4,23,0,2,25,0.8725665807724,0.96,0.212340533733368,0.0322613902390003,0,0,0
"Legislator 203",4,18,5,1,26,0.821817636489868,0.88,-0.551211357116699,0.0027154351118952,0,0,0
"Legislator 204",4,21,0,0,29,0.872222185134888,1,-0.307629019021988,0.0798601433634758,0,0,0
"Legislator 205",4,25,1,0,24,0.863368391990662,0.98,0.127296805381775,-0.151811301708221,0,0,0
"Legislator 206",4,23,1,2,24,0.844389617443085,0.94,-0.0872642546892166,0.0941105708479881,0,0,0
"Legislator 207",4,21,1,0,28,0.847048878669739,0.98,-0.426836252212524,-0.256900399923325,0,0,0
"Legislator 208",4,20,2,1,27,0.851496160030365,0.94,-0.196522086858749,0.30870532989502,0,0,0
"Legislator 209",4,26,1,1,22,0.833291172981262,0.96,-0.0320029817521572,-0.266167730093002,0,0,0
"Legislator 210",4,20,0,2,28,0.853368759155273,0.96,-0.189525172114372,-0.383581668138504,0,0,0
"Legislator 211",4,23,0,0,27,0.8434117436409,1,0.00897480640560389,0.0220995973795652,0,0,0
"Legislator 212",4,18,1,3,28,0.879656374454498,0.92,0.161774426698685,0.416620582342148,0,0,0
"Legislator 213",4,23,2,0,25,0.855711579322815,0.96,-0.494120687246323,0.130846127867699,0,0,0
"Legislator 214",4,26,1,1,22,0.873004138469696,0.96,0.245885878801346,-0.117084838449955,0,0,0
"Legislator 215",4,22,2,0,26,0.844313561916351,0.96,0.0883988961577415,-0.0670164674520493,0,0,0
"Legislator 216",4,22,0,0,28,0.908529460430145,1,0.200056999921799,0.27966034412384,0,0,0
"Legislator 217",4,23,2,0,25,0.85571163892746,0.96,-0.494120687246323,0.130845606327057,0,0,0
"Legislator 218",4,22,1,0,27,0.936623096466064,0.98,0.334132373332977,0.73815381526947,0,0,0
"Legislator 219",4,23,0,0,27,0.862633764743805,1,-0.184534937143326,0.0728039294481277,0,0,0
"Legislator 220",4,20,1,3,26,0.883720695972443,0.92,0.116451382637024,0.33208093047142,0,0,0
"Legislator 221",4,21,2,0,27,0.907813966274261,0.96,0.258594363927841,0.716619670391083,0,0,0
"Legislator 222",4,23,0,1,26,0.881278574466705,0.98,0.207657426595688,0.105021134018898,0,0,0
"Legislator 223",4,25,0,0,25,0.858951091766357,1,-0.0611024685204029,-0.131471857428551,0,0,0
"Legislator 224",4,22,0,1,27,0.897393643856049,0.98,0.203053861856461,0.184663474559784,0,0,0
"Legislator 225",4,20,0,0,30,0.877049088478088,1,-0.379731506109238,0.294326990842819,0,0,0
"Legislator 226",4,25,1,0,24,0.863344609737396,0.98,0.127074599266052,-0.151744544506073,0,0,0
"Legislator 227",4,24,1,1,24,0.83900111913681,0.96,0.104934081435204,-0.33958289027214,0,0,0
"Legislator 228",4,21,1,1,27,0.88416588306427,0.96,0.174229800701141,0.198665291070938,0,0,0
"Legislator 229",4,22,0,0,28,0.908529460430145,1,0.200056999921799,0.27966034412384,0,0,0
"Legislator 230",4,24,2,1,23,0.826577484607697,0.94,0.0584212765097618,-0.385111272335052,0,0,0
"Legislator 231",4,18,0,3,29,0.857677400112152,0.94,-0.251168221235275,-0.390918403863907,0,0,0
"Legislator 232",4,21,1,1,27,0.885805726051331,0.96,0.127168416976929,0.305838316679001,0,0,0
"Legislator 233",4,20,0,4,26,0.873581409454346,0.92,0.0769924372434616,0.328304886817932,0,0,0
"Legislator 234",4,17,3,0,30,0.842515289783478,0.94,-0.67427396774292,0.0130845680832863,0,0,0
"Legislator 235",4,25,1,2,22,0.870755672454834,0.94,0.233990907669067,-0.0387597568333149,0,0,0
"Legislator 236",4,21,0,0,29,0.872218489646912,1,-0.307522058486938,0.0798564553260803,0,0,0
"Legislator 237",4,26,1,2,21,0.863555371761322,0.94,0.37402006983757,-0.0404542610049248,0,0,0
"Legislator 238",4,23,2,0,25,0.851039230823517,0.96,0.0526793226599693,-0.617851853370667,0,0,0
"Legislator 239",4,20,0,4,26,0.873581409454346,0.92,0.0769924372434616,0.328304886817932,0,0,0
"Legislator 240",4,25,0,0,25,0.870459496974945,1,-0.153995290398598,-0.139522403478622,0,0,0
