"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 44","SP",46,2,1,26,0.8824422955513,0.96,0.762814402580261,-0.0575361922383308,0,0,0
"Legislator 45","glp",39,9,4,23,0.69771158695221,0.826666666666667,0.132676586508751,0.475870847702026,0,0,0
"Legislator 46","Grüne",34,8,12,21,0.613020300865173,0.733333333333333,0.0879975780844688,-0.451184123754501,0,0,0
"Legislator 47","SP",45,3,0,27,0.859784483909607,0.96,0.802404820919037,0.0514152497053146,0,0,0
"Legislator 48","SP",43,2,4,26,0.864734828472137,0.92,0.665268063545227,-0.153662607073784,0,0,0
"Legislator 49","Grüne",46,2,0,27,0.906736731529236,0.973333333333333,0.961762547492981,0.0399627722799778,0,0,0
"Legislator 50","Grüne",42,3,2,28,0.864636540412903,0.933333333333333,0.843129575252533,-0.252659499645233,0,0,0
"Legislator 51","CVP",24,11,18,22,0.550026059150696,0.613333333333333,-0.069340281188488,-0.0807930380105972,0,0,0
"Legislator 52","CVP",36,11,4,24,0.677799165248871,0.8,0.0655214115977287,0.190143629908562,0,0,0
"Legislator 53","CVP",33,11,0,31,0.655901253223419,0.853333333333333,0.0548039600253105,-0.232175946235657,0,0,0
"Legislator 54","CVP",42,12,6,15,0.610685110092163,0.76,0.214695528149605,0.159677416086197,0,0,0
"Legislator 55","BDP",28,16,7,24,0.558431625366211,0.693333333333333,0.0435924082994461,0.489798963069916,0,0,0
"Legislator 56","SP",41,4,3,27,0.815119862556458,0.906666666666667,0.839456379413605,-0.437415778636932,0,0,0
"Legislator 57","SP",43,3,1,28,0.874680757522583,0.946666666666667,0.99299168586731,-0.118183687329292,0,0,0
"Legislator 58","FDP",23,8,4,40,0.699664831161499,0.84,-0.182232916355133,0.983255386352539,0,0,0
"Legislator 59","SVP",24,7,4,40,0.723591983318329,0.853333333333333,-0.416604965925217,-0.188364088535309,0,0,0
"Legislator 60","FDP",30,9,7,29,0.655826508998871,0.786666666666667,-0.0857736319303513,0.996314704418182,0,0,0
"Legislator 61","SP",44,1,3,27,0.858518898487091,0.946666666666667,0.912395596504211,-0.409309774637222,0,0,0
"Legislator 62","Grüne",46,3,2,24,0.857539057731628,0.933333333333333,0.688799262046814,0.22621950507164,0,0,0
"Legislator 63","Grüne",43,6,3,23,0.765358090400696,0.88,0.476934432983398,-0.204490259289742,0,0,0
"Legislator 64","Grüne",44,1,3,27,0.867684006690979,0.946666666666667,0.943288683891296,-0.331973642110825,0,0,0
"Legislator 65","CVP",24,11,11,29,0.557376265525818,0.706666666666667,-0.0627950578927994,-0.100451394915581,0,0,0
"Legislator 66","BDP",38,10,10,17,0.574102997779846,0.733333333333333,0.200217232108116,-0.247136175632477,0,0,0
"Legislator 67","SP",46,2,0,27,0.866241157054901,0.973333333333333,0.798145294189453,0.0841176137328148,0,0,0
"Legislator 68","SP",39,10,3,23,0.693880558013916,0.826666666666667,0.267678946256638,-0.134205564856529,0,0,0
"Legislator 69","SP",44,1,0,30,0.924208998680115,0.986666666666667,0.939490914344788,-0.342573970556259,0,0,0
"Legislator 70","SP",42,5,2,26,0.79859060049057,0.906666666666667,0.589154303073883,-0.228076860308647,0,0,0
"Legislator 71","Grüne",46,1,1,27,0.894129574298859,0.973333333333333,0.997783541679382,-0.0665446519851685,0,0,0
"Legislator 72","CVP",39,5,14,17,0.578689277172089,0.746666666666667,0.122387461364269,-0.356731802225113,0,0,0
"Legislator 73","CVP",36,13,10,16,0.518806457519531,0.693333333333333,0.170681774616241,-0.166052669286728,0,0,0
"Legislator 74","FDP",38,6,4,27,0.667917191982269,0.866666666666667,0.0415595881640911,0.47211417555809,0,0,0
"Legislator 75","SP",42,4,5,24,0.744924426078796,0.88,0.375914841890335,-0.435552537441254,0,0,0
"Legislator 76","Grüne",46,2,5,22,0.809654295444489,0.906666666666667,0.650256931781769,-0.00744005618616939,0,0,0
"Legislator 77","FDP",45,7,3,20,0.678243517875671,0.866666666666667,0.176575109362602,-0.00281813507899642,0,0,0
"Legislator 78","FDP",35,4,2,34,0.750364601612091,0.92,-0.0642439350485802,0.997934281826019,0,0,0
"Legislator 79","BDP",34,10,13,18,0.54701441526413,0.693333333333333,0.0340627208352089,0.241176158189774,0,0,0
"Legislator 80","BDP",44,4,5,22,0.668157994747162,0.88,0.0837408155202866,0.485677987337112,0,0,0
"Legislator 81","SVP",27,4,12,32,0.671543121337891,0.786666666666667,-0.298344165086746,-0.236279234290123,0,0,0
"Legislator 82","Grüne",41,8,5,21,0.700645804405212,0.826666666666667,0.419612765312195,-0.27685734629631,0,0,0
"Legislator 83","CVP",37,7,4,27,0.658397674560547,0.853333333333333,0.100443840026855,-0.19749054312706,0,0,0
"Legislator 84","FDP",26,9,11,29,0.600643575191498,0.733333333333333,-0.187693804502487,-0.256700187921524,0,0,0
"Legislator 85","glp",42,6,2,25,0.741422176361084,0.893333333333333,0.130360588431358,0.667294800281525,0,0,0
"Legislator 86","SVP",26,6,10,33,0.656872630119324,0.786666666666667,-0.317402064800262,-0.411427974700928,0,0,0
"Legislator 87","BDP",38,7,11,19,0.603703260421753,0.76,0.055764127522707,0.360561579465866,0,0,0
"Legislator 88","Grüne",45,3,2,25,0.819836735725403,0.933333333333333,0.598275780677795,0.199708446860313,0,0,0
"Legislator 89","Grüne",42,3,4,26,0.790381371974945,0.906666666666667,0.580305397510529,-0.803018450737,0,0,0
"Legislator 90","Grüne",39,6,0,30,0.8397176861763,0.92,0.878287851810455,-0.478132277727127,0,0,0
"Legislator 91","BDP",28,8,13,26,0.578192710876465,0.72,-0.0691560804843903,-0.157423287630081,0,0,0
"Legislator 92","Grüne",45,2,0,28,0.909859895706177,0.973333333333333,0.998481571674347,-0.0178875885903835,0,0,0
"Legislator 93","Grüne",42,2,3,28,0.84407389163971,0.933333333333333,0.708291411399841,-0.268622756004333,0,0,0
"Legislator 94","SVP",23,7,11,34,0.601910412311554,0.76,-0.188303500413895,-0.858407616615295,0,0,0
"Legislator 95","FDP",26,6,4,39,0.729057848453522,0.866666666666667,-0.24544832110405,0.599573791027069,0,0,0
"Legislator 96","CVP",29,6,7,33,0.64480721950531,0.826666666666667,-0.0938032642006874,0.11686410009861,0,0,0
"Legislator 97","BDP",38,11,5,21,0.609156548976898,0.786666666666667,0.120899610221386,0.2552430331707,0,0,0
"Legislator 98","SP",44,3,1,27,0.88272762298584,0.946666666666667,0.995611190795898,-0.093586191534996,0,0,0
"Legislator 99","SP",47,1,1,26,0.909152925014496,0.973333333333333,0.923372328281403,0.145751371979713,0,0,0
"Legislator 100","SVP",25,5,5,40,0.788137257099152,0.866666666666667,-0.591542541980743,0.0980754196643829,0,0,0
"Legislator 101","FDP",31,6,7,31,0.697663068771362,0.826666666666667,-0.110326610505581,0.922369062900543,0,0,0
"Legislator 102","FDP",22,10,13,30,0.571480751037598,0.693333333333333,-0.124152228236198,0.48661795258522,0,0,0
"Legislator 103","SVP",24,6,2,43,0.795972585678101,0.893333333333333,-0.60156661272049,0.249555468559265,0,0,0
"Legislator 104","FDP",27,14,9,25,0.573953926563263,0.693333333333333,0.066103994846344,-0.552205502986908,0,0,0
"Legislator 105","FDP",30,9,8,28,0.633001983165741,0.773333333333333,-0.00960245728492737,-0.938924789428711,0,0,0
"Legislator 106","FDP",28,8,8,31,0.681814432144165,0.786666666666667,-0.102854698896408,0.801780104637146,0,0,0
"Legislator 107","glp",38,8,6,23,0.706065773963928,0.813333333333333,0.112403973937035,0.971987545490265,0,0,0
"Legislator 108","SVP",24,8,14,29,0.559609532356262,0.706666666666667,-0.209652587771416,-0.356756448745728,0,0,0
"Legislator 109","SVP",22,6,11,36,0.62665843963623,0.773333333333333,-0.221667304635048,-0.975122272968292,0,0,0
"Legislator 110","SVP",25,9,17,24,0.556581258773804,0.653333333333333,-0.113536193966866,-0.744301974773407,0,0,0
"Legislator 111","glp",43,5,3,24,0.744850516319275,0.893333333333333,0.213977605104446,0.9768385887146,0,0,0
"Legislator 112","glp",43,5,2,25,0.740716755390167,0.906666666666667,0.162826269865036,0.645417153835297,0,0,0
"Legislator 113","Grüne",41,4,1,29,0.846934735774994,0.933333333333333,0.907166540622711,-0.369575083255768,0,0,0
"Legislator 114","Grüne",39,6,1,29,0.825089871883392,0.906666666666667,0.761046648025513,-0.648697257041931,0,0,0
"Legislator 115","CVP",30,12,7,26,0.598164260387421,0.746666666666667,0.00667620124295354,-0.187342062592506,0,0,0
"Legislator 116","Grüne",43,2,1,29,0.913802921772003,0.96,0.974356889724731,-0.225008368492126,0,0,0
"Legislator 117","FDP",27,4,5,39,0.736382186412811,0.88,-0.219112023711205,0.975699722766876,0,0,0
"Legislator 118","FDP",33,10,9,23,0.61955338716507,0.746666666666667,0.0444256886839867,0.868682861328125,0,0,0
"Legislator 119","FDP",26,5,8,36,0.714359700679779,0.826666666666667,-0.210085138678551,0.946465730667114,0,0,0
"Legislator 120","CVP",36,13,2,24,0.612605929374695,0.8,0.146675109863281,-0.266432613134384,0,0,0
"Legislator 121","CVP",31,14,3,27,0.589521825313568,0.773333333333333,0.0880278870463371,-0.131786614656448,0,0,0
"Legislator 122","glp",47,2,3,23,0.824748039245605,0.933333333333333,0.443728864192963,0.896161079406738,0,0,0
"Legislator 123","SP",46,2,0,27,0.876504480838776,0.973333333333333,0.895532786846161,0.0596605017781258,0,0,0
"Legislator 124","SP",42,3,3,27,0.849796831607819,0.92,0.841058075428009,-0.377761691808701,0,0,0
"Legislator 125","SP",44,1,3,27,0.87322860956192,0.946666666666667,0.876990020275116,-0.269349277019501,0,0,0
"Legislator 126","SP",45,0,1,29,0.92212438583374,0.986666666666667,0.98054575920105,-0.196290642023087,0,0,0
"Legislator 127","FDP",23,7,3,42,0.745501220226288,0.866666666666667,-0.303289532661438,0.49146044254303,0,0,0
"Legislator 128","CVP",28,14,10,23,0.605924785137177,0.68,0.112259477376938,-0.576457798480988,0,0,0
"Legislator 129","CVP",35,15,3,22,0.593499898910522,0.76,0.135254308581352,0.116742148995399,0,0,0
"Legislator 130","FDP",30,11,6,28,0.64337021112442,0.773333333333333,0.0015742362011224,0.999998807907104,0,0,0
"Legislator 131","SP",43,2,1,29,0.907086730003357,0.96,0.940949440002441,-0.338547021150589,0,0,0
"Legislator 132","FDP",38,8,2,27,0.703721284866333,0.866666666666667,0.0611490309238434,0.503695726394653,0,0,0
"Legislator 133","Grüne",45,6,3,21,0.753220558166504,0.88,0.48442006111145,0.0451668761670589,0,0,0
"Legislator 134","Grüne",44,2,5,24,0.773586392402649,0.906666666666667,0.669365167617798,-0.130119785666466,0,0,0
"Legislator 135","Grüne",47,1,0,27,0.912842750549316,0.986666666666667,0.950477957725525,0.067768856883049,0,0,0
"Legislator 136","Grüne",45,2,0,28,0.913638353347778,0.973333333333333,0.996113002300262,-0.0880846083164215,0,0,0
"Legislator 137","Grüne",42,3,3,27,0.868507087230682,0.92,0.870070278644562,-0.21068112552166,0,0,0
"Legislator 138","CVP",30,9,3,33,0.661793112754822,0.84,-0.0318783186376095,0.294223964214325,0,0,0
"Legislator 139","BDP",35,12,5,23,0.63064181804657,0.773333333333333,0.0554012805223465,0.197640746831894,0,0,0
"Legislator 140","BDP",31,13,10,21,0.579497933387756,0.693333333333333,0.0565972998738289,-0.222924366593361,0,0,0
"Legislator 141","SP",41,5,4,25,0.796417713165283,0.88,0.646582543849945,-0.499190241098404,0,0,0
"Legislator 142","SP",45,3,1,26,0.890401244163513,0.946666666666667,0.94586706161499,0.0780817419290543,0,0,0
"Legislator 143","FDP",25,18,7,25,0.536699235439301,0.666666666666667,0.0308593846857548,0.135736718773842,0,0,0
"Legislator 144","Grüne",42,4,3,26,0.79902046918869,0.906666666666667,0.562747597694397,-0.336111694574356,0,0,0
"Legislator 145","glp",44,5,5,21,0.71956205368042,0.866666666666667,0.194265738129616,0.668575942516327,0,0,0
"Legislator 146","SP",46,3,9,17,0.751588642597198,0.84,0.458296895027161,-0.0955304950475693,0,0,0
"Legislator 147","FDP",28,9,5,33,0.700103878974915,0.813333333333333,-0.122499346733093,0.992468535900116,0,0,0
"Legislator 148","SVP",26,11,15,23,0.535109519958496,0.653333333333333,-0.0867633521556854,-0.0744061022996902,0,0,0
"Legislator 149","CVP",29,12,5,29,0.606250166893005,0.773333333333333,0.0100626619532704,-0.488674432039261,0,0,0
"Legislator 150","glp",45,3,2,25,0.731526374816895,0.933333333333333,0.131863653659821,0.751401603221893,0,0,0
"Legislator 151","Grüne",41,4,0,30,0.883429706096649,0.946666666666667,0.86384129524231,-0.503764033317566,0,0,0
"Legislator 152","Grüne",42,3,2,28,0.839369237422943,0.933333333333333,0.967009663581848,-0.254739999771118,0,0,0
"Legislator 153","SVP",20,11,4,40,0.65483283996582,0.8,-0.309714615345001,-0.442314922809601,0,0,0
"Legislator 154","glp",37,4,1,33,0.77841579914093,0.933333333333333,0.0298391412943602,0.999554753303528,0,0,0
"Legislator 155","Grüne",41,3,2,29,0.817897379398346,0.933333333333333,0.816745519638062,-0.576998054981232,0,0,0
"Legislator 156","CVP",36,13,1,25,0.634830117225647,0.813333333333333,0.162928521633148,-0.214637890458107,0,0,0
"Legislator 157","CVP",30,12,5,28,0.603781878948212,0.773333333333333,0.0135864969342947,-0.20328477025032,0,0,0
"Legislator 158","CVP",34,10,3,28,0.633076608181,0.826666666666667,0.075489342212677,-0.21054619550705,0,0,0
"Legislator 159","BDP",38,6,16,15,0.557678520679474,0.706666666666667,0.0707042515277863,-0.193378046154976,0,0,0
"Legislator 160","SP",49,0,0,26,0.913004875183105,1,0.836066782474518,0.263558894395828,0,0,0
"Legislator 161","SP",48,1,0,26,0.909234285354614,0.986666666666667,0.844172537326813,0.274732798337936,0,0,0
"Legislator 162","SVP",25,12,11,27,0.578368008136749,0.693333333333333,-0.0419415570795536,-0.820730447769165,0,0,0
"Legislator 163","CVP",33,17,2,23,0.638822793960571,0.746666666666667,0.177216082811356,-0.138315871357918,0,0,0
"Legislator 164","SVP",29,2,11,33,0.674697637557983,0.826666666666667,-0.272029966115952,-0.634502232074738,0,0,0
"Legislator 165","SVP",28,9,10,28,0.635610401630402,0.746666666666667,-0.0644766613841057,-0.997919261455536,0,0,0
"Legislator 166","glp",43,5,8,19,0.761484146118164,0.826666666666667,0.350854605436325,0.600642621517181,0,0,0
"Legislator 167","SP",47,1,1,26,0.900491118431091,0.973333333333333,0.922768533229828,0.0961907505989075,0,0,0
"Legislator 168","glp",46,1,4,24,0.798904478549957,0.933333333333333,0.291836023330688,0.956468343734741,0,0,0
"Legislator 169","Grüne",45,2,1,27,0.884708166122437,0.96,0.958415865898132,-0.0289108771830797,0,0,0
"Legislator 170","Grüne",47,2,1,25,0.889886498451233,0.96,0.828239738941193,0.178931400179863,0,0,0
"Legislator 171","glp",43,7,5,20,0.705543696880341,0.84,0.268732905387878,0.36183625459671,0,0,0
"Legislator 172","SVP",25,5,15,30,0.607352495193481,0.733333333333333,-0.237359955906868,-0.837988376617432,0,0,0
"Legislator 173","SVP",28,3,12,32,0.657496631145477,0.8,-0.318721562623978,-0.453384399414062,0,0,0
"Legislator 174","Grüne",44,1,2,28,0.896711111068726,0.96,0.921910226345062,-0.387403756380081,0,0,0
"Legislator 175","FDP",26,13,5,31,0.650800704956055,0.76,-0.0766922011971474,0.997054815292358,0,0,0
"Legislator 176","FDP",32,10,6,27,0.710356652736664,0.786666666666667,0.00751395151019096,0.780409574508667,0,0,0
"Legislator 177","Grüne",41,4,1,29,0.889730453491211,0.933333333333333,0.915030479431152,-0.403384655714035,0,0,0
"Legislator 178","BDP",35,8,2,30,0.662440836429596,0.866666666666667,0.0131159462034702,0.338430345058441,0,0,0
"Legislator 179","BDP",36,11,5,23,0.640236020088196,0.786666666666667,0.0827143713831902,0.191960141062737,0,0,0
"Legislator 180","BDP",36,7,8,24,0.628124535083771,0.8,0.024624764919281,0.408534318208694,0,0,0
"Legislator 181","SP",42,5,2,26,0.816225588321686,0.906666666666667,0.590252757072449,-0.156322091817856,0,0,0
"Legislator 182","SP",45,2,1,27,0.906985819339752,0.96,0.997844278812408,-0.0656265988945961,0,0,0
"Legislator 183","SP",41,4,2,28,0.856642305850983,0.92,0.769392728805542,-0.246109485626221,0,0,0
"Legislator 184","SP",40,6,3,26,0.783251285552979,0.88,0.621557831764221,-0.531844139099121,0,0,0
"Legislator 185","SP",46,2,2,25,0.850950539112091,0.946666666666667,0.627802193164825,0.0782795697450638,0,0,0
"Legislator 186","SP",41,4,1,29,0.868758261203766,0.933333333333333,0.885055840015411,-0.465484827756882,0,0,0
"Legislator 187","SVP",22,8,1,44,0.694052338600159,0.88,-0.485431104898453,-0.161222785711288,0,0,0
"Legislator 188","glp",42,5,2,26,0.786456763744354,0.906666666666667,0.189361289143562,0.981907427310944,0,0,0
"Legislator 189","CVP",41,12,1,21,0.662847220897675,0.826666666666667,0.2021594196558,0.0956875383853912,0,0,0
"Legislator 190","Grüne",44,1,1,29,0.907833516597748,0.973333333333333,0.974883317947388,-0.222716018557549,0,0,0
"Legislator 191","SP",46,2,1,26,0.83724570274353,0.96,0.642272531986237,-0.00879047997295856,0,0,0
"Legislator 192","FDP",25,8,12,30,0.644253313541412,0.733333333333333,-0.101428888738155,0.564030885696411,0,0,0
"Legislator 193","SVP",28,3,9,35,0.746789157390594,0.84,-0.385259628295898,-0.196620032191277,0,0,0
"Legislator 194","BDP",31,12,9,23,0.579942405223846,0.72,-0.0193180963397026,0.00981893949210644,0,0,0
"Legislator 195","glp",44,4,3,24,0.796673238277435,0.906666666666667,0.21403968334198,0.976824939250946,0,0,0
"Legislator 196","BDP",22,20,10,23,0.500030636787415,0.6,0.0199016388505697,-0.503983557224274,0,0,0
"Legislator 197","SP",42,3,3,27,0.874723792076111,0.92,0.866896390914917,-0.498488366603851,0,0,0
"Legislator 198","glp",40,5,3,27,0.752166628837585,0.893333333333333,0.0810184627771378,0.946820914745331,0,0,0
"Legislator 199","glp",37,11,3,24,0.647828817367554,0.813333333333333,0.100065506994724,0.319342344999313,0,0,0
"Legislator 200","Grüne",42,4,3,26,0.770975530147552,0.906666666666667,0.637542486190796,-0.470683097839355,0,0,0
"Legislator 201","SVP",32,3,12,28,0.620285868644714,0.8,-0.134907320141792,-0.0476940758526325,0,0,0
"Legislator 202","glp",44,3,3,25,0.793211698532104,0.92,0.27864071726799,0.960395514965057,0,0,0
"Legislator 203","FDP",19,14,5,37,0.65675151348114,0.746666666666667,-0.16708916425705,0.985941827297211,0,0,0
"Legislator 204","CVP",39,10,3,23,0.66616702079773,0.826666666666667,0.151949495077133,-0.255821198225021,0,0,0
"Legislator 205","CVP",35,5,14,21,0.602461814880371,0.746666666666667,0.0328254178166389,-0.999461054801941,0,0,0
"Legislator 206","CVP",37,10,6,22,0.646676242351532,0.786666666666667,0.0786622539162636,0.043262854218483,0,0,0
"Legislator 207","BDP",43,2,2,28,0.854321718215942,0.946666666666667,0.798299372196198,-0.195711150765419,0,0,0
"Legislator 208","SP",47,1,1,26,0.896073758602142,0.973333333333333,0.986860036849976,0.161577671766281,0,0,0
"Legislator 209","SP",44,3,3,25,0.812172591686249,0.92,0.601031363010406,-0.111980691552162,0,0,0
"Legislator 210","SP",43,2,0,30,0.909272730350494,0.973333333333333,0.948502361774445,-0.316770195960999,0,0,0
"Legislator 211","SP",46,1,0,28,0.903736293315887,0.986666666666667,0.872611820697784,-0.115015707910061,0,0,0
"Legislator 212","SP",43,2,2,28,0.865398287773132,0.946666666666667,0.777684569358826,-0.285762161016464,0,0,0
"Legislator 213","SP",47,2,0,26,0.879986464977264,0.973333333333333,0.811382174491882,0.384073495864868,0,0,0
"Legislator 214","SP",46,3,8,18,0.714813590049744,0.853333333333333,0.562036633491516,-0.123045042157173,0,0,0
"Legislator 215","SP",44,2,4,25,0.850937604904175,0.92,0.736442804336548,-0.117618978023529,0,0,0
"Legislator 216","FDP",25,14,9,27,0.564828217029572,0.693333333333333,-0.0397432297468185,0.225847736001015,0,0,0
"Legislator 217","SVP",23,6,2,44,0.775992810726166,0.893333333333333,-0.89292562007904,-0.429291129112244,0,0,0
"Legislator 218","FDP",33,5,21,16,0.520113229751587,0.653333333333333,-0.0572003871202469,-0.413752526044846,0,0,0
"Legislator 219","glp",43,10,5,17,0.67170113325119,0.8,0.29449725151062,0.181610912084579,0,0,0
"Legislator 220","glp",40,7,5,23,0.704222500324249,0.84,0.157697439193726,0.820612907409668,0,0,0
"Legislator 221","glp",35,6,5,29,0.699496448040009,0.853333333333333,0.0251147132366896,0.911347806453705,0,0,0
"Legislator 222","FDP",28,9,6,32,0.694855809211731,0.8,-0.113086961209774,0.993585050106049,0,0,0
"Legislator 223","SVP",20,8,13,34,0.549249172210693,0.72,-0.205133780837059,-0.938295781612396,0,0,0
"Legislator 224","glp",43,4,6,22,0.751094818115234,0.866666666666667,0.18595153093338,0.982558906078339,0,0,0
"Legislator 225","SP",46,2,3,24,0.77439147233963,0.933333333333333,0.621763408184052,-0.0173320453613997,0,0,0
"Legislator 226","SVP",27,4,13,31,0.640783369541168,0.773333333333333,-0.24872362613678,-0.353479146957397,0,0,0
"Legislator 227","Grüne",47,1,3,24,0.8559889793396,0.946666666666667,0.745022416114807,0.0138746295124292,0,0,0
"Legislator 228","BDP",34,11,8,22,0.553952217102051,0.746666666666667,0.0926379561424255,-0.152738600969315,0,0,0
"Legislator 229","Grüne",33,18,7,17,0.531468987464905,0.666666666666667,0.184432461857796,-0.0439448580145836,0,0,0
"Legislator 230","Grüne",41,4,0,30,0.859749674797058,0.946666666666667,0.775554776191711,-0.631280183792114,0,0,0
"Legislator 231","Grüne",42,4,3,26,0.760946214199066,0.906666666666667,0.643721699714661,-0.402693122625351,0,0,0
"Legislator 232","BDP",39,6,10,20,0.619039118289948,0.786666666666667,0.151005953550339,-0.428933054208755,0,0,0
"Legislator 233","BDP",32,1,12,30,0.67198634147644,0.826666666666667,-0.114921621978283,0.293923199176788,0,0,0
"Legislator 234","glp",47,7,2,19,0.698401570320129,0.88,0.293579161167145,0.241076618432999,0,0,0
"Legislator 235","Grüne",46,6,2,21,0.792366981506348,0.893333333333333,0.473466575145721,0.500685691833496,0,0,0
"Legislator 236","SVP",23,8,10,34,0.631864309310913,0.76,-0.304901897907257,-0.440502345561981,0,0,0
"Legislator 237","FDP",39,7,1,28,0.757862746715546,0.893333333333333,0.173516064882278,0.984831035137177,0,0,0
"Legislator 238","FDP",23,8,10,34,0.682524263858795,0.76,-0.217730730772018,0.547813415527344,0,0,0
"Legislator 239","CVP",31,12,11,21,0.568591475486755,0.693333333333333,0.118290290236473,-0.455880016088486,0,0,0
"Legislator 240","CVP",27,11,5,32,0.607371866703033,0.786666666666667,-0.0802795886993408,-0.33563295006752,0,0,0
