"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 18","BDP",16,1,1,5,0.732475459575653,0.91304347826087,0.032634861767292,0.293263703584671,0,0,0
"Legislator 19","glp",14,0,1,8,0.835606634616852,0.956521739130435,0.0254901815205812,0.58355301618576,0,0,0
"Legislator 20","FDP",9,0,1,13,0.846278190612793,0.956521739130435,-0.397050499916077,0.917796730995178,0,0,0
"Legislator 21","glp",14,0,2,7,0.782156944274902,0.91304347826087,-0.0218735579401255,0.745968282222748,0,0,0
"Legislator 22","SP",17,0,0,6,0.918802618980408,1,0.694304704666138,-0.284002870321274,0,0,0
"Legislator 23","CVP",11,2,2,8,0.647087037563324,0.826086956521739,-0.0277549549937248,-0.140770107507706,0,0,0
"Legislator 24","FDP",12,3,4,4,0.473091661930084,0.695652173913043,-0.0240880753844976,-0.05322190746665,0,0,0
"Legislator 25","Grüne",10,2,2,9,0.723546206951141,0.826086956521739,0.170908123254776,-0.985287010669708,0,0,0
"Legislator 26","Grüne",12,0,0,11,0.890527367591858,1,0.765552937984467,-0.143912479281425,0,0,0
"Legislator 27","CVP",12,4,0,7,0.66000509262085,0.826086956521739,-0.0494010932743549,0.115792497992516,0,0,0
"Legislator 28","BDP",13,4,1,5,0.634371221065521,0.782608695652174,-0.0643210113048553,0.0998369678854942,0,0,0
"Legislator 29","SP",12,1,0,10,0.849643409252167,0.956521739130435,0.281564682722092,-0.711808025836945,0,0,0
"Legislator 30","BDP",9,2,3,9,0.629434466362,0.782608695652174,-0.0909672528505325,-0.0404678396880627,0,0,0
"Legislator 31","SP",16,0,0,7,0.907885015010834,1,0.302611261606216,-0.953113973140717,0,0,0
"Legislator 32","SVP",7,0,3,13,0.72537225484848,0.869565217391304,-0.421177506446838,-0.115302860736847,0,0,0
"Legislator 33","SP",10,1,3,9,0.775974929332733,0.826086956521739,0.962303757667542,0.110312849283218,0,0,0
"Legislator 34","SVP",9,4,2,8,0.593312382698059,0.739130434782609,-0.337612926959991,0.0608474463224411,0,0,0
"Legislator 35","CVP",13,1,3,6,0.60021322965622,0.826086956521739,-0.224684491753578,0.165631875395775,0,0,0
"Legislator 36","Grüne",16,0,0,7,0.93658459186554,1,0.578547775745392,-0.353554666042328,0,0,0
"Legislator 37","Grüne",14,0,0,9,0.906101286411285,1,0.527801811695099,0.108751595020294,0,0,0
"Legislator 38","glp",13,2,0,8,0.744143068790436,0.91304347826087,-0.0419019050896168,0.99912166595459,0,0,0
"Legislator 39","Grüne",14,1,0,8,0.9203822016716,0.956521739130435,0.637201607227325,-0.366916358470917,0,0,0
"Legislator 40","Grüne",15,2,1,5,0.801706612110138,0.869565217391304,0.999666094779968,0.0258390624076128,0,0,0
"Legislator 41","CVP",10,4,4,5,0.567857980728149,0.652173913043478,-0.0866212770342827,-0.996241271495819,0,0,0
"Legislator 42","CVP",13,2,0,8,0.730202913284302,0.91304347826087,0.0783682316541672,-0.224672809243202,0,0,0
"Legislator 43","Grüne",12,1,1,9,0.869048178195953,0.91304347826087,0.498031765222549,-0.161052912473679,0,0,0
"Legislator 44","SP",18,0,0,5,0.946723580360413,1,0.634530901908875,0.108330510556698,0,0,0
"Legislator 45","glp",19,1,0,3,0.782120406627655,0.956521739130435,0.0346815027296543,0.308095395565033,0,0,0
"Legislator 46","Grüne",10,2,2,9,0.662184059619904,0.826086956521739,0.0189322046935558,-0.611687958240509,0,0,0
"Legislator 47","SP",13,2,0,8,0.835260272026062,0.91304347826087,0.995907068252563,-0.090383306145668,0,0,0
"Legislator 48","SP",15,0,0,8,0.950542390346527,1,0.60253381729126,-0.302333474159241,0,0,0
"Legislator 49","Grüne",14,0,0,9,0.924015164375305,1,0.47186142206192,0.069914348423481,0,0,0
"Legislator 50","Grüne",15,1,1,6,0.837146043777466,0.91304347826087,0.879052996635437,-0.476724117994308,0,0,0
"Legislator 51","CVP",8,2,7,6,0.574005544185638,0.608695652173913,-0.148858591914177,0.263028591871262,0,0,0
"Legislator 52","CVP",12,4,0,7,0.68021023273468,0.826086956521739,-0.0584738366305828,0.297445356845856,0,0,0
"Legislator 53","CVP",8,2,0,13,0.719922840595245,0.91304347826087,-0.0447213985025883,-0.346086204051971,0,0,0
"Legislator 54","CVP",13,4,2,4,0.512671530246735,0.739130434782609,0.0187733750790358,-0.273079872131348,0,0,0
"Legislator 55","BDP",10,5,0,8,0.632456541061401,0.782608695652174,0.00797793455421925,0.474850744009018,0,0,0
"Legislator 56","SP",10,2,2,9,0.721848785877228,0.826086956521739,0.218926101922989,-0.949687004089355,0,0,0
"Legislator 57","SP",13,1,0,9,0.862068235874176,0.956521739130435,0.713953077793121,-0.427231818437576,0,0,0
"Legislator 58","FDP",7,3,0,13,0.773698151111603,0.869565217391304,-0.29853019118309,0.95440024137497,0,0,0
"Legislator 59","SVP",6,1,2,14,0.746923685073853,0.869565217391304,-0.390042960643768,-0.0198374036699533,0,0,0
"Legislator 60","FDP",16,0,0,7,0.813795804977417,1,-0.182531788945198,0.983199954032898,0,0,0
"Legislator 61","SP",16,0,1,6,0.868293523788452,0.956521739130435,0.711599171161652,-0.702585756778717,0,0,0
"Legislator 62","Grüne",13,1,0,9,0.873686730861664,0.956521739130435,0.302111357450485,0.390335857868195,0,0,0
"Legislator 63","Grüne",13,1,0,9,0.845840215682983,0.956521739130435,0.829540550708771,-0.558446526527405,0,0,0
"Legislator 64","Grüne",16,0,2,5,0.847058832645416,0.91304347826087,0.688671767711639,-0.725073158740997,0,0,0
"Legislator 65","CVP",7,5,4,7,0.473503947257996,0.608695652173913,-0.123603694140911,-0.128278627991676,0,0,0
"Legislator 66","BDP",11,2,3,7,0.54721474647522,0.782608695652174,-0.0230151228606701,-0.473410695791245,0,0,0
"Legislator 67","SP",16,1,1,5,0.846480131149292,0.91304347826087,0.453744798898697,0.891131699085236,0,0,0
"Legislator 68","SP",12,3,0,8,0.737255215644836,0.869565217391304,0.0302533563226461,-0.124657012522221,0,0,0
"Legislator 69","SP",13,0,0,10,0.914165914058685,1,0.759845018386841,-0.445798963308334,0,0,0
"Legislator 70","SP",16,0,0,7,0.915099918842316,1,0.508681237697601,0.110683344304562,0,0,0
"Legislator 71","Grüne",15,1,0,7,0.923513829708099,0.956521739130435,0.806906521320343,-0.212245807051659,0,0,0
"Legislator 72","CVP",15,2,1,5,0.680782377719879,0.869565217391304,-0.0167262516915798,0.138715520501137,0,0,0
"Legislator 73","CVP",12,1,4,6,0.635909914970398,0.782608695652174,0.108176104724407,-0.71576052904129,0,0,0
"Legislator 74","FDP",15,2,0,6,0.753106713294983,0.91304347826087,-0.0639346688985825,0.978698253631592,0,0,0
"Legislator 75","SP",16,1,1,5,0.736014366149902,0.91304347826087,0.0717841386795044,-0.482150107622147,0,0,0
"Legislator 76","Grüne",16,1,0,6,0.835853576660156,0.956521739130435,0.178053244948387,-0.0863659605383873,0,0,0
"Legislator 77","FDP",16,2,0,5,0.760471224784851,0.91304347826087,0.0716240853071213,0.147379755973816,0,0,0
"Legislator 78","FDP",14,3,0,6,0.732971787452698,0.869565217391304,-0.0269235111773014,0.455348342657089,0,0,0
"Legislator 79","BDP",10,2,5,6,0.534650564193726,0.695652173913043,-0.111182369291782,-0.342573225498199,0,0,0
"Legislator 80","BDP",12,1,1,9,0.683372974395752,0.91304347826087,-0.0644254237413406,0.243286937475204,0,0,0
"Legislator 81","SVP",9,0,4,10,0.647148311138153,0.826086956521739,-0.284999459981918,0.0271495431661606,0,0,0
"Legislator 82","Grüne",17,0,3,3,0.713889181613922,0.869565217391304,0.11825704574585,-0.452872902154922,0,0,0
"Legislator 83","CVP",12,2,0,9,0.727351367473602,0.91304347826087,-0.01208789460361,-0.464586287736893,0,0,0
"Legislator 84","FDP",7,0,1,15,0.82588118314743,0.956521739130435,-0.339129418134689,-0.940739691257477,0,0,0
"Legislator 85","glp",13,2,0,8,0.784652531147003,0.91304347826087,-0.0039818799123168,0.99999213218689,0,0,0
"Legislator 86","SVP",7,2,6,8,0.562148869037628,0.652173913043478,-0.20205195248127,-0.211896270513535,0,0,0
"Legislator 87","BDP",12,1,5,5,0.570464611053467,0.739130434782609,-0.00874407310038805,-0.166536003351212,0,0,0
"Legislator 88","Grüne",13,1,2,7,0.835675954818726,0.869565217391304,0.446494311094284,0.435315251350403,0,0,0
"Legislator 89","Grüne",11,1,1,10,0.730816006660461,0.91304347826087,0.145311340689659,-0.660201907157898,0,0,0
"Legislator 90","Grüne",13,2,0,8,0.841192483901978,0.91304347826087,0.358998984098434,0.0631419345736504,0,0,0
"Legislator 91","BDP",6,3,2,12,0.595967888832092,0.782608695652174,-0.178728595376015,-0.479022115468979,0,0,0
"Legislator 92","Grüne",12,1,0,10,0.89081472158432,0.956521739130435,0.814723908901215,0.282732456922531,0,0,0
"Legislator 93","Grüne",13,1,2,7,0.797132432460785,0.869565217391304,0.205597564578056,-0.546549916267395,0,0,0
"Legislator 94","SVP",7,3,2,11,0.645326673984528,0.782608695652174,-0.210029408335686,-0.977695047855377,0,0,0
"Legislator 95","FDP",8,1,1,13,0.823290050029755,0.91304347826087,-0.241981118917465,0.660192608833313,0,0,0
"Legislator 96","CVP",7,3,2,11,0.623361051082611,0.782608695652174,-0.202351108193398,0.0666244775056839,0,0,0
"Legislator 97","BDP",12,4,0,7,0.593492925167084,0.826086956521739,-0.0195543598383665,0.493175625801086,0,0,0
"Legislator 98","SP",13,0,1,9,0.917395353317261,0.956521739130435,0.800676465034485,-0.219316318631172,0,0,0
"Legislator 99","SP",14,0,0,9,0.959224760532379,1,0.539296388626099,-0.0500452145934105,0,0,0
"Legislator 100","SVP",9,0,1,13,0.934107601642609,0.956521739130435,-0.613876223564148,0.495135545730591,0,0,0
"Legislator 101","FDP",7,0,1,15,0.823325634002686,0.956521739130435,-0.17746689915657,0.969335377216339,0,0,0
"Legislator 102","FDP",7,3,5,8,0.597475230693817,0.652173913043478,-0.178293272852898,0.983977437019348,0,0,0
"Legislator 103","SVP",6,4,0,13,0.685678601264954,0.826086956521739,-0.410956263542175,0.249740555882454,0,0,0
"Legislator 104","FDP",9,4,0,10,0.625185251235962,0.826086956521739,0.0305991098284721,-0.385852038860321,0,0,0
"Legislator 105","FDP",13,4,1,5,0.699660658836365,0.782608695652174,0.00358224497176707,-0.728089928627014,0,0,0
"Legislator 106","FDP",8,2,4,9,0.662004947662354,0.739130434782609,-0.157597213983536,0.604558825492859,0,0,0
"Legislator 107","glp",15,3,1,4,0.668951034545898,0.826086956521739,0.0251458454877138,0.634519279003143,0,0,0
"Legislator 108","SVP",7,3,4,9,0.579986095428467,0.695652173913043,-0.253467887639999,-0.190611690282822,0,0,0
"Legislator 109","SVP",8,1,2,12,0.70228898525238,0.869565217391304,-0.304937422275543,-0.952372372150421,0,0,0
"Legislator 110","SVP",9,0,4,10,0.709572553634644,0.826086956521739,-0.172956854104996,-0.984929382801056,0,0,0
"Legislator 111","glp",13,3,2,5,0.681497037410736,0.782608695652174,0.00901797506958246,0.730556130409241,0,0,0
"Legislator 112","glp",12,1,1,9,0.808688521385193,0.91304347826087,0.0218302104622126,0.870028674602509,0,0,0
"Legislator 113","Grüne",10,1,0,12,0.88332724571228,0.956521739130435,0.626636266708374,-0.718896150588989,0,0,0
"Legislator 114","Grüne",11,2,0,10,0.828772187232971,0.91304347826087,0.3143310546875,-0.949313461780548,0,0,0
"Legislator 115","CVP",10,3,0,10,0.656027138233185,0.869565217391304,-0.121773287653923,-0.268710076808929,0,0,0
"Legislator 116","Grüne",15,1,0,7,0.906461834907532,0.956521739130435,0.738741874694824,0.105227530002594,0,0,0
"Legislator 117","FDP",10,3,1,9,0.761445999145508,0.826086956521739,-0.229555785655975,0.973295450210571,0,0,0
"Legislator 118","FDP",10,3,3,7,0.64140260219574,0.739130434782609,-0.148713961243629,0.297645777463913,0,0,0
"Legislator 119","FDP",7,1,3,12,0.738050937652588,0.826086956521739,-0.266957342624664,0.613577902317047,0,0,0
"Legislator 120","CVP",14,2,2,5,0.628427982330322,0.826086956521739,0.0235085897147655,-0.30549880862236,0,0,0
"Legislator 121","CVP",7,1,3,12,0.672177970409393,0.826086956521739,-0.0803228616714478,-0.355104684829712,0,0,0
"Legislator 122","glp",16,0,2,5,0.837116897106171,0.91304347826087,0.201023608446121,0.97958642244339,0,0,0
"Legislator 123","SP",16,1,0,6,0.826983749866486,0.956521739130435,0.36696782708168,-0.278698146343231,0,0,0
"Legislator 124","SP",16,0,0,7,0.91843044757843,1,0.445755988359451,0.171793773770332,0,0,0
"Legislator 125","SP",11,0,2,10,0.845365583896637,0.91304347826087,0.496060818433762,-0.313353568315506,0,0,0
"Legislator 126","SP",13,0,0,10,0.93394285440445,1,0.731001138687134,-0.300964444875717,0,0,0
"Legislator 127","FDP",8,0,1,14,0.794968068599701,0.956521739130435,-0.237433195114136,0.665787935256958,0,0,0
"Legislator 128","CVP",7,5,2,9,0.613684356212616,0.695652173913043,-0.043968141078949,-0.546685695648193,0,0,0
"Legislator 129","CVP",10,5,3,5,0.5252885222435,0.652173913043478,-0.0899822264909744,-0.396297961473465,0,0,0
"Legislator 130","FDP",11,5,1,6,0.669261634349823,0.739130434782609,-0.0539882481098175,0.998541593551636,0,0,0
"Legislator 131","SP",11,2,0,10,0.867877721786499,0.91304347826087,0.346857190132141,-0.0668167248368263,0,0,0
"Legislator 132","FDP",9,3,0,11,0.703180730342865,0.869565217391304,-0.0610615350306034,0.183384910225868,0,0,0
"Legislator 133","Grüne",11,1,3,8,0.665765464305878,0.826086956521739,0.128605559468269,-0.120682656764984,0,0,0
"Legislator 134","Grüne",10,1,0,12,0.784637928009033,0.956521739130435,0.299573987722397,-0.954073071479797,0,0,0
"Legislator 135","Grüne",14,0,0,9,0.932665288448334,1,0.74100387096405,-0.139690741896629,0,0,0
"Legislator 136","Grüne",15,0,0,8,0.906073451042175,1,0.479461878538132,-0.100712023675442,0,0,0
"Legislator 137","Grüne",16,1,0,6,0.932503700256348,0.956521739130435,0.33513069152832,0.00583704188466072,0,0,0
"Legislator 138","CVP",12,2,0,9,0.749776005744934,0.91304347826087,-0.123527944087982,0.248562067747116,0,0,0
"Legislator 139","BDP",11,1,2,9,0.768886744976044,0.869565217391304,-0.0110048661008477,0.251304477453232,0,0,0
"Legislator 140","BDP",7,6,2,8,0.613211989402771,0.652173913043478,-0.0672210305929184,-0.416172415018082,0,0,0
"Legislator 141","SP",12,0,2,9,0.871316850185394,0.91304347826087,0.860030949115753,-0.5102419257164,0,0,0
"Legislator 142","SP",12,0,0,11,0.928187727928162,1,0.827401459217072,-0.0964433997869492,0,0,0
"Legislator 143","FDP",7,3,1,12,0.67507141828537,0.826086956521739,-0.179373040795326,0.571890532970428,0,0,0
"Legislator 144","Grüne",15,2,0,6,0.782687425613403,0.91304347826087,0.170580491423607,-0.444948375225067,0,0,0
"Legislator 145","glp",15,1,1,6,0.80788117647171,0.91304347826087,0.173695534467697,0.329479873180389,0,0,0
"Legislator 146","SP",17,1,2,3,0.782693088054657,0.869565217391304,0.12483848631382,0.223835751414299,0,0,0
"Legislator 147","FDP",9,2,1,11,0.774951040744781,0.869565217391304,-0.145096078515053,0.989417552947998,0,0,0
"Legislator 148","SVP",12,3,5,3,0.555993854999542,0.652173913043478,-0.148429065942764,0.312346756458282,0,0,0
"Legislator 149","CVP",9,5,2,7,0.557946085929871,0.695652173913043,-0.0828294530510902,-0.453643947839737,0,0,0
"Legislator 150","glp",13,2,2,6,0.602719604969025,0.826086956521739,-0.0130147114396095,0.187051355838776,0,0,0
"Legislator 151","Grüne",13,1,0,9,0.930678904056549,0.956521739130435,0.534931242465973,-0.844895601272583,0,0,0
"Legislator 152","Grüne",14,0,1,8,0.907161235809326,0.956521739130435,0.929506778717041,-0.137130066752434,0,0,0
"Legislator 153","SVP",3,4,1,15,0.667965769767761,0.782608695652174,-0.369676351547241,-0.234088405966759,0,0,0
"Legislator 154","glp",11,1,1,10,0.850165247917175,0.91304347826087,0.0628411620855331,0.998023629188538,0,0,0
"Legislator 155","Grüne",11,0,0,12,0.939538836479187,1,0.706420361995697,-0.390837073326111,0,0,0
"Legislator 156","CVP",11,5,2,5,0.637298882007599,0.695652173913043,0.0231137126684189,-0.323257029056549,0,0,0
"Legislator 157","CVP",6,4,3,10,0.607328236103058,0.695652173913043,-0.11020839959383,-0.0826213657855988,0,0,0
"Legislator 158","CVP",7,3,2,11,0.584094226360321,0.782608695652174,-0.0621950775384903,-0.332186192274094,0,0,0
"Legislator 159","BDP",16,1,3,3,0.607408165931702,0.826086956521739,0.00949402526021004,0.201501607894897,0,0,0
"Legislator 160","SP",11,0,0,12,0.889057576656342,1,0.441042840480804,0.224993869662285,0,0,0
"Legislator 161","SP",13,0,0,10,0.912475049495697,1,0.327386528253555,0.0564934015274048,0,0,0
"Legislator 162","SVP",11,2,3,7,0.556340992450714,0.782608695652174,-0.12171421200037,-0.888883113861084,0,0,0
"Legislator 163","CVP",8,5,1,9,0.579687833786011,0.739130434782609,-0.0148943066596985,0.112808771431446,0,0,0
"Legislator 164","SVP",8,1,3,11,0.631815910339355,0.826086956521739,-0.200093045830727,-0.857093930244446,0,0,0
"Legislator 165","SVP",8,1,7,7,0.585204422473907,0.652173913043478,-0.0733012333512306,-0.997309803962708,0,0,0
"Legislator 166","glp",13,3,0,7,0.747669696807861,0.869565217391304,0.0782354325056076,0.586313128471375,0,0,0
"Legislator 167","SP",12,0,1,10,0.823470711708069,0.956521739130435,0.467681020498276,-0.314845234155655,0,0,0
"Legislator 168","glp",18,1,0,4,0.858212530612946,0.956521739130435,0.0825343355536461,0.996588230133057,0,0,0
"Legislator 169","Grüne",14,0,1,8,0.877947926521301,0.956521739130435,0.352284640073776,0.192237496376038,0,0,0
"Legislator 170","Grüne",14,0,0,9,0.961949706077576,1,0.611523151397705,-0.412513136863708,0,0,0
"Legislator 171","glp",14,1,1,7,0.827005863189697,0.91304347826087,0.161457732319832,0.189336240291595,0,0,0
"Legislator 172","SVP",10,1,4,8,0.592057049274445,0.782608695652174,-0.24747659265995,-0.863030016422272,0,0,0
"Legislator 173","SVP",9,2,4,8,0.566599071025848,0.739130434782609,-0.258303642272949,-0.132360741496086,0,0,0
"Legislator 174","Grüne",14,0,0,9,0.905154228210449,1,0.671879291534424,-0.604601860046387,0,0,0
"Legislator 175","FDP",8,4,1,10,0.705552518367767,0.782608695652174,-0.10281278192997,0.512988865375519,0,0,0
"Legislator 176","FDP",11,2,3,7,0.704644560813904,0.782608695652174,-0.070157565176487,0.914062440395355,0,0,0
"Legislator 177","Grüne",13,1,1,8,0.822346985340118,0.91304347826087,0.278350591659546,-0.0740737393498421,0,0,0
"Legislator 178","BDP",5,2,1,15,0.639203131198883,0.869565217391304,-0.142594516277313,0.39673838019371,0,0,0
"Legislator 179","BDP",8,5,1,9,0.641424596309662,0.739130434782609,-0.0273295678198338,-0.128674447536469,0,0,0
"Legislator 180","BDP",12,1,0,10,0.696343421936035,0.956521739130435,-0.061545118689537,0.0430384539067745,0,0,0
"Legislator 181","SP",14,0,0,9,0.921435832977295,1,0.551661372184753,0.834068238735199,0,0,0
"Legislator 182","SP",12,1,1,9,0.859333157539368,0.91304347826087,0.585284888744354,-0.22867539525032,0,0,0
"Legislator 183","SP",13,1,0,9,0.876170814037323,0.956521739130435,0.717253386974335,0.182942003011703,0,0,0
"Legislator 184","SP",13,1,0,9,0.768319845199585,0.956521739130435,0.172310993075371,-0.985042572021484,0,0,0
"Legislator 185","SP",14,0,0,9,0.908303141593933,1,0.220965132117271,-0.156908884644508,0,0,0
"Legislator 186","SP",14,3,0,6,0.853556036949158,0.869565217391304,0.371305972337723,-0.57645171880722,0,0,0
"Legislator 187","SVP",8,0,0,15,0.923107504844666,1,-0.65205579996109,0.180797010660172,0,0,0
"Legislator 188","glp",10,3,1,9,0.716328024864197,0.826086956521739,-0.0251968018710613,0.999682545661926,0,0,0
"Legislator 189","CVP",10,4,3,6,0.625370979309082,0.695652173913043,-0.0311631914228201,0.0188873633742332,0,0,0
"Legislator 190","Grüne",10,1,1,11,0.829613745212555,0.91304347826087,0.753665626049042,-0.57632452249527,0,0,0
"Legislator 191","SP",14,0,1,8,0.858557462692261,0.956521739130435,0.88800847530365,-0.459827095270157,0,0,0
"Legislator 192","FDP",6,1,4,12,0.699063539505005,0.782608695652174,-0.158964827656746,0.687349796295166,0,0,0
"Legislator 193","SVP",10,1,1,11,0.821421027183533,0.91304347826087,-0.43421670794487,-0.180754542350769,0,0,0
"Legislator 194","BDP",9,1,2,11,0.655206263065338,0.869565217391304,-0.115674689412117,0.0182608794420958,0,0,0
"Legislator 195","glp",16,1,2,4,0.813059866428375,0.869565217391304,0.0524926669895649,0.998621344566345,0,0,0
"Legislator 196","BDP",7,4,2,10,0.625685036182404,0.739130434782609,-0.0234171859920025,-0.696824312210083,0,0,0
"Legislator 197","SP",13,2,1,7,0.863765597343445,0.869565217391304,0.386725932359695,-0.764279305934906,0,0,0
"Legislator 198","glp",12,1,1,9,0.747777879238129,0.91304347826087,-0.0160100497305393,0.999871909618378,0,0,0
"Legislator 199","glp",12,7,1,3,0.583158314228058,0.652173913043478,0.0266858767718077,-0.256726145744324,0,0,0
"Legislator 200","Grüne",13,1,0,9,0.790556073188782,0.956521739130435,0.368263453245163,-0.929721534252167,0,0,0
"Legislator 201","SVP",9,2,5,7,0.603937685489655,0.695652173913043,-0.171618267893791,0.022653391584754,0,0,0
"Legislator 202","glp",13,1,0,9,0.846258640289307,0.956521739130435,-0.0253605730831623,0.999678373336792,0,0,0
"Legislator 203","FDP",10,2,1,10,0.674705743789673,0.869565217391304,-0.209069460630417,0.634350180625916,0,0,0
"Legislator 204","CVP",13,2,2,6,0.739452123641968,0.826086956521739,0.0167581234127283,-0.0402595773339272,0,0,0
"Legislator 205","CVP",9,1,5,8,0.602250337600708,0.739130434782609,-0.158250212669373,-0.938099384307861,0,0,0
"Legislator 206","CVP",10,5,3,5,0.535003423690796,0.652173913043478,-0.0692599341273308,-0.238083764910698,0,0,0
"Legislator 207","BDP",15,0,0,8,0.887735545635223,1,0.265624552965164,0.0385460369288921,0,0,0
"Legislator 208","SP",11,0,1,11,0.884724974632263,0.956521739130435,0.895307540893555,0.445448487997055,0,0,0
"Legislator 209","SP",14,1,1,7,0.805156350135803,0.91304347826087,0.202525615692139,-0.116672560572624,0,0,0
"Legislator 210","SP",8,1,0,14,0.911430537700653,0.956521739130435,0.771997511386871,-0.473148345947266,0,0,0
"Legislator 211","SP",12,0,0,11,0.915588080883026,1,0.355933576822281,-0.675836384296417,0,0,0
"Legislator 212","SP",14,2,0,7,0.84812980890274,0.91304347826087,0.240509450435638,-0.727484822273254,0,0,0
"Legislator 213","SP",12,1,1,9,0.856520593166351,0.91304347826087,0.834461450576782,0.398335546255112,0,0,0
"Legislator 214","SP",15,1,1,6,0.81149423122406,0.91304347826087,0.278736650943756,0.000966036692261696,0,0,0
"Legislator 215","SP",12,0,0,11,0.938481628894806,1,0.641823589801788,-0.742191314697266,0,0,0
"Legislator 216","FDP",7,5,3,8,0.554972529411316,0.652173913043478,-0.100447632372379,0.668748557567596,0,0,0
"Legislator 217","SVP",7,0,1,15,0.855487763881683,0.956521739130435,-0.633388161659241,-0.305959433317184,0,0,0
"Legislator 218","FDP",15,2,4,2,0.476007699966431,0.739130434782609,-0.0373416505753994,0.107683412730694,0,0,0
"Legislator 219","glp",12,0,3,8,0.819342851638794,0.869565217391304,0.122813060879707,0.798647582530975,0,0,0
"Legislator 220","glp",14,0,3,6,0.691126585006714,0.869565217391304,-0.00667399726808071,0.535224080085754,0,0,0
"Legislator 221","glp",11,2,1,9,0.673190951347351,0.869565217391304,-0.0608311332762241,0.396977961063385,0,0,0
"Legislator 222","FDP",12,1,1,9,0.759297132492065,0.91304347826087,-0.1287562251091,0.472327500581741,0,0,0
"Legislator 223","SVP",7,2,3,11,0.494947463274002,0.782608695652174,-0.242636889219284,-0.91570770740509,0,0,0
"Legislator 224","glp",15,1,0,7,0.794518351554871,0.956521739130435,0.0145333660766482,0.999894380569458,0,0,0
"Legislator 225","SP",17,0,0,6,0.965058624744415,1,0.74714058637619,-0.00328046455979347,0,0,0
"Legislator 226","SVP",5,1,5,12,0.619533896446228,0.739130434782609,-0.25643327832222,-0.473755329847336,0,0,0
"Legislator 227","Grüne",14,0,0,9,0.942286968231201,1,0.522511780261993,-0.0123833948746324,0,0,0
"Legislator 228","BDP",13,5,2,3,0.553308486938477,0.695652173913043,-0.046952623873949,-0.00166765716858208,0,0,0
"Legislator 229","Grüne",14,2,0,7,0.77239727973938,0.91304347826087,0.0622995905578136,0.939153552055359,0,0,0
"Legislator 230","Grüne",15,1,0,7,0.814554691314697,0.956521739130435,0.222910657525063,-0.417558431625366,0,0,0
"Legislator 231","Grüne",11,1,0,11,0.864734292030334,0.956521739130435,0.964797675609589,0.0413853675127029,0,0,0
"Legislator 232","BDP",12,3,2,6,0.631406843662262,0.782608695652174,0.0120687130838633,-0.616616487503052,0,0,0
"Legislator 233","BDP",13,0,5,5,0.657998859882355,0.782608695652174,-0.208612278103828,0.375208973884583,0,0,0
"Legislator 234","glp",15,4,0,4,0.6418177485466,0.826086956521739,0.085113950073719,0.0948415994644165,0,0,0
"Legislator 235","Grüne",13,1,0,9,0.920670032501221,0.956521739130435,0.328308045864105,0.472223043441772,0,0,0
"Legislator 236","SVP",6,2,4,11,0.627674996852875,0.739130434782609,-0.307897984981537,-0.443479180335999,0,0,0
"Legislator 237","FDP",11,7,0,5,0.649005353450775,0.695652173913043,0.0407892093062401,0.34412083029747,0,0,0
