"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 24","FDP",29,6,15,17,0.541355907917023,0.686567164179104,-0.118613846600056,-0.483656495809555,0,0,0
"Legislator 25","Grüne",30,7,6,24,0.650253772735596,0.805970149253731,0.252758592367172,-0.889888107776642,0,0,0
"Legislator 26","Grüne",41,2,1,23,0.88925576210022,0.955223880597015,0.894193291664124,-0.447681277990341,0,0,0
"Legislator 27","CVP",38,9,2,18,0.657946467399597,0.835820895522388,0.0308777503669262,-0.121991343796253,0,0,0
"Legislator 28","BDP",32,13,8,14,0.540950655937195,0.686567164179104,-0.016265831887722,0.0119114723056555,0,0,0
"Legislator 29","SP",38,3,2,24,0.86291629076004,0.925373134328358,0.501895248889923,-0.800995886325836,0,0,0
"Legislator 30","BDP",34,9,5,19,0.617701232433319,0.791044776119403,-0.0831058025360107,0.238573297858238,0,0,0
"Legislator 31","SP",38,1,5,23,0.837615847587585,0.91044776119403,0.971203207969666,-0.210659682750702,0,0,0
"Legislator 32","SVP",26,1,3,37,0.809596478939056,0.940298507462687,-0.913457870483398,-0.406932979822159,0,0,0
"Legislator 33","SP",45,1,2,19,0.875141859054565,0.955223880597015,0.99855387210846,-0.0537603497505188,0,0,0
"Legislator 34","SVP",21,6,7,33,0.699833333492279,0.805970149253731,-0.600425124168396,-0.00168647186364979,0,0,0
"Legislator 35","CVP",23,5,5,34,0.691871881484985,0.850746268656716,-0.34060063958168,0.519732058048248,0,0,0
"Legislator 36","Grüne",39,1,0,27,0.930320978164673,0.985074626865672,0.997756540775299,-0.0167063996195793,0,0,0
"Legislator 37","Grüne",40,1,1,25,0.887205958366394,0.970149253731343,0.897697567939758,0.282204508781433,0,0,0
"Legislator 38","glp",33,7,4,23,0.73569393157959,0.835820895522388,-0.0109742479398847,0.999939858913422,0,0,0
"Legislator 39","Grüne",41,2,0,24,0.905271470546722,0.970149253731343,0.860714495182037,0.142846584320068,0,0,0
"Legislator 40","Grüne",42,2,1,22,0.852062165737152,0.955223880597015,0.996289968490601,-0.00368990167044103,0,0,0
"Legislator 41","CVP",24,11,11,21,0.539800465106964,0.671641791044776,-0.149526759982109,-0.988757729530334,0,0,0
"Legislator 42","CVP",36,9,4,18,0.665202558040619,0.805970149253731,0.104541689157486,-0.217353537678719,0,0,0
"Legislator 43","Grüne",38,2,1,26,0.903468489646912,0.955223880597015,0.836713433265686,-0.390320062637329,0,0,0
"Legislator 44","SP",39,2,1,25,0.881229639053345,0.955223880597015,0.642149031162262,-0.0612689182162285,0,0,0
"Legislator 45","glp",34,8,4,21,0.691133558750153,0.82089552238806,0.0069306599907577,0.428328067064285,0,0,0
"Legislator 46","Grüne",33,6,11,17,0.612920880317688,0.746268656716418,-0.04074801877141,-0.3712999522686,0,0,0
"Legislator 47","SP",39,3,0,25,0.846599459648132,0.955223880597015,0.694807887077332,0.0512327663600445,0,0,0
"Legislator 48","SP",39,1,4,23,0.864824593067169,0.925373134328358,0.553207695484161,-0.158136606216431,0,0,0
"Legislator 49","Grüne",39,2,1,25,0.897899448871613,0.955223880597015,0.866725981235504,0.0448240786790848,0,0,0
"Legislator 50","Grüne",37,3,2,25,0.855118751525879,0.925373134328358,0.713471233844757,-0.247434452176094,0,0,0
"Legislator 51","CVP",25,9,13,20,0.543363332748413,0.671641791044776,-0.199314892292023,0.00189163140021265,0,0,0
"Legislator 52","CVP",31,9,4,23,0.674293398857117,0.805970149253731,-0.0704365968704224,0.141170874238014,0,0,0
"Legislator 53","CVP",32,9,0,26,0.645177721977234,0.865671641791045,-0.0785634964704514,-0.250800162553787,0,0,0
"Legislator 54","CVP",38,9,5,15,0.619447708129883,0.791044776119403,0.0900556445121765,0.0853553637862206,0,0,0
"Legislator 55","BDP",28,15,4,20,0.573628485202789,0.716417910447761,-0.0771134197711945,0.657816350460052,0,0,0
"Legislator 56","SP",36,3,3,25,0.799153387546539,0.91044776119403,0.674438774585724,-0.452632427215576,0,0,0
"Legislator 57","SP",37,3,1,26,0.866787672042847,0.940298507462687,0.993779301643372,-0.111367799341679,0,0,0
"Legislator 58","FDP",21,8,4,34,0.697506964206696,0.82089552238806,-0.308068960905075,0.951364040374756,0,0,0
"Legislator 59","SVP",22,7,3,35,0.719825088977814,0.850746268656716,-0.539795935153961,-0.21783772110939,0,0,0
"Legislator 60","FDP",24,8,7,28,0.643880069255829,0.776119402985075,-0.226227417588234,0.974074482917786,0,0,0
"Legislator 61","SP",40,1,3,23,0.847299754619598,0.940298507462687,0.857159376144409,-0.471348345279694,0,0,0
"Legislator 62","Grüne",42,3,1,21,0.867599368095398,0.940298507462687,0.634642839431763,0.140219986438751,0,0,0
"Legislator 63","Grüne",38,5,3,21,0.771106898784637,0.880597014925373,0.366752177476883,-0.200348541140556,0,0,0
"Legislator 64","Grüne",39,1,3,24,0.860653221607208,0.940298507462687,0.936576545238495,-0.350463032722473,0,0,0
"Legislator 65","CVP",25,13,6,23,0.54805850982666,0.716417910447761,-0.168571397662163,-0.0944712236523628,0,0,0
"Legislator 66","BDP",35,11,8,13,0.574594676494598,0.716417910447761,0.0816442221403122,-0.249150574207306,0,0,0
"Legislator 67","SP",42,1,0,24,0.892063438892365,0.985074626865672,0.695607244968414,0.0271149203181267,0,0,0
"Legislator 68","SP",35,11,3,18,0.697814643383026,0.791044776119403,0.140570610761642,-0.0650563389062881,0,0,0
"Legislator 69","SP",40,1,0,26,0.929808735847473,0.985074626865672,0.929109692573547,-0.369804263114929,0,0,0
"Legislator 70","SP",38,3,1,25,0.817647397518158,0.940298507462687,0.513588070869446,-0.132186263799667,0,0,0
"Legislator 71","Grüne",41,1,1,24,0.90140563249588,0.970149253731343,0.998880684375763,-0.0473025850951672,0,0,0
"Legislator 72","CVP",34,4,12,17,0.585577487945557,0.761194029850746,0.0122966477647424,-0.391680747270584,0,0,0
"Legislator 73","CVP",34,12,9,12,0.5184246301651,0.686567164179104,0.0608025975525379,-0.0694483071565628,0,0,0
"Legislator 74","FDP",32,6,4,25,0.662469148635864,0.850746268656716,-0.0911485254764557,0.548592090606689,0,0,0
"Legislator 75","SP",38,3,5,21,0.762658178806305,0.880597014925373,0.267591118812561,-0.451256573200226,0,0,0
"Legislator 76","Grüne",41,2,5,19,0.797728002071381,0.895522388059702,0.513319194316864,0.0013517604675144,0,0,0
"Legislator 77","FDP",40,6,4,17,0.667031645774841,0.850746268656716,0.0591108277440071,-0.0606932193040848,0,0,0
"Legislator 78","FDP",30,6,2,29,0.7384113073349,0.880597014925373,-0.202346712350845,0.979314029216766,0,0,0
"Legislator 79","BDP",29,9,12,17,0.530229210853577,0.686567164179104,-0.115336492657661,0.248760014772415,0,0,0
"Legislator 80","BDP",40,3,5,19,0.659666180610657,0.880597014925373,-0.01044693402946,0.412343472242355,0,0,0
"Legislator 81","SVP",23,3,12,29,0.664189100265503,0.776119402985075,-0.437717974185944,-0.281968832015991,0,0,0
"Legislator 82","Grüne",35,8,5,19,0.683874428272247,0.805970149253731,0.277917921543121,-0.242000982165337,0,0,0
"Legislator 83","CVP",33,8,2,24,0.666457772254944,0.850746268656716,-0.0207421574741602,-0.334862947463989,0,0,0
"Legislator 84","FDP",23,7,11,26,0.616697251796722,0.73134328358209,-0.356761395931244,-0.226225763559341,0,0,0
"Legislator 85","glp",36,6,2,23,0.73658299446106,0.880597014925373,0.0179504249244928,0.604522287845612,0,0,0
"Legislator 86","SVP",22,5,11,29,0.652686178684235,0.761194029850746,-0.442942529916763,-0.447212874889374,0,0,0
"Legislator 87","BDP",38,7,6,16,0.625099360942841,0.805970149253731,-0.037193801254034,0.375684410333633,0,0,0
"Legislator 88","Grüne",39,4,2,22,0.810627698898315,0.91044776119403,0.431309819221497,0.159087955951691,0,0,0
"Legislator 89","Grüne",40,2,3,22,0.795228242874146,0.925373134328358,0.477944880723953,-0.793421506881714,0,0,0
"Legislator 90","Grüne",34,5,0,28,0.845596373081207,0.925373134328358,0.786594927310944,-0.46757248044014,0,0,0
"Legislator 91","BDP",28,6,9,24,0.582777321338654,0.776119402985075,-0.22203004360199,-0.220736816525459,0,0,0
"Legislator 92","Grüne",40,2,0,25,0.907644510269165,0.970149253731343,0.992179453372955,0.0349377654492855,0,0,0
"Legislator 93","Grüne",37,1,3,26,0.84611189365387,0.940298507462687,0.596559584140778,-0.259511828422546,0,0,0
"Legislator 94","SVP",20,7,10,30,0.60288417339325,0.746268656716418,-0.345599949359894,-0.83362740278244,0,0,0
"Legislator 95","FDP",20,6,5,36,0.709008514881134,0.835820895522388,-0.364803612232208,0.582185566425323,0,0,0
"Legislator 96","CVP",27,5,7,28,0.643786609172821,0.82089552238806,-0.210301354527473,0.129739195108414,0,0,0
"Legislator 97","BDP",34,10,3,20,0.631291687488556,0.805970149253731,0.0233310218900442,0.230403542518616,0,0,0
"Legislator 98","SP",38,2,1,26,0.880537986755371,0.955223880597015,0.991968035697937,-0.126488402485847,0,0,0
"Legislator 99","SP",43,0,0,24,0.922849237918854,1,0.787042200565338,0.234956607222557,0,0,0
"Legislator 100","SVP",23,5,3,36,0.812592685222626,0.880597014925373,-0.737049400806427,0.114586547017097,0,0,0
"Legislator 101","FDP",30,3,5,29,0.711011230945587,0.880597014925373,-0.247821271419525,0.96880578994751,0,0,0
"Legislator 102","FDP",20,8,10,29,0.581758141517639,0.73134328358209,-0.257116168737411,0.507123649120331,0,0,0
"Legislator 103","SVP",19,6,2,40,0.787119209766388,0.880597014925373,-0.70776891708374,0.185000017285347,0,0,0
"Legislator 104","FDP",24,14,7,22,0.562274217605591,0.686567164179104,-0.0661813244223595,-0.594472885131836,0,0,0
"Legislator 105","FDP",27,9,5,26,0.644402325153351,0.791044776119403,-0.125703677535057,-0.992067873477936,0,0,0
"Legislator 106","FDP",25,7,8,27,0.688280522823334,0.776119402985075,-0.234752535820007,0.836203098297119,0,0,0
"Legislator 107","glp",37,6,5,19,0.703637659549713,0.835820895522388,-0.0348638892173767,0.857418835163116,0,0,0
"Legislator 108","SVP",21,7,13,26,0.566724717617035,0.701492537313433,-0.36217600107193,-0.44002303481102,0,0,0
"Legislator 109","SVP",22,6,9,30,0.615999162197113,0.776119402985075,-0.352424055337906,-0.935840427875519,0,0,0
"Legislator 110","SVP",25,7,12,23,0.564914405345917,0.716417910447761,-0.258682399988174,-0.713755071163177,0,0,0
"Legislator 111","glp",40,3,3,21,0.751952469348907,0.91044776119403,0.0893842801451683,0.995997190475464,0,0,0
"Legislator 112","glp",38,5,1,23,0.741837024688721,0.91044776119403,0.0318013876676559,0.740130364894867,0,0,0
"Legislator 113","Grüne",35,4,1,27,0.839397370815277,0.925373134328358,0.93431806564331,-0.272826611995697,0,0,0
"Legislator 114","Grüne",36,6,0,25,0.818763256072998,0.91044776119403,0.583610117435455,-0.542356431484222,0,0,0
"Legislator 115","CVP",28,11,5,23,0.593218564987183,0.761194029850746,-0.0971374660730362,-0.177253380417824,0,0,0
"Legislator 116","Grüne",38,2,1,26,0.914922654628754,0.955223880597015,0.976735234260559,-0.214448615908623,0,0,0
"Legislator 117","FDP",26,4,5,32,0.723564505577087,0.865671641791045,-0.337225794792175,0.941423892974854,0,0,0
"Legislator 118","FDP",28,10,7,22,0.610203325748444,0.746268656716418,-0.0844857543706894,0.735167920589447,0,0,0
"Legislator 119","FDP",22,5,6,34,0.728727698326111,0.835820895522388,-0.307131260633469,0.856684982776642,0,0,0
"Legislator 120","CVP",32,12,2,21,0.61376690864563,0.791044776119403,0.0231872424483299,-0.29510098695755,0,0,0
"Legislator 121","CVP",29,12,2,24,0.59324187040329,0.791044776119403,-0.0427667014300823,-0.0540022104978561,0,0,0
"Legislator 122","glp",41,1,4,21,0.822875022888184,0.925373134328358,0.184484198689461,0.869644284248352,0,0,0
"Legislator 123","SP",43,0,0,24,0.926096677780151,1,0.820982992649078,0.182806044816971,0,0,0
"Legislator 124","SP",37,2,3,25,0.844342827796936,0.925373134328358,0.730230808258057,-0.415743917226791,0,0,0
"Legislator 125","SP",39,1,3,24,0.862664580345154,0.940298507462687,0.774206459522247,-0.297494918107986,0,0,0
"Legislator 126","SP",41,0,1,25,0.925338268280029,0.985074626865672,0.975601971149445,-0.219546869397163,0,0,0
"Legislator 127","FDP",20,7,2,38,0.754398107528687,0.865671641791045,-0.44841456413269,0.558898568153381,0,0,0
"Legislator 128","CVP",23,13,9,22,0.602673351764679,0.671641791044776,-0.0358971692621708,-0.504516422748566,0,0,0
"Legislator 129","CVP",33,12,2,20,0.606235384941101,0.791044776119403,-0.000388437620131299,0.171665757894516,0,0,0
"Legislator 130","FDP",26,11,5,25,0.643020749092102,0.761194029850746,-0.125169783830643,0.992135345935822,0,0,0
"Legislator 131","SP",38,2,1,26,0.903239190578461,0.955223880597015,0.871613800525665,-0.388510972261429,0,0,0
"Legislator 132","FDP",35,8,2,22,0.697255730628967,0.850746268656716,-0.0474365465342999,0.440439283847809,0,0,0
"Legislator 133","Grüne",41,6,3,17,0.734232842922211,0.865671641791045,0.369178235530853,0.0112186959013343,0,0,0
"Legislator 134","Grüne",40,2,3,22,0.756213963031769,0.925373134328358,0.563547968864441,-0.0986546650528908,0,0,0
"Legislator 135","Grüne",42,1,0,24,0.907110095024109,0.985074626865672,0.822236835956573,0.0503403805196285,0,0,0
"Legislator 136","Grüne",41,2,0,24,0.914065301418304,0.970149253731343,0.989330351352692,-0.0503567270934582,0,0,0
"Legislator 137","Grüne",37,3,2,25,0.863787055015564,0.925373134328358,0.739923298358917,-0.130464270710945,0,0,0
"Legislator 138","CVP",27,8,3,29,0.667936086654663,0.835820895522388,-0.157668143510818,0.34952837228775,0,0,0
"Legislator 139","BDP",30,9,5,23,0.637078106403351,0.791044776119403,-0.0963488891720772,0.136526957154274,0,0,0
"Legislator 140","BDP",31,9,10,17,0.602323293685913,0.716417910447761,-0.0547006316483021,-0.188788041472435,0,0,0
"Legislator 141","SP",33,5,4,25,0.78209114074707,0.865671641791045,0.533870756626129,-0.501852214336395,0,0,0
"Legislator 142","SP",38,3,1,25,0.900018751621246,0.940298507462687,0.941270649433136,-0.0991227701306343,0,0,0
"Legislator 143","FDP",23,15,5,24,0.547743380069733,0.701492537313433,-0.108583562076092,0.172947913408279,0,0,0
"Legislator 144","Grüne",39,4,2,22,0.798198997974396,0.91044776119403,0.432125717401505,-0.524967670440674,0,0,0
"Legislator 145","glp",42,5,5,15,0.71123468875885,0.850746268656716,0.0950811952352524,0.566544115543365,0,0,0
"Legislator 146","SP",41,1,7,18,0.768041491508484,0.880597014925373,0.415236562490463,-0.26000389456749,0,0,0
"Legislator 147","FDP",23,8,5,31,0.690459191799164,0.805970149253731,-0.23516508936882,0.971955418586731,0,0,0
"Legislator 148","SVP",24,9,11,23,0.569739818572998,0.701492537313433,-0.241456598043442,0.0754893273115158,0,0,0
"Legislator 149","CVP",24,10,7,26,0.601538062095642,0.746268656716418,-0.116523325443268,-0.553207337856293,0,0,0
"Legislator 150","glp",41,3,1,22,0.763335227966309,0.940298507462687,0.0321504138410091,0.780341565608978,0,0,0
"Legislator 151","Grüne",37,1,0,29,0.940568447113037,0.985074626865672,0.889248609542847,-0.457424163818359,0,0,0
"Legislator 152","Grüne",37,3,2,25,0.828568279743195,0.925373134328358,0.942781865596771,-0.333410114049911,0,0,0
"Legislator 153","SVP",19,10,3,35,0.644543528556824,0.805970149253731,-0.442059725522995,-0.361322402954102,0,0,0
"Legislator 154","glp",35,6,0,26,0.790999174118042,0.91044776119403,-0.0712558329105377,0.997458159923553,0,0,0
"Legislator 155","Grüne",37,3,2,25,0.811738967895508,0.925373134328358,0.663355112075806,-0.633815765380859,0,0,0
"Legislator 156","CVP",33,11,1,22,0.64578378200531,0.82089552238806,0.0334693118929863,-0.14633646607399,0,0,0
"Legislator 157","CVP",27,11,5,24,0.603126168251038,0.761194029850746,-0.122861586511135,-0.215288460254669,0,0,0
"Legislator 158","CVP",32,8,2,25,0.634406328201294,0.850746268656716,-0.030999893322587,-0.155646994709969,0,0,0
"Legislator 159","BDP",34,4,15,14,0.556881308555603,0.716417910447761,-0.0670836642384529,-0.166992172598839,0,0,0
"Legislator 160","SP",45,0,0,22,0.917183995246887,1,0.689609110355377,0.233615949749947,0,0,0
"Legislator 161","SP",45,1,0,21,0.90680056810379,0.985074626865672,0.694656133651733,0.233207553625107,0,0,0
"Legislator 162","SVP",21,9,10,27,0.580531656742096,0.716417910447761,-0.182522028684616,-0.814179539680481,0,0,0
"Legislator 163","CVP",30,15,2,20,0.647831618785858,0.746268656716418,0.0696989074349403,-0.0952433347702026,0,0,0
"Legislator 164","SVP",23,2,11,31,0.666343808174133,0.805970149253731,-0.424427419900894,-0.595848083496094,0,0,0
"Legislator 165","SVP",28,7,9,23,0.643105268478394,0.761194029850746,-0.177987515926361,-0.984032690525055,0,0,0
"Legislator 166","glp",38,4,7,18,0.778327226638794,0.835820895522388,0.292366772890091,0.644822895526886,0,0,0
"Legislator 167","SP",42,1,1,23,0.89500492811203,0.970149253731343,0.833341062068939,0.076641321182251,0,0,0
"Legislator 168","glp",41,1,3,22,0.792473375797272,0.940298507462687,0.172075897455215,0.985083699226379,0,0,0
"Legislator 169","Grüne",40,2,1,24,0.873295247554779,0.955223880597015,0.868206024169922,-0.0231279172003269,0,0,0
"Legislator 170","Grüne",44,1,1,21,0.893285691738129,0.970149253731343,0.68790203332901,0.266821831464767,0,0,0
"Legislator 171","glp",38,6,4,19,0.691920936107635,0.850746268656716,0.129002794623375,0.384838610887527,0,0,0
"Legislator 172","SVP",24,4,13,26,0.617326855659485,0.746268656716418,-0.383634001016617,-0.773445188999176,0,0,0
"Legislator 173","SVP",26,2,10,29,0.661070585250854,0.82089552238806,-0.467259913682938,-0.401919394731522,0,0,0
"Legislator 174","Grüne",38,1,2,26,0.895477712154388,0.955223880597015,0.905972063541412,-0.423337548971176,0,0,0
"Legislator 175","FDP",20,10,7,30,0.667060077190399,0.746268656716418,-0.243489012122154,0.954292595386505,0,0,0
"Legislator 176","FDP",30,8,3,26,0.748260378837585,0.835820895522388,-0.127321720123291,0.991861402988434,0,0,0
"Legislator 177","Grüne",35,3,1,28,0.901424050331116,0.940298507462687,0.909955620765686,-0.414705723524094,0,0,0
"Legislator 178","BDP",27,8,2,30,0.654403626918793,0.850746268656716,-0.125138118863106,0.343076050281525,0,0,0
"Legislator 179","BDP",32,12,4,19,0.628081858158112,0.761194029850746,-0.0492244213819504,0.15503354370594,0,0,0
"Legislator 180","BDP",33,5,7,22,0.63181334733963,0.82089552238806,-0.114558897912502,0.349609941244125,0,0,0
"Legislator 181","SP",38,3,1,25,0.848479807376862,0.940298507462687,0.611491739749908,-0.0815238356590271,0,0,0
"Legislator 182","SP",40,1,1,25,0.916343092918396,0.970149253731343,0.997956275939941,-0.0484979189932346,0,0,0
"Legislator 183","SP",38,3,1,25,0.858315110206604,0.940298507462687,0.698073029518127,-0.437735795974731,0,0,0
"Legislator 184","SP",36,5,3,23,0.778861105442047,0.880597014925373,0.45378777384758,-0.527003347873688,0,0,0
"Legislator 185","SP",41,2,1,23,0.843506038188934,0.955223880597015,0.489396423101425,0.0315624624490738,0,0,0
"Legislator 186","SP",36,4,1,26,0.859264016151428,0.925373134328358,0.775768041610718,-0.484204322099686,0,0,0
"Legislator 187","SVP",19,7,2,39,0.702999293804169,0.865671641791045,-0.689708948135376,-0.21092589199543,0,0,0
"Legislator 188","glp",36,5,1,25,0.781591653823853,0.91044776119403,0.0707483366131783,0.96527111530304,0,0,0
"Legislator 189","CVP",36,12,1,18,0.650079250335693,0.805970149253731,0.0735203176736832,0.0925077125430107,0,0,0
"Legislator 190","Grüne",39,1,1,26,0.906793415546417,0.970149253731343,0.973517835140228,-0.228611379861832,0,0,0
"Legislator 191","SP",39,2,2,24,0.83708655834198,0.940298507462687,0.543620765209198,-0.0769874751567841,0,0,0
"Legislator 192","FDP",25,6,9,27,0.660037934780121,0.776119402985075,-0.246348857879639,0.572547674179077,0,0,0
"Legislator 193","SVP",27,1,8,31,0.761450111865997,0.865671641791045,-0.542789578437805,-0.241910591721535,0,0,0
"Legislator 194","BDP",28,12,8,19,0.573066055774689,0.701492537313433,-0.130465880036354,0.0319169014692307,0,0,0
"Legislator 195","glp",39,3,3,22,0.795773565769196,0.91044776119403,0.0820863395929337,0.996625185012817,0,0,0
"Legislator 196","BDP",16,16,11,24,0.507502615451813,0.597014925373134,-0.136529251933098,-0.464309066534042,0,0,0
"Legislator 197","SP",38,3,3,23,0.866453588008881,0.91044776119403,0.823074877262115,-0.567932784557343,0,0,0
"Legislator 198","glp",37,5,2,23,0.752623438835144,0.895522388059702,-0.024592150002718,0.931916534900665,0,0,0
"Legislator 199","glp",33,10,2,22,0.657495379447937,0.82089552238806,-0.0279902033507824,0.417353093624115,0,0,0
"Legislator 200","Grüne",35,4,3,25,0.757618486881256,0.895522388059702,0.568800091743469,-0.422386050224304,0,0,0
"Legislator 201","SVP",27,3,11,26,0.616607367992401,0.791044776119403,-0.280811309814453,-0.0117216184735298,0,0,0
"Legislator 202","glp",40,2,2,23,0.812094688415527,0.940298507462687,0.199486047029495,0.979900598526001,0,0,0
"Legislator 203","FDP",16,14,5,32,0.639378070831299,0.716417910447761,-0.274320065975189,0.961638450622559,0,0,0
"Legislator 204","CVP",37,8,1,21,0.67879992723465,0.865671641791045,0.0502854101359844,-0.205973893404007,0,0,0
"Legislator 205","CVP",31,5,13,18,0.59819495677948,0.73134328358209,-0.112400002777576,-0.952886879444122,0,0,0
"Legislator 206","CVP",33,9,5,20,0.651163220405579,0.791044776119403,-0.0433180294930935,0.0531555414199829,0,0,0
"Legislator 207","BDP",39,1,1,26,0.859976530075073,0.970149253731343,0.711584746837616,-0.382433772087097,0,0,0
"Legislator 208","SP",42,1,1,23,0.892212808132172,0.970149253731343,0.974058210849762,0.226297676563263,0,0,0
"Legislator 209","SP",38,4,3,22,0.798478424549103,0.895522388059702,0.459233641624451,-0.0951969847083092,0,0,0
"Legislator 210","SP",40,2,0,25,0.919867813587189,0.970149253731343,0.908575713634491,-0.417720168828964,0,0,0
"Legislator 211","SP",42,1,0,24,0.895904719829559,0.985074626865672,0.772348284721375,-0.114468708634377,0,0,0
"Legislator 212","SP",41,1,2,23,0.859786331653595,0.955223880597015,0.672001123428345,-0.321389645338058,0,0,0
"Legislator 213","SP",41,2,0,24,0.870510578155518,0.970149253731343,0.692461967468262,0.397297322750092,0,0,0
"Legislator 214","SP",40,1,7,19,0.750988662242889,0.880597014925373,0.642854273319244,-0.171149060130119,0,0,0
"Legislator 215","SP",39,2,5,21,0.844148576259613,0.895522388059702,0.600430011749268,-0.138941287994385,0,0,0
"Legislator 216","FDP",20,13,10,24,0.551504850387573,0.656716417910448,-0.176208585500717,0.275777816772461,0,0,0
"Legislator 217","SVP",21,5,2,39,0.7746422290802,0.895522388059702,-0.922684669494629,-0.38081505894661,0,0,0
"Legislator 218","FDP",27,4,20,16,0.512440204620361,0.641791044776119,-0.175808027386665,-0.549577653408051,0,0,0
"Legislator 219","glp",36,9,6,16,0.664946675300598,0.776119402985075,0.14474119246006,0.262896865606308,0,0,0
"Legislator 220","glp",35,7,4,21,0.697898268699646,0.835820895522388,0.0845738053321838,0.996417224407196,0,0,0
"Legislator 221","glp",31,5,4,27,0.700409770011902,0.865671641791045,-0.11893118172884,0.808131456375122,0,0,0
"Legislator 222","FDP",25,8,4,30,0.711705505847931,0.82089552238806,-0.257096827030182,0.966385722160339,0,0,0
"Legislator 223","SVP",18,6,11,32,0.542475879192352,0.746268656716418,-0.344132661819458,-0.92557430267334,0,0,0
"Legislator 224","glp",36,3,5,23,0.754720389842987,0.880597014925373,-0.00352555420249701,0.999993801116943,0,0,0
"Legislator 225","SP",40,3,3,21,0.756242394447327,0.91044776119403,0.491533100605011,-0.0552976429462433,0,0,0
"Legislator 226","SVP",23,4,12,28,0.632476985454559,0.761194029850746,-0.382129013538361,-0.359896808862686,0,0,0
"Legislator 227","Grüne",43,1,3,20,0.864060640335083,0.940298507462687,0.562791764736176,0.057016309350729,0,0,0
"Legislator 228","BDP",28,11,8,20,0.536371290683746,0.716417910447761,-0.0436726249754429,-0.159715875983238,0,0,0
"Legislator 229","Grüne",32,15,5,15,0.548848867416382,0.701492537313433,0.0960381850600243,-0.000777335022576153,0,0,0
"Legislator 230","Grüne",37,3,0,27,0.848687171936035,0.955223880597015,0.653584182262421,-0.682752549648285,0,0,0
"Legislator 231","Grüne",36,4,3,24,0.744423508644104,0.895522388059702,0.516203880310059,-0.417472213506699,0,0,0
"Legislator 232","BDP",36,7,7,17,0.625984311103821,0.791044776119403,0.0372610948979855,-0.357246309518814,0,0,0
"Legislator 233","BDP",29,2,11,25,0.656916201114655,0.805970149253731,-0.235487148165703,0.269527912139893,0,0,0
"Legislator 234","glp",41,7,1,18,0.692598044872284,0.880597014925373,0.175718232989311,0.194161757826805,0,0,0
